Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2023-09-17,NY Jets,Dallas,2,Away,8.0,39.5,305.0,-20.0,-12.0,40.0,0.5,10,30,0
2023-09-17,Dallas,NY Jets,2,Home,-8.0,39.5,-390.0,20.0,12.0,40.0,0.5,30,10,1
2023-09-17,Washington,Denver,2,Away,4.0,39.0,178.0,2.0,6.0,68.0,29.0,35,33,1
2023-09-17,Denver,Washington,2,Home,-4.0,39.0,-202.0,-2.0,-6.0,68.0,29.0,33,35,0
2023-09-17,Miami,New England,2,Away,-1.5,46.0,-118.0,7.0,5.5,41.0,-5.0,24,17,1
2023-09-17,New England,Miami,2,Home,1.5,46.0,106.0,-7.0,-5.5,41.0,-5.0,17,24,0
2023-09-18,New Orleans,Carolina,2,Away,-3.0,39.5,-170.0,3.0,0.0,37.0,-2.5,20,17,1
2023-09-18,Carolina,New Orleans,2,Home,3.0,39.5,145.0,-3.0,0.0,37.0,-2.5,17,20,0
2023-09-18,Cleveland,Pittsburgh,2,Away,-2.0,39.0,-142.0,-4.0,-6.0,48.0,9.0,22,26,0
2023-09-18,Pittsburgh,Cleveland,2,Home,2.0,39.0,122.0,4.0,6.0,48.0,9.0,26,22,1
2023-09-21,NY Giants,San Francisco,3,Away,10.5,43.5,460.0,-18.0,-7.5,42.0,-1.5,12,30,0
2023-09-21,San Francisco,NY Giants,3,Home,-10.5,43.5,-600.0,18.0,7.5,42.0,-1.5,30,12,1
2023-09-24,Indianapolis,Baltimore,3,Away,7.5,44.0,301.0,3.0,10.5,41.0,-3.0,22,19,1
2023-09-24,Baltimore,Indianapolis,3,Home,-7.5,44.0,-369.0,-3.0,-10.5,41.0,-3.0,19,22,0
2023-09-24,Tennessee,Cleveland,3,Away,3.5,38.0,155.0,-24.0,-20.5,30.0,-8.0,3,27,0
2023-09-24,Cleveland,Tennessee,3,Home,-3.5,38.0,-185.0,24.0,20.5,30.0,-8.0,27,3,1
2023-09-24,Atlanta,Detroit,3,Away,3.0,47.5,155.0,-14.0,-11.0,26.0,-21.5,6,20,0
2023-09-24,Detroit,Atlanta,3,Home,-3.0,47.5,-175.0,14.0,11.0,26.0,-21.5,20,6,1
2023-09-24,New Orleans,Green Bay,3,Away,-1.5,41.5,-125.0,-1.0,-2.5,35.0,-6.5,17,18,0
2023-09-24,Green Bay,New Orleans,3,Home,1.5,41.5,105.0,1.0,2.5,35.0,-6.5,18,17,1
2023-09-24,Houston,Jacksonville,3,Away,7.5,43.5,295.0,20.0,27.5,54.0,10.5,37,17,1
2023-09-24,Jacksonville,Houston,3,Home,-7.5,43.5,-370.0,-20.0,-27.5,54.0,10.5,17,37,0
2023-09-24,Denver,Miami,3,Away,6.0,47.5,219.0,-50.0,-44.0,90.0,42.5,20,70,0
2023-09-24,Miami,Denver,3,Home,-6.0,47.5,-258.0,50.0,44.0,90.0,42.5,70,20,1
2023-09-24,LA Chargers,Minnesota,3,Away,0.0,53.5,-106.0,4.0,4.0,52.0,-1.5,28,24,1
2023-09-24,Minnesota,LA Chargers,3,Home,0.0,53.5,-114.0,-4.0,-4.0,52.0,-1.5,24,28,0
2023-09-24,New England,NY Jets,3,Away,-2.5,35.5,-140.0,5.0,2.5,25.0,-10.5,15,10,1
2023-09-24,NY Jets,New England,3,Home,2.5,35.5,120.0,-5.0,-2.5,25.0,-10.5,10,15,0
2023-09-24,Buffalo,Washington,3,Away,-5.0,44.0,-245.0,34.0,29.0,40.0,-4.0,37,3,1
2023-09-24,Washington,Buffalo,3,Home,5.0,44.0,195.0,-34.0,-29.0,40.0,-4.0,3,37,0
2023-09-24,Carolina,Seattle,3,Away,4.5,43.0,178.0,-10.0,-5.5,64.0,21.0,27,37,0
2023-09-24,Seattle,Carolina,3,Home,-4.5,43.0,-208.0,10.0,5.5,64.0,21.0,37,27,1
2023-09-24,Dallas,Arizona,3,Away,-11.0,43.5,-640.0,-12.0,-23.0,44.0,0.5,16,28,0
2023-09-24,Arizona,Dallas,3,Home,11.0,43.5,470.0,12.0,23.0,44.0,0.5,28,16,1
2023-09-24,Chicago,Kansas City,3,Away,12.5,48.5,545.0,-31.0,-18.5,51.0,2.5,10,41,0
2023-09-24,Kansas City,Chicago,3,Home,-12.5,48.5,-795.0,31.0,18.5,51.0,2.5,41,10,1
2023-09-24,Pittsburgh,Las Vegas,3,Away,3.0,43.5,143.0,5.0,8.0,41.0,-2.5,23,18,1
2023-09-24,Las Vegas,Pittsburgh,3,Home,-3.0,43.5,-163.0,-5.0,-8.0,41.0,-2.5,18,23,0
2023-09-25,Philadelphia,Tampa Bay,3,Away,-5.5,44.0,-260.0,14.0,8.5,36.0,-8.0,25,11,1
2023-09-25,Tampa Bay,Philadelphia,3,Home,5.5,44.0,210.0,-14.0,-8.5,36.0,-8.0,11,25,0
2023-09-25,LA Rams,Cincinnati,3,Away,3.0,45.5,145.0,-3.0,0.0,35.0,-10.5,16,19,0
2023-09-25,Cincinnati,LA Rams,3,Home,-3.0,45.5,-165.0,3.0,0.0,35.0,-10.5,19,16,1
2023-09-28,Detroit,Green Bay,4,Away,-2.5,45.0,-132.0,14.0,11.5,54.0,9.0,34,20,1
2023-09-28,Green Bay,Detroit,4,Home,2.5,45.0,117.0,-14.0,-11.5,54.0,9.0,20,34,0
2023-10-01,Atlanta,Jacksonville,4,Neutral,3.0,42.5,157.0,-16.0,-13.0,30.0,-12.5,7,23,0
2023-10-01,Jacksonville,Atlanta,4,Neutral,-3.0,42.5,-177.0,16.0,13.0,30.0,-12.5,23,7,1
2023-10-01,Miami,Buffalo,4,Away,3.0,52.5,138.0,-28.0,-25.0,68.0,15.5,20,48,0
2023-10-01,Buffalo,Miami,4,Home,-3.0,52.5,-155.0,28.0,25.0,68.0,15.5,48,20,1
2023-10-01,Minnesota,Carolina,4,Away,-4.0,46.0,-201.0,8.0,4.0,34.0,-12.0,21,13,1
2023-10-01,Carolina,Minnesota,4,Home,4.0,46.0,176.0,-8.0,-4.0,34.0,-12.0,13,21,0
2023-10-01,Denver,Chicago,4,Away,-3.0,47.0,-160.0,3.0,0.0,59.0,12.0,31,28,1
2023-10-01,Chicago,Denver,4,Home,3.0,47.0,135.0,-3.0,0.0,59.0,12.0,28,31,0
2023-10-01,Baltimore,Cleveland,4,Away,-1.5,38.5,-120.0,25.0,23.5,31.0,-7.5,28,3,1
2023-10-01,Cleveland,Baltimore,4,Home,1.5,38.5,100.0,-25.0,-23.5,31.0,-7.5,3,28,0
2023-10-01,Pittsburgh,Houston,4,Away,-3.0,41.5,-150.0,-24.0,-27.0,36.0,-5.5,6,30,0
2023-10-01,Houston,Pittsburgh,4,Home,3.0,41.5,130.0,24.0,27.0,36.0,-5.5,30,6,1
2023-10-01,LA Rams,Indianapolis,4,Away,-1.5,44.5,-123.0,6.0,4.5,52.0,7.5,29,23,1
2023-10-01,Indianapolis,LA Rams,4,Home,1.5,44.5,110.0,-6.0,-4.5,52.0,7.5,23,29,0
2023-10-01,Tampa Bay,New Orleans,4,Away,4.5,41.0,180.0,17.0,21.5,35.0,-6.0,26,9,1
2023-10-01,New Orleans,Tampa Bay,4,Home,-4.5,41.0,-215.0,-17.0,-21.5,35.0,-6.0,9,26,0
2023-10-01,Washington,Philadelphia,4,Away,8.5,43.0,350.0,-3.0,5.5,65.0,22.0,31,34,0
2023-10-01,Philadelphia,Washington,4,Home,-8.5,43.0,-450.0,3.0,-5.5,65.0,22.0,34,31,1
2023-10-01,Cincinnati,Tennessee,4,Away,-2.5,41.5,-132.0,-24.0,-26.5,30.0,-11.5,3,27,0
2023-10-01,Tennessee,Cincinnati,4,Home,2.5,41.5,118.0,24.0,26.5,30.0,-11.5,27,3,1
2023-10-01,Las Vegas,LA Chargers,4,Away,6.5,49.0,235.0,-7.0,-0.5,41.0,-8.0,17,24,0
2023-10-01,LA Chargers,Las Vegas,4,Home,-6.5,49.0,-290.0,7.0,0.5,41.0,-8.0,24,17,1
2023-10-01,New England,Dallas,4,Away,6.0,43.0,225.0,-35.0,-29.0,41.0,-2.0,3,38,0
2023-10-01,Dallas,New England,4,Home,-6.0,43.0,-265.0,35.0,29.0,41.0,-2.0,38,3,1
2023-10-01,Arizona,San Francisco,4,Away,14.5,44.0,705.0,-19.0,-4.5,51.0,7.0,16,35,0
2023-10-01,San Francisco,Arizona,4,Home,-14.5,44.0,-1010.0,19.0,4.5,51.0,7.0,35,16,1
2023-10-01,Kansas City,NY Jets,4,Away,-8.0,41.0,-420.0,3.0,-5.0,43.0,2.0,23,20,1
2023-10-01,NY Jets,Kansas City,4,Home,8.0,41.0,340.0,-3.0,5.0,43.0,2.0,20,23,0
2023-10-02,Seattle,NY Giants,4,Away,-2.5,46.0,-132.0,21.0,18.5,27.0,-19.0,24,3,1
2023-10-02,NY Giants,Seattle,4,Home,2.5,46.0,118.0,-21.0,-18.5,27.0,-19.0,3,24,0
2023-10-05,Chicago,Washington,5,Away,6.0,45.0,219.0,20.0,26.0,60.0,15.0,40,20,1
2023-10-05,Washington,Chicago,5,Home,-6.0,45.0,-254.0,-20.0,-26.0,60.0,15.0,20,40,0
2023-10-08,Jacksonville,Buffalo,5,Neutral,5.0,48.5,195.0,5.0,10.0,45.0,-3.5,25,20,1
2023-10-08,Buffalo,Jacksonville,5,Neutral,-5.0,48.5,-245.0,-5.0,-10.0,45.0,-3.5,20,25,0
2023-10-08,Houston,Atlanta,5,Away,2.5,42.0,117.0,-2.0,0.5,40.0,-2.0,19,21,0
2023-10-08,Atlanta,Houston,5,Home,-2.5,42.0,-137.0,2.0,-0.5,40.0,-2.0,21,19,1
2023-10-08,Carolina,Detroit,5,Away,9.5,43.5,360.0,-18.0,-8.5,66.0,22.5,24,42,0
2023-10-08,Detroit,Carolina,5,Home,-9.5,43.5,-480.0,18.0,8.5,66.0,22.5,42,24,1
2023-10-08,Tennessee,Indianapolis,5,Away,-2.0,43.5,-137.0,-7.0,-9.0,39.0,-4.5,16,23,0
2023-10-08,Indianapolis,Tennessee,5,Home,2.0,43.5,123.0,7.0,9.0,39.0,-4.5,23,16,1
2023-10-08,NY Giants,Miami,5,Away,12.5,48.0,545.0,-15.0,-2.5,47.0,-1.0,16,31,0
2023-10-08,Miami,NY Giants,5,Home,-12.5,48.0,-795.0,15.0,2.5,47.0,-1.0,31,16,1
2023-10-08,New Orleans,New England,5,Away,2.0,38.5,110.0,34.0,36.0,34.0,-4.5,34,0,1
2023-10-08,New England,New Orleans,5,Home,-2.0,38.5,-130.0,-34.0,-36.0,34.0,-4.5,0,34,0
2023-10-08,Baltimore,Pittsburgh,5,Away,-4.5,38.5,-220.0,-7.0,-11.5,27.0,-11.5,10,17,0
2023-10-08,Pittsburgh,Baltimore,5,Home,4.5,38.5,180.0,7.0,11.5,27.0,-11.5,17,10,1
2023-10-08,Cincinnati,Arizona,5,Away,-3.0,45.5,-168.0,14.0,11.0,54.0,8.5,34,20,1
2023-10-08,Arizona,Cincinnati,5,Home,3.0,45.5,149.0,-14.0,-11.0,54.0,8.5,20,34,0
2023-10-08,Philadelphia,LA Rams,5,Away,-3.5,50.0,-190.0,9.0,5.5,37.0,-13.0,23,14,1
2023-10-08,LA Rams,Philadelphia,5,Home,3.5,50.0,165.0,-9.0,-5.5,37.0,-13.0,14,23,0
2023-10-08,NY Jets,Denver,5,Away,2.0,42.5,120.0,10.0,12.0,52.0,9.5,31,21,1
2023-10-08,Denver,NY Jets,5,Home,-2.0,42.5,-135.0,-10.0,-12.0,52.0,9.5,21,31,0
2023-10-08,Kansas City,Minnesota,5,Away,-3.5,52.0,-180.0,7.0,3.5,47.0,-5.0,27,20,1
2023-10-08,Minnesota,Kansas City,5,Home,3.5,52.0,150.0,-7.0,-3.5,47.0,-5.0,20,27,0
2023-10-08,Dallas,San Francisco,5,Away,3.5,45.0,162.0,-32.0,-28.5,52.0,7.0,10,42,0
2023-10-08,San Francisco,Dallas,5,Home,-3.5,45.0,-182.0,32.0,28.5,52.0,7.0,42,10,1
2023-10-09,Green Bay,Las Vegas,5,Away,1.5,45.0,105.0,-4.0,-2.5,30.0,-15.0,13,17,0
2023-10-09,Las Vegas,Green Bay,5,Home,-1.5,45.0,-125.0,4.0,2.5,30.0,-15.0,17,13,1
2023-10-12,Denver,Kansas City,6,Away,10.5,47.5,480.0,-11.0,-0.5,27.0,-20.5,8,19,0
2023-10-12,Kansas City,Denver,6,Home,-10.5,47.5,-660.0,11.0,0.5,27.0,-20.5,19,8,1
2023-10-15,Baltimore,Tennessee,6,Neutral,-5.5,42.5,-245.0,8.0,2.5,40.0,-2.5,24,16,1
2023-10-15,Tennessee,Baltimore,6,Neutral,5.5,42.5,205.0,-8.0,-2.5,40.0,-2.5,16,24,0
2023-10-15,Washington,Atlanta,6,Away,1.5,42.0,107.0,8.0,9.5,40.0,-2.0,24,16,1
2023-10-15,Atlanta,Washington,6,Home,-1.5,42.0,-127.0,-8.0,-9.5,40.0,-2.0,16,24,0
2023-10-15,Minnesota,Chicago,6,Away,-3.0,45.0,-160.0,6.0,3.0,32.0,-13.0,19,13,1
2023-10-15,Chicago,Minnesota,6,Home,3.0,45.0,140.0,-6.0,-3.0,32.0,-13.0,13,19,0
2023-10-15,Seattle,Cincinnati,6,Away,3.0,45.5,140.0,-4.0,-1.0,30.0,-15.5,13,17,0
2023-10-15,Cincinnati,Seattle,6,Home,-3.0,45.5,-165.0,4.0,1.0,30.0,-15.5,17,13,1
2023-10-15,San Francisco,Cleveland,6,Away,-8.5,35.5,-475.0,-2.0,-10.5,36.0,0.5,17,19,0
2023-10-15,Cleveland,San Francisco,6,Home,8.5,35.5,385.0,2.0,10.5,36.0,0.5,19,17,1
2023-10-15,New Orleans,Houston,6,Away,-2.0,42.0,-130.0,-7.0,-9.0,33.0,-9.0,13,20,0
2023-10-15,Houston,New Orleans,6,Home,2.0,42.0,110.0,7.0,9.0,33.0,-9.0,20,13,1
2023-10-15,Indianapolis,Jacksonville,6,Away,4.0,44.0,175.0,-17.0,-13.0,57.0,13.0,20,37,0
2023-10-15,Jacksonville,Indianapolis,6,Home,-4.0,44.0,-205.0,17.0,13.0,57.0,13.0,37,20,1
2023-10-15,Carolina,Miami,6,Away,14.0,47.0,705.0,-21.0,-7.0,63.0,16.0,21,42,0
2023-10-15,Miami,Carolina,6,Home,-14.0,47.0,-1010.0,21.0,7.0,63.0,16.0,42,21,1
2023-10-15,Detroit,Tampa Bay,6,Away,-3.0,43.5,-159.0,14.0,11.0,26.0,-17.5,20,6,1
2023-10-15,Tampa Bay,Detroit,6,Home,3.0,43.5,139.0,-14.0,-11.0,26.0,-17.5,6,20,0
2023-10-15,New England,Las Vegas,6,Away,3.0,42.0,132.0,-4.0,-1.0,38.0,-4.0,17,21,0
2023-10-15,Las Vegas,New England,6,Home,-3.0,42.0,-152.0,4.0,1.0,38.0,-4.0,21,17,1
2023-10-15,Arizona,LA Rams,6,Away,7.0,48.0,279.0,-17.0,-10.0,35.0,-13.0,9,26,0
2023-10-15,LA Rams,Arizona,6,Home,-7.0,48.0,-334.0,17.0,10.0,35.0,-13.0,26,9,1
2023-10-15,Philadelphia,NY Jets,6,Away,-6.5,43.5,-300.0,-6.0,-12.5,34.0,-9.5,14,20,0
2023-10-15,NY Jets,Philadelphia,6,Home,6.5,43.5,250.0,6.0,12.5,34.0,-9.5,20,14,1
2023-10-15,NY Giants,Buffalo,6,Away,15.0,43.5,750.0,-5.0,10.0,23.0,-20.5,9,14,0
2023-10-15,Buffalo,NY Giants,6,Home,-15.0,43.5,-1200.0,5.0,-10.0,23.0,-20.5,14,9,1
2023-10-16,Dallas,LA Chargers,6,Away,-1.5,49.5,-124.0,3.0,1.5,37.0,-12.5,20,17,1
2023-10-16,LA Chargers,Dallas,6,Home,1.5,49.5,111.0,-3.0,-1.5,37.0,-12.5,17,20,0
2023-10-19,Jacksonville,New Orleans,7,Away,2.5,41.5,126.0,7.0,9.5,55.0,13.5,31,24,1
2023-10-19,New Orleans,Jacksonville,7,Home,-2.5,41.5,-141.0,-7.0,-9.5,55.0,13.5,24,31,0
2023-10-22,Detroit,Baltimore,7,Away,3.0,43.5,143.0,-32.0,-29.0,44.0,0.5,6,38,0
2023-10-22,Baltimore,Detroit,7,Home,-3.0,43.5,-159.0,32.0,29.0,44.0,0.5,38,6,1
2023-10-22,Las Vegas,Chicago,7,Away,-2.0,38.5,-135.0,-18.0,-20.0,42.0,3.5,12,30,0
2023-10-22,Chicago,Las Vegas,7,Home,2.0,38.5,115.0,18.0,20.0,42.0,3.5,30,12,1
2023-10-22,Cleveland,Indianapolis,7,Away,-3.5,40.0,-181.0,1.0,-2.5,77.0,37.0,39,38,1
2023-10-22,Indianapolis,Cleveland,7,Home,3.5,40.0,161.0,-1.0,2.5,77.0,37.0,38,39,0
2023-10-22,Buffalo,New England,7,Away,-7.5,41.0,-400.0,-4.0,-11.5,54.0,13.0,25,29,0
2023-10-22,New England,Buffalo,7,Home,7.5,41.0,320.0,4.0,11.5,54.0,13.0,29,25,1
2023-10-22,Washington,NY Giants,7,Away,-3.0,37.0,-154.0,-7.0,-10.0,21.0,-16.0,7,14,0
2023-10-22,NY Giants,Washington,7,Home,3.0,37.0,138.0,7.0,10.0,21.0,-16.0,14,7,1
2023-10-22,Atlanta,Tampa Bay,7,Away,3.0,37.5,128.0,3.0,6.0,29.0,-8.5,16,13,1
2023-10-22,Tampa Bay,Atlanta,7,Home,-3.0,37.5,-148.0,-3.0,-6.0,29.0,-8.5,13,16,0
2023-10-22,Pittsburgh,LA Rams,7,Away,3.5,43.0,155.0,7.0,10.5,41.0,-2.0,24,17,1
2023-10-22,LA Rams,Pittsburgh,7,Home,-3.5,43.0,-175.0,-7.0,-10.5,41.0,-2.0,17,24,0
2023-10-22,Arizona,Seattle,7,Away,9.0,43.5,350.0,-10.0,-1.0,30.0,-13.5,10,20,0
2023-10-22,Seattle,Arizona,7,Home,-9.0,43.5,-450.0,10.0,1.0,30.0,-13.5,20,10,1
2023-10-22,Green Bay,Denver,7,Away,1.5,44.0,105.0,-2.0,-0.5,36.0,-8.0,17,19,0
2023-10-22,Denver,Green Bay,7,Home,-1.5,44.0,-125.0,2.0,0.5,36.0,-8.0,19,17,1
2023-10-22,LA Chargers,Kansas City,7,Away,5.5,48.5,211.0,-14.0,-8.5,48.0,-0.5,17,31,0
2023-10-22,Kansas City,LA Chargers,7,Home,-5.5,48.5,-241.0,14.0,8.5,48.0,-0.5,31,17,1
2023-10-22,Miami,Philadelphia,7,Away,3.0,52.0,144.0,-14.0,-11.0,48.0,-4.0,17,31,0
2023-10-22,Philadelphia,Miami,7,Home,-3.0,52.0,-160.0,14.0,11.0,48.0,-4.0,31,17,1
2023-10-23,San Francisco,Minnesota,7,Away,-7.0,44.0,-315.0,-5.0,-12.0,39.0,-5.0,17,22,0
2023-10-23,Minnesota,San Francisco,7,Home,7.0,44.0,255.0,5.0,12.0,39.0,-5.0,22,17,1
2023-10-26,Tampa Bay,Buffalo,8,Away,10.0,43.0,380.0,-6.0,4.0,42.0,-1.0,18,24,0
2023-10-26,Buffalo,Tampa Bay,8,Home,-10.0,43.0,-510.0,6.0,-4.0,42.0,-1.0,24,18,1
2023-10-29,Houston,Carolina,8,Away,-3.5,43.0,-175.0,-2.0,-5.5,28.0,-15.0,13,15,0
2023-10-29,Carolina,Houston,8,Home,3.5,43.0,155.0,2.0,5.5,28.0,-15.0,15,13,1
2023-10-29,LA Rams,Dallas,8,Away,7.0,44.5,257.0,-23.0,-16.0,63.0,18.5,20,43,0
2023-10-29,Dallas,LA Rams,8,Home,-7.0,44.5,-304.0,23.0,16.0,63.0,18.5,43,20,1
2023-10-29,Minnesota,Green Bay,8,Away,0.0,41.5,-104.0,14.0,14.0,34.0,-7.5,24,10,1
2023-10-29,Green Bay,Minnesota,8,Home,0.0,41.5,-107.0,-14.0,-14.0,34.0,-7.5,10,24,0
2023-10-29,New Orleans,Indianapolis,8,Away,-2.0,44.0,-140.0,11.0,9.0,65.0,21.0,38,27,1
2023-10-29,Indianapolis,New Orleans,8,Home,2.0,44.0,120.0,-11.0,-9.0,65.0,21.0,27,38,0
2023-10-29,New England,Miami,8,Away,7.5,46.5,300.0,-14.0,-6.5,48.0,1.5,17,31,0
2023-10-29,Miami,New England,8,Home,-7.5,46.5,-370.0,14.0,6.5,48.0,1.5,31,17,1
2023-10-29,NY Jets,NY Giants,8,Away,-3.0,34.5,-161.0,3.0,0.0,23.0,-11.5,13,10,1
2023-10-29,NY Giants,NY Jets,8,Home,3.0,34.5,141.0,-3.0,0.0,23.0,-11.5,10,13,0
2023-10-29,Jacksonville,Pittsburgh,8,Away,-2.5,41.0,-134.0,10.0,7.5,30.0,-11.0,20,10,1
2023-10-29,Pittsburgh,Jacksonville,8,Home,2.5,41.0,120.0,-10.0,-7.5,30.0,-11.0,10,20,0
2023-10-29,Atlanta,Tennessee,8,Away,-2.5,35.5,-140.0,-5.0,-7.5,51.0,15.5,23,28,0
2023-10-29,Tennessee,Atlanta,8,Home,2.5,35.5,120.0,5.0,7.5,51.0,15.5,28,23,1
