Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2016-09-18,Atlanta,Oakland,2,Away,4.0,47.5,173.0,7.0,11.0,63.0,15.5,35,28,1
2016-09-18,Oakland,Atlanta,2,Home,-4.0,47.5,-198.0,-7.0,-11.0,63.0,15.5,28,35,0
2016-09-18,Jacksonville,San Diego,2,Away,3.0,47.5,130.0,-24.0,-21.0,52.0,4.5,14,38,0
2016-09-18,San Diego,Jacksonville,2,Home,-3.0,47.5,-150.0,24.0,21.0,52.0,4.5,38,14,1
2016-09-18,Green Bay,Minnesota,2,Away,-2.0,42.5,-130.0,-3.0,-5.0,31.0,-11.5,14,17,0
2016-09-18,Minnesota,Green Bay,2,Home,2.0,42.5,110.0,3.0,5.0,31.0,-11.5,17,14,1
2016-09-19,Philadelphia,Chicago,2,Away,3.0,43.0,140.0,15.0,18.0,43.0,0.0,29,14,1
2016-09-19,Chicago,Philadelphia,2,Home,-3.0,43.0,-160.0,-15.0,-18.0,43.0,0.0,14,29,0
2016-09-22,Houston,New England,3,Away,0.0,38.5,-101.0,-27.0,-27.0,27.0,-11.5,0,27,0
2016-09-22,New England,Houston,3,Home,0.0,38.5,-109.0,27.0,27.0,27.0,-11.5,27,0,1
2016-09-25,Arizona,Buffalo,3,Away,-4.5,48.0,-225.0,-15.0,-19.5,51.0,3.0,18,33,0
2016-09-25,Buffalo,Arizona,3,Home,4.5,48.0,185.0,15.0,19.5,51.0,3.0,33,18,1
2016-09-25,Minnesota,Carolina,3,Away,6.0,42.5,215.0,12.0,18.0,32.0,-10.5,22,10,1
2016-09-25,Carolina,Minnesota,3,Home,-6.0,42.5,-255.0,-12.0,-18.0,32.0,-10.5,10,22,0
2016-09-25,Denver,Cincinnati,3,Away,3.5,42.0,165.0,12.0,15.5,46.0,4.0,29,17,1
2016-09-25,Cincinnati,Denver,3,Home,-3.5,42.0,-185.0,-12.0,-15.5,46.0,4.0,17,29,0
2016-09-25,Detroit,Green Bay,3,Away,6.0,47.5,225.0,-7.0,-1.0,61.0,13.5,27,34,0
2016-09-25,Green Bay,Detroit,3,Home,-6.0,47.5,-275.0,7.0,1.0,61.0,13.5,34,27,1
2016-09-25,Baltimore,Jacksonville,3,Away,-2.5,44.5,-130.0,2.0,-0.5,36.0,-8.5,19,17,1
2016-09-25,Jacksonville,Baltimore,3,Home,2.5,44.5,110.0,-2.0,0.5,36.0,-8.5,17,19,0
2016-09-25,Cleveland,Miami,3,Away,10.0,42.5,350.0,-6.0,4.0,54.0,11.5,24,30,0
2016-09-25,Miami,Cleveland,3,Home,-10.0,42.5,-435.0,6.0,-4.0,54.0,11.5,30,24,1
2016-09-25,Washington,NY Giants,3,Away,3.5,47.0,160.0,2.0,5.5,56.0,9.0,29,27,1
2016-09-25,NY Giants,Washington,3,Home,-3.5,47.0,-180.0,-2.0,-5.5,56.0,9.0,27,29,0
2016-09-25,Oakland,Tennessee,3,Away,-2.0,47.0,-128.0,7.0,5.0,27.0,-20.0,17,10,1
2016-09-25,Tennessee,Oakland,3,Home,2.0,47.0,108.0,-7.0,-5.0,27.0,-20.0,10,17,0
2016-09-25,San Francisco,Seattle,3,Away,10.0,42.0,355.0,-19.0,-9.0,55.0,13.0,18,37,0
2016-09-25,Seattle,San Francisco,3,Home,-10.0,42.0,-450.0,19.0,9.0,55.0,13.0,37,18,1
2016-09-25,Los Angeles,Tampa Bay,3,Away,3.5,40.5,159.0,5.0,8.5,69.0,28.5,37,32,1
2016-09-25,Tampa Bay,Los Angeles,3,Home,-3.5,40.5,-179.0,-5.0,-8.5,69.0,28.5,32,37,0
2016-09-25,Pittsburgh,Philadelphia,3,Away,-4.0,46.5,-200.0,-31.0,-35.0,37.0,-9.5,3,34,0
2016-09-25,Philadelphia,Pittsburgh,3,Home,4.0,46.5,170.0,31.0,35.0,37.0,-9.5,34,3,1
2016-09-25,San Diego,Indianapolis,3,Away,1.5,51.5,111.0,-4.0,-2.5,48.0,-3.5,22,26,0
2016-09-25,Indianapolis,San Diego,3,Home,-1.5,51.5,-123.0,4.0,2.5,48.0,-3.5,26,22,1
2016-09-25,NY Jets,Kansas City,3,Away,3.0,44.5,150.0,-21.0,-18.0,27.0,-17.5,3,24,0
2016-09-25,Kansas City,NY Jets,3,Home,-3.0,44.5,-166.0,21.0,18.0,27.0,-17.5,24,3,1
2016-09-25,Chicago,Dallas,3,Away,6.5,45.0,225.0,-14.0,-7.5,48.0,3.0,17,31,0
2016-09-25,Dallas,Chicago,3,Home,-6.5,45.0,-275.0,14.0,7.5,48.0,3.0,31,17,1
2016-09-26,Atlanta,New Orleans,3,Away,3.0,54.5,135.0,13.0,16.0,77.0,22.5,45,32,1
2016-09-26,New Orleans,Atlanta,3,Home,-3.0,54.5,-155.0,-13.0,-16.0,77.0,22.5,32,45,0
2016-09-29,Miami,Cincinnati,4,Away,7.5,46.5,310.0,-15.0,-7.5,29.0,-17.5,7,22,0
2016-09-29,Cincinnati,Miami,4,Home,-7.5,46.5,-380.0,15.0,7.5,29.0,-17.5,22,7,1
2016-10-02,Indianapolis,Jacksonville,4,Neutral,-1.0,48.0,-110.0,-3.0,-4.0,57.0,9.0,27,30,0
2016-10-02,Jacksonville,Indianapolis,4,Neutral,1.0,48.0,-110.0,3.0,4.0,57.0,9.0,30,27,1
2016-10-02,Carolina,Atlanta,4,Away,-3.0,48.5,-150.0,-15.0,-18.0,81.0,32.5,33,48,0
2016-10-02,Atlanta,Carolina,4,Home,3.0,48.5,130.0,15.0,18.0,81.0,32.5,48,33,1
2016-10-02,Oakland,Baltimore,4,Away,3.5,44.5,155.0,1.0,4.5,55.0,10.5,28,27,1
2016-10-02,Baltimore,Oakland,4,Home,-3.5,44.5,-175.0,-1.0,-4.5,55.0,10.5,27,28,0
2016-10-02,Detroit,Chicago,4,Away,-3.5,48.0,-180.0,-3.0,-6.5,31.0,-17.0,14,17,0
2016-10-02,Chicago,Detroit,4,Home,3.5,48.0,160.0,3.0,6.5,31.0,-17.0,17,14,1
2016-10-02,Tennessee,Houston,4,Away,4.0,40.0,176.0,-7.0,-3.0,47.0,7.0,20,27,0
2016-10-02,Houston,Tennessee,4,Home,-4.0,40.0,-196.0,7.0,3.0,47.0,7.0,27,20,1
2016-10-02,Buffalo,New England,4,Away,3.5,41.0,165.0,16.0,19.5,16.0,-25.0,16,0,1
2016-10-02,New England,Buffalo,4,Home,-3.5,41.0,-185.0,-16.0,-19.5,16.0,-25.0,0,16,0
2016-10-02,Seattle,NY Jets,4,Away,-1.0,40.0,-115.0,10.0,9.0,44.0,4.0,27,17,1
2016-10-02,NY Jets,Seattle,4,Home,1.0,40.0,-105.0,-10.0,-9.0,44.0,4.0,17,27,0
2016-10-02,Cleveland,Washington,4,Away,7.0,48.0,280.0,-11.0,-4.0,51.0,3.0,20,31,0
2016-10-02,Washington,Cleveland,4,Home,-7.0,48.0,-340.0,11.0,4.0,51.0,3.0,31,20,1
2016-10-02,Denver,Tampa Bay,4,Away,-3.5,43.0,-176.0,20.0,16.5,34.0,-9.0,27,7,1
2016-10-02,Tampa Bay,Denver,4,Home,3.5,43.0,156.0,-20.0,-16.5,34.0,-9.0,7,27,0
2016-10-02,Los Angeles,Arizona,4,Away,10.0,43.5,355.0,4.0,14.0,30.0,-13.5,17,13,1
2016-10-02,Arizona,Los Angeles,4,Home,-10.0,43.5,-445.0,-4.0,-14.0,30.0,-13.5,13,17,0
2016-10-02,New Orleans,San Diego,4,Away,3.5,54.0,165.0,1.0,4.5,69.0,15.0,35,34,1
2016-10-02,San Diego,New Orleans,4,Home,-3.5,54.0,-185.0,-1.0,-4.5,69.0,15.0,34,35,0
2016-10-02,Dallas,San Francisco,4,Away,-1.5,44.5,-123.0,7.0,5.5,41.0,-3.5,24,17,1
2016-10-02,San Francisco,Dallas,4,Home,1.5,44.5,103.0,-7.0,-5.5,41.0,-3.5,17,24,0
2016-10-02,Kansas City,Pittsburgh,4,Away,3.0,48.5,161.0,-29.0,-26.0,57.0,8.5,14,43,0
2016-10-02,Pittsburgh,Kansas City,4,Home,-3.0,48.5,-181.0,29.0,26.0,57.0,8.5,43,14,1
2016-10-03,NY Giants,Minnesota,4,Away,3.5,43.0,165.0,-14.0,-10.5,34.0,-9.0,10,24,0
2016-10-03,Minnesota,NY Giants,4,Home,-3.5,43.0,-183.0,14.0,10.5,34.0,-9.0,24,10,1
2016-10-06,Arizona,San Francisco,5,Away,-3.5,42.5,-195.0,12.0,8.5,54.0,11.5,33,21,1
2016-10-06,San Francisco,Arizona,5,Home,3.5,42.5,170.0,-12.0,-8.5,54.0,11.5,21,33,0
2016-10-09,New England,Cleveland,5,Away,-10.0,48.0,-500.0,20.0,10.0,46.0,-2.0,33,13,1
2016-10-09,Cleveland,New England,5,Home,10.0,48.0,400.0,-20.0,-10.0,46.0,-2.0,13,33,0
2016-10-09,Philadelphia,Detroit,5,Away,-3.5,46.0,-182.0,-1.0,-4.5,47.0,1.0,23,24,0
2016-10-09,Detroit,Philadelphia,5,Home,3.5,46.0,162.0,1.0,4.5,47.0,1.0,24,23,1
2016-10-09,Chicago,Indianapolis,5,Away,4.0,47.5,181.0,-6.0,-2.0,52.0,4.5,23,29,0
2016-10-09,Indianapolis,Chicago,5,Home,-4.0,47.5,-202.0,6.0,2.0,52.0,4.5,29,23,1
2016-10-09,Tennessee,Miami,5,Away,2.5,44.0,120.0,13.0,15.5,47.0,3.0,30,17,1
2016-10-09,Miami,Tennessee,5,Home,-2.5,44.0,-140.0,-13.0,-15.5,47.0,3.0,17,30,0
2016-10-09,Washington,Baltimore,5,Away,3.5,44.5,170.0,6.0,9.5,26.0,-18.5,16,10,1
2016-10-09,Baltimore,Washington,5,Home,-3.5,44.5,-200.0,-6.0,-9.5,26.0,-18.5,10,16,0
2016-10-09,Houston,Minnesota,5,Away,6.0,38.5,226.0,-18.0,-12.0,44.0,5.5,13,31,0
2016-10-09,Minnesota,Houston,5,Home,-6.0,38.5,-254.0,18.0,12.0,44.0,5.5,31,13,1
2016-10-09,NY Jets,Pittsburgh,5,Away,9.0,50.0,345.0,-18.0,-9.0,44.0,-6.0,13,31,0
2016-10-09,Pittsburgh,NY Jets,5,Home,-9.0,50.0,-415.0,18.0,9.0,44.0,-6.0,31,13,1
2016-10-09,Atlanta,Denver,5,Away,3.5,44.5,170.0,7.0,10.5,39.0,-5.5,23,16,1
2016-10-09,Denver,Atlanta,5,Home,-3.5,44.5,-200.0,-7.0,-10.5,39.0,-5.5,16,23,0
2016-10-09,Cincinnati,Dallas,5,Away,-2.5,45.5,-140.0,-14.0,-16.5,42.0,-3.5,14,28,0
2016-10-09,Dallas,Cincinnati,5,Home,2.5,45.5,120.0,14.0,16.5,42.0,-3.5,28,14,1
2016-10-09,Buffalo,Los Angeles,5,Away,-2.5,41.5,-134.0,11.0,8.5,49.0,7.5,30,19,1
2016-10-09,Los Angeles,Buffalo,5,Home,2.5,41.5,114.0,-11.0,-8.5,49.0,7.5,19,30,0
2016-10-09,San Diego,Oakland,5,Away,3.5,50.5,170.0,-3.0,0.5,65.0,14.5,31,34,0
2016-10-09,Oakland,San Diego,5,Home,-3.5,50.5,-200.0,3.0,-0.5,65.0,14.5,34,31,1
2016-10-09,NY Giants,Green Bay,5,Away,7.0,49.0,260.0,-7.0,0.0,39.0,-10.0,16,23,0
2016-10-09,Green Bay,NY Giants,5,Home,-7.0,49.0,-320.0,7.0,0.0,39.0,-10.0,23,16,1
2016-10-10,Tampa Bay,Carolina,5,Away,6.0,46.5,216.0,3.0,9.0,31.0,-15.5,17,14,1
2016-10-10,Carolina,Tampa Bay,5,Home,-6.0,46.5,-242.0,-3.0,-9.0,31.0,-15.5,14,17,0
2016-10-13,Denver,San Diego,6,Away,-3.0,44.5,-160.0,-8.0,-11.0,34.0,-10.5,13,21,0
2016-10-13,San Diego,Denver,6,Home,3.0,44.5,135.0,8.0,11.0,34.0,-10.5,21,13,1
2016-10-16,San Francisco,Buffalo,6,Away,7.5,44.0,275.0,-29.0,-21.5,61.0,17.0,16,45,0
2016-10-16,Buffalo,San Francisco,6,Home,-7.5,44.0,-330.0,29.0,21.5,61.0,17.0,45,16,1
2016-10-16,Jacksonville,Chicago,6,Away,2.5,46.0,120.0,1.0,3.5,33.0,-13.0,17,16,1
2016-10-16,Chicago,Jacksonville,6,Home,-2.5,46.0,-140.0,-1.0,-3.5,33.0,-13.0,16,17,0
2016-10-16,Los Angeles,Detroit,6,Away,2.5,44.5,124.0,-3.0,-0.5,59.0,14.5,28,31,0
2016-10-16,Detroit,Los Angeles,6,Home,-2.5,44.5,-144.0,3.0,0.5,59.0,14.5,31,28,1
2016-10-16,Pittsburgh,Miami,6,Away,-7.5,49.5,-315.0,-15.0,-22.5,45.0,-4.5,15,30,0
2016-10-16,Miami,Pittsburgh,6,Home,7.5,49.5,277.0,15.0,22.5,45.0,-4.5,30,15,1
2016-10-16,Cincinnati,New England,6,Away,7.5,48.0,285.0,-18.0,-10.5,52.0,4.0,17,35,0
2016-10-16,New England,Cincinnati,6,Home,-7.5,48.0,-340.0,18.0,10.5,52.0,4.0,35,17,1
2016-10-16,Carolina,New Orleans,6,Away,-2.5,54.0,-145.0,-3.0,-5.5,79.0,25.0,38,41,0
2016-10-16,New Orleans,Carolina,6,Home,2.5,54.0,125.0,3.0,5.5,79.0,25.0,41,38,1
2016-10-16,Baltimore,NY Giants,6,Away,3.5,42.5,171.0,-4.0,-0.5,50.0,7.5,23,27,0
2016-10-16,NY Giants,Baltimore,6,Home,-3.5,42.5,-190.0,4.0,0.5,50.0,7.5,27,23,1
2016-10-16,Cleveland,Tennessee,6,Away,7.5,44.5,280.0,-2.0,5.5,54.0,9.5,26,28,0
2016-10-16,Tennessee,Cleveland,6,Home,-7.5,44.5,-335.0,2.0,-5.5,54.0,9.5,28,26,1
2016-10-16,Philadelphia,Washington,6,Away,-3.0,45.0,-155.0,-7.0,-10.0,47.0,2.0,20,27,0
2016-10-16,Washington,Philadelphia,6,Home,3.0,45.0,135.0,7.0,10.0,47.0,2.0,27,20,1
2016-10-16,Kansas City,Oakland,6,Away,-2.0,46.5,-128.0,16.0,14.0,36.0,-10.5,26,10,1
2016-10-16,Oakland,Kansas City,6,Home,2.0,46.5,108.0,-16.0,-14.0,36.0,-10.5,10,26,0
2016-10-16,Dallas,Green Bay,6,Away,5.5,47.0,205.0,14.0,19.5,46.0,-1.0,30,16,1
2016-10-16,Green Bay,Dallas,6,Home,-5.5,47.0,-230.0,-14.0,-19.5,46.0,-1.0,16,30,0
2016-10-16,Atlanta,Seattle,6,Away,6.5,45.5,230.0,-2.0,4.5,50.0,4.5,24,26,0
2016-10-16,Seattle,Atlanta,6,Home,-6.5,45.5,-290.0,2.0,-4.5,50.0,4.5,26,24,1
2016-10-16,Indianapolis,Houston,6,Away,3.0,48.0,140.0,-3.0,0.0,49.0,1.0,23,26,0
2016-10-16,Houston,Indianapolis,6,Home,-3.0,48.0,-160.0,3.0,0.0,49.0,1.0,26,23,1
2016-10-17,NY Jets,Arizona,6,Away,7.0,45.5,285.0,-25.0,-18.0,31.0,-14.5,3,28,0
2016-10-17,Arizona,NY Jets,6,Home,-7.0,45.5,-355.0,25.0,18.0,31.0,-14.5,28,3,1
2016-10-20,Chicago,Green Bay,7,Away,7.5,46.5,285.0,-16.0,-8.5,36.0,-10.5,10,26,0
2016-10-20,Green Bay,Chicago,7,Home,-7.5,46.5,-365.0,16.0,8.5,36.0,-10.5,26,10,1
2016-10-23,NY Giants,Los Angeles,7,Neutral,-3.0,44.5,-154.0,7.0,4.0,27.0,-17.5,17,10,1
2016-10-23,Los Angeles,NY Giants,7,Neutral,3.0,44.5,134.0,-7.0,-4.0,27.0,-17.5,10,17,0
2016-10-23,Cleveland,Cincinnati,7,Away,11.0,46.5,450.0,-14.0,-3.0,48.0,1.5,17,31,0
2016-10-23,Cincinnati,Cleveland,7,Home,-11.0,46.5,-600.0,14.0,3.0,48.0,1.5,31,17,1
2016-10-23,Washington,Detroit,7,Away,-1.0,50.0,-113.0,-3.0,-4.0,37.0,-13.0,17,20,0
2016-10-23,Detroit,Washington,7,Home,1.0,50.0,102.0,3.0,4.0,37.0,-13.0,20,17,1
2016-10-23,Oakland,Jacksonville,7,Away,2.0,47.5,111.0,17.0,19.0,49.0,1.5,33,16,1
2016-10-23,Jacksonville,Oakland,7,Home,-2.0,47.5,-123.0,-17.0,-19.0,49.0,1.5,16,33,0
2016-10-23,New Orleans,Kansas City,7,Away,6.5,51.5,230.0,-6.0,0.5,48.0,-3.5,21,27,0
2016-10-23,Kansas City,New Orleans,7,Home,-6.5,51.5,-275.0,6.0,-0.5,48.0,-3.5,27,21,1
2016-10-23,Buffalo,Miami,7,Away,-2.5,46.0,-140.0,-3.0,-5.5,53.0,7.0,25,28,0
2016-10-23,Miami,Buffalo,7,Home,2.5,46.0,120.0,3.0,5.5,53.0,7.0,28,25,1
2016-10-23,Baltimore,NY Jets,7,Away,2.0,40.0,110.0,-8.0,-6.0,40.0,0.0,16,24,0
2016-10-23,NY Jets,Baltimore,7,Home,-2.0,40.0,-130.0,8.0,6.0,40.0,0.0,24,16,1
2016-10-23,Minnesota,Philadelphia,7,Away,-3.0,39.0,-155.0,-11.0,-14.0,31.0,-8.0,10,21,0
2016-10-23,Philadelphia,Minnesota,7,Home,3.0,39.0,135.0,11.0,14.0,31.0,-8.0,21,10,1
2016-10-23,Indianapolis,Tennessee,7,Away,4.0,48.0,177.0,8.0,12.0,60.0,12.0,34,26,1
2016-10-23,Tennessee,Indianapolis,7,Home,-4.0,48.0,-207.0,-8.0,-12.0,60.0,12.0,26,34,0
2016-10-23,San Diego,Atlanta,7,Away,4.5,53.0,186.0,3.0,7.5,63.0,10.0,33,30,1
2016-10-23,Atlanta,San Diego,7,Home,-4.5,53.0,-208.0,-3.0,-7.5,63.0,10.0,30,33,0
2016-10-23,Tampa Bay,San Francisco,7,Away,1.0,45.0,100.0,17.0,18.0,51.0,6.0,34,17,1
2016-10-23,San Francisco,Tampa Bay,7,Home,-1.0,45.0,-120.0,-17.0,-18.0,51.0,6.0,17,34,0
2016-10-23,New England,Pittsburgh,7,Away,-7.0,49.5,-330.0,11.0,4.0,43.0,-6.5,27,16,1
2016-10-23,Pittsburgh,New England,7,Home,7.0,49.5,265.0,-11.0,-4.0,43.0,-6.5,16,27,0
2016-10-23,Seattle,Arizona,7,Away,1.5,43.0,111.0,0.0,1.5,12.0,-31.0,6,6,0
2016-10-23,Arizona,Seattle,7,Home,-1.5,43.0,-131.0,0.0,-1.5,12.0,-31.0,6,6,0
2016-10-24,Houston,Denver,7,Away,8.5,40.0,325.0,-18.0,-9.5,36.0,-4.0,9,27,0
2016-10-24,Denver,Houston,7,Home,-8.5,40.0,-425.0,18.0,9.5,36.0,-4.0,27,9,1
2016-10-27,Jacksonville,Tennessee,8,Away,3.0,43.5,130.0,-14.0,-11.0,58.0,14.5,22,36,0
2016-10-27,Tennessee,Jacksonville,8,Home,-3.0,43.5,-150.0,14.0,11.0,58.0,14.5,36,22,1
2016-10-30,Washington,Cincinnati,8,Neutral,3.0,49.0,135.0,0.0,3.0,54.0,5.0,27,27,0
2016-10-30,Cincinnati,Washington,8,Neutral,-3.0,49.0,-155.0,0.0,-3.0,54.0,5.0,27,27,0
2016-10-30,Green Bay,Atlanta,8,Away,3.0,51.0,141.0,-1.0,2.0,65.0,14.0,32,33,0
2016-10-30,Atlanta,Green Bay,8,Home,-3.0,51.0,-161.0,1.0,-2.0,65.0,14.0,33,32,1
2016-10-30,New England,Buffalo,8,Away,-5.5,48.0,-260.0,16.0,10.5,66.0,18.0,41,25,1
2016-10-30,Buffalo,New England,8,Home,5.5,48.0,210.0,-16.0,-10.5,66.0,18.0,25,41,0
2016-10-30,NY Jets,Cleveland,8,Away,-2.5,45.5,-140.0,3.0,0.5,59.0,13.5,31,28,1
2016-10-30,Cleveland,NY Jets,8,Home,2.5,45.5,120.0,-3.0,-0.5,59.0,13.5,28,31,0
2016-10-30,Detroit,Houston,8,Away,1.0,46.5,105.0,-7.0,-6.0,33.0,-13.5,13,20,0
2016-10-30,Houston,Detroit,8,Home,-1.0,46.5,-116.0,7.0,6.0,33.0,-13.5,20,13,1
2016-10-30,Kansas City,Indianapolis,8,Away,-3.0,50.5,-145.0,16.0,13.0,44.0,-6.5,30,14,1
2016-10-30,Indianapolis,Kansas City,8,Home,3.0,50.5,125.0,-16.0,-13.0,44.0,-6.5,14,30,0
2016-10-30,Seattle,New Orleans,8,Away,-1.0,50.0,-115.0,-5.0,-6.0,45.0,-5.0,20,25,0
2016-10-30,New Orleans,Seattle,8,Home,1.0,50.0,-105.0,5.0,6.0,45.0,-5.0,25,20,1
2016-10-30,Oakland,Tampa Bay,8,Away,0.0,48.0,-110.0,6.0,6.0,54.0,6.0,30,24,1
