Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2010-09-09,Minnesota,New Orleans,1,Away,4.5,48.5,197.0,-5.0,-0.5,23.0,-25.5,9,14,0
2010-09-09,New Orleans,Minnesota,1,Home,-4.5,48.5,-220.0,5.0,0.5,23.0,-25.5,14,9,1
2010-09-12,Denver,Jacksonville,1,Away,3.0,41.5,160.0,-7.0,-4.0,41.0,-0.5,17,24,0
2010-09-12,Jacksonville,Denver,1,Home,-3.0,41.5,-190.0,7.0,4.0,41.0,-0.5,24,17,1
2010-09-12,Oakland,Tennessee,1,Away,6.5,39.5,235.0,-25.0,-18.5,51.0,11.5,13,38,0
2010-09-12,Tennessee,Oakland,1,Home,-6.5,39.5,-265.0,25.0,18.5,51.0,11.5,38,13,1
2010-09-12,Cincinnati,New England,1,Away,5.0,45.0,205.0,-14.0,-9.0,62.0,17.0,24,38,0
2010-09-12,New England,Cincinnati,1,Home,-5.0,45.0,-230.0,14.0,9.0,62.0,17.0,38,24,1
2010-09-12,Cleveland,Tampa Bay,1,Away,3.0,37.0,125.0,-3.0,0.0,31.0,-6.0,14,17,0
2010-09-12,Tampa Bay,Cleveland,1,Home,-3.0,37.0,-145.0,3.0,0.0,31.0,-6.0,17,14,1
2010-09-12,Indianapolis,Houston,1,Away,-2.0,48.0,-130.0,-10.0,-12.0,58.0,10.0,24,34,0
2010-09-12,Houston,Indianapolis,1,Home,2.0,48.0,110.0,10.0,12.0,58.0,10.0,34,24,1
2010-09-12,Detroit,Chicago,1,Away,6.5,44.5,248.0,-5.0,1.5,33.0,-11.5,14,19,0
2010-09-12,Chicago,Detroit,1,Home,-6.5,44.5,-280.0,5.0,-1.5,33.0,-11.5,19,14,1
2010-09-12,Atlanta,Pittsburgh,1,Away,-1.0,38.0,-117.0,-6.0,-7.0,24.0,-14.0,9,15,0
2010-09-12,Pittsburgh,Atlanta,1,Home,1.0,38.0,106.0,6.0,7.0,24.0,-14.0,15,9,1
2010-09-12,Miami,Buffalo,1,Away,-3.0,39.0,-165.0,5.0,2.0,25.0,-14.0,15,10,1
2010-09-12,Buffalo,Miami,1,Home,3.0,39.0,145.0,-5.0,-2.0,25.0,-14.0,10,15,0
2010-09-12,Carolina,NY Giants,1,Away,5.5,40.5,218.0,-13.0,-7.5,49.0,8.5,18,31,0
2010-09-12,NY Giants,Carolina,1,Home,-5.5,40.5,-245.0,13.0,7.5,49.0,8.5,31,18,1
2010-09-12,Green Bay,Philadelphia,1,Away,-3.0,48.0,-150.0,7.0,4.0,47.0,-1.0,27,20,1
2010-09-12,Philadelphia,Green Bay,1,Home,3.0,48.0,130.0,-7.0,-4.0,47.0,-1.0,20,27,0
2010-09-12,Arizona,St Louis,1,Away,-3.0,39.5,-165.0,4.0,1.0,30.0,-9.5,17,13,1
2010-09-12,St Louis,Arizona,1,Home,3.0,39.5,145.0,-4.0,-1.0,30.0,-9.5,13,17,0
2010-09-12,San Francisco,Seattle,1,Away,-3.0,37.0,-175.0,-25.0,-28.0,37.0,0.0,6,31,0
2010-09-12,Seattle,San Francisco,1,Home,3.0,37.0,155.0,25.0,28.0,37.0,0.0,31,6,1
2010-09-12,Dallas,Washington,1,Away,-3.5,40.0,-185.0,-6.0,-9.5,20.0,-20.0,7,13,0
2010-09-12,Washington,Dallas,1,Home,3.5,40.0,166.0,6.0,9.5,20.0,-20.0,13,7,1
2010-09-13,Baltimore,NY Jets,1,Away,1.0,36.0,105.0,1.0,2.0,19.0,-17.0,10,9,1
2010-09-13,NY Jets,Baltimore,1,Home,-1.0,36.0,-116.0,-1.0,-2.0,19.0,-17.0,9,10,0
2010-09-13,San Diego,Kansas City,1,Away,-4.5,45.5,-200.0,-7.0,-11.5,35.0,-10.5,14,21,0
2010-09-13,Kansas City,San Diego,1,Home,4.5,45.5,180.0,7.0,11.5,35.0,-10.5,21,14,1
2010-09-19,Baltimore,Cincinnati,2,Away,-3.0,39.5,-150.0,-5.0,-8.0,25.0,-14.5,10,15,0
2010-09-19,Cincinnati,Baltimore,2,Home,3.0,39.5,130.0,5.0,8.0,25.0,-14.5,15,10,1
2010-09-19,Miami,Minnesota,2,Away,5.5,40.5,210.0,4.0,9.5,24.0,-16.5,14,10,1
2010-09-19,Minnesota,Miami,2,Home,-5.5,40.5,-250.0,-4.0,-9.5,24.0,-16.5,10,14,0
2010-09-19,Chicago,Dallas,2,Away,7.0,41.5,290.0,7.0,14.0,47.0,5.5,27,20,1
2010-09-19,Dallas,Chicago,2,Home,-7.0,41.5,-350.0,-7.0,-14.0,47.0,5.5,20,27,0
2010-09-19,Philadelphia,Detroit,2,Away,-6.5,41.0,-300.0,3.0,-3.5,67.0,26.0,35,32,1
2010-09-19,Detroit,Philadelphia,2,Home,6.5,41.0,250.0,-3.0,3.5,67.0,26.0,32,35,0
2010-09-19,Arizona,Atlanta,2,Away,7.0,43.0,252.0,-34.0,-27.0,48.0,5.0,7,41,0
2010-09-19,Atlanta,Arizona,2,Home,-7.0,43.0,-285.0,34.0,27.0,48.0,5.0,41,7,1
2010-09-19,Kansas City,Cleveland,2,Away,3.0,38.0,158.0,2.0,5.0,30.0,-8.0,16,14,1
2010-09-19,Cleveland,Kansas City,2,Home,-3.0,38.0,-175.0,-2.0,-5.0,30.0,-8.0,14,16,0
