Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2004-09-12,Pittsburgh,Oakland,1,Home,-4.0,41.0,,3.0,-1.0,45.0,4.0,24,21,1
2004-09-12,San Francisco,Atlanta,1,Home,3.5,44.5,,-2.0,1.5,40.0,-4.5,19,21,0
2004-09-12,Washington,Tampa Bay,1,Home,-2.5,38.0,,6.0,3.5,26.0,-12.0,16,10,1
2004-09-12,Houston,San Diego,1,Home,-4.5,44.0,,-7.0,-11.5,47.0,3.0,20,27,0
2004-09-13,Carolina,Green Bay,1,Home,-3.0,43.0,,-10.0,-13.0,38.0,-5.0,14,24,0
2004-09-19,St Louis,Atlanta,2,Away,2.5,47.0,,-17.0,-14.5,51.0,4.0,17,34,0
2004-09-19,Miami,Cincinnati,2,Away,3.5,39.0,,-3.0,0.5,29.0,-10.0,13,16,0
2004-09-19,Cleveland,Dallas,2,Away,4.0,38.5,,-7.0,-3.0,31.0,-7.5,12,19,0
2004-09-19,Houston,Detroit,2,Away,3.5,43.5,,-12.0,-8.5,44.0,0.5,16,28,0
2004-09-19,Chicago,Green Bay,2,Away,9.0,42.0,,11.0,20.0,31.0,-11.0,21,10,1
2004-09-19,Indianapolis,Tennessee,2,Away,3.0,47.0,,14.0,17.0,48.0,1.0,31,17,1
2004-09-19,Carolina,Kansas City,2,Away,4.5,45.5,,11.0,15.5,45.0,-0.5,28,17,1
2004-09-19,Buffalo,Oakland,2,Away,4.0,38.5,,-3.0,1.0,23.0,-15.5,10,13,0
2004-09-19,San Francisco,New Orleans,2,Away,7.0,44.0,,-3.0,4.0,57.0,13.0,27,30,0
2004-09-19,Washington,NY Giants,2,Away,-3.0,41.0,,-6.0,-9.0,34.0,-7.0,14,20,0
2004-09-19,New England,Arizona,2,Away,-8.0,42.0,,11.0,3.0,35.0,-7.0,23,12,1
2004-09-19,NY Jets,San Diego,2,Away,-3.0,45.0,,6.0,3.0,62.0,17.0,34,28,1
2004-09-19,Seattle,Tampa Bay,2,Away,-2.5,37.0,,4.0,1.5,16.0,-21.0,10,6,1
2004-09-19,Denver,Jacksonville,2,Away,-3.0,41.5,,-1.0,-4.0,13.0,-28.5,6,7,0
2004-09-19,Pittsburgh,Baltimore,2,Away,4.5,37.5,,-17.0,-12.5,43.0,5.5,13,30,0
2004-09-20,Minnesota,Philadelphia,2,Away,4.0,47.0,,-11.0,-7.0,43.0,-4.0,16,27,0
2004-09-19,Atlanta,St Louis,2,Home,-2.5,47.0,,17.0,14.5,51.0,4.0,34,17,1
2004-09-19,Cincinnati,Miami,2,Home,-3.5,39.0,,3.0,-0.5,29.0,-10.0,16,13,1
2004-09-19,Dallas,Cleveland,2,Home,-4.0,38.5,,7.0,3.0,31.0,-7.5,19,12,1
2004-09-19,Detroit,Houston,2,Home,-3.5,43.5,,12.0,8.5,44.0,0.5,28,16,1
2004-09-19,Green Bay,Chicago,2,Home,-9.0,42.0,,-11.0,-20.0,31.0,-11.0,10,21,0
2004-09-19,Tennessee,Indianapolis,2,Home,-3.0,47.0,,-14.0,-17.0,48.0,1.0,17,31,0
2004-09-19,Kansas City,Carolina,2,Home,-4.5,45.5,,-11.0,-15.5,45.0,-0.5,17,28,0
2004-09-19,Oakland,Buffalo,2,Home,-4.0,38.5,,3.0,-1.0,23.0,-15.5,13,10,1
2004-09-19,New Orleans,San Francisco,2,Home,-7.0,44.0,,3.0,-4.0,57.0,13.0,30,27,1
2004-09-19,NY Giants,Washington,2,Home,3.0,41.0,,6.0,9.0,34.0,-7.0,20,14,1
2004-09-19,Arizona,New England,2,Home,8.0,42.0,,-11.0,-3.0,35.0,-7.0,12,23,0
2004-09-19,San Diego,NY Jets,2,Home,3.0,45.0,,-6.0,-3.0,62.0,17.0,28,34,0
2004-09-19,Tampa Bay,Seattle,2,Home,2.5,37.0,,-4.0,-1.5,16.0,-21.0,6,10,0
2004-09-19,Jacksonville,Denver,2,Home,3.0,41.5,,1.0,4.0,13.0,-28.5,7,6,1
2004-09-19,Baltimore,Pittsburgh,2,Home,-4.5,37.5,,17.0,12.5,43.0,5.5,30,13,1
2004-09-20,Philadelphia,Minnesota,2,Home,-4.0,47.0,,11.0,7.0,43.0,-4.0,27,16,1
2004-09-26,Arizona,Atlanta,3,Away,10.0,44.0,,-3.0,7.0,9.0,-35.0,3,6,0
2004-09-26,Baltimore,Cincinnati,3,Away,-2.5,37.5,,14.0,11.5,32.0,-5.5,23,9,1
2004-09-26,San Diego,Denver,3,Away,10.0,46.0,,-10.0,0.0,36.0,-10.0,13,23,0
2004-09-26,Philadelphia,Detroit,3,Away,-4.0,44.0,,17.0,13.0,43.0,-1.0,30,13,1
2004-09-26,Jacksonville,Tennessee,3,Away,6.0,37.0,,3.0,9.0,27.0,-10.0,15,12,1
2004-09-26,Green Bay,Indianapolis,3,Away,6.0,49.0,,-14.0,-8.0,76.0,27.0,31,45,0
2004-09-26,Houston,Kansas City,3,Away,9.5,47.5,,3.0,12.5,45.0,-2.5,24,21,1
2004-09-26,Tampa Bay,Oakland,3,Away,4.0,36.0,,-10.0,-6.0,50.0,14.0,20,30,0
2004-09-26,New Orleans,St Louis,3,Away,7.5,48.0,,3.0,10.5,53.0,5.0,28,25,1
2004-09-26,Pittsburgh,Miami,3,Away,0.0,35.0,,10.0,10.0,16.0,-19.0,13,3,1
2004-09-26,Chicago,Minnesota,3,Away,9.0,44.5,,-5.0,4.0,49.0,4.5,22,27,0
2004-09-26,Cleveland,NY Giants,3,Away,2.5,39.0,,-17.0,-14.5,37.0,-2.0,10,27,0
2004-09-26,San Francisco,Seattle,3,Away,11.0,44.0,,-34.0,-23.0,34.0,-10.0,0,34,0
2004-09-27,Dallas,Washington,3,Away,2.5,36.5,,3.0,5.5,39.0,2.5,21,18,1
2004-09-26,Atlanta,Arizona,3,Home,-10.0,44.0,,3.0,-7.0,9.0,-35.0,6,3,1
2004-09-26,Cincinnati,Baltimore,3,Home,2.5,37.5,,-14.0,-11.5,32.0,-5.5,9,23,0
2004-09-26,Denver,San Diego,3,Home,-10.0,46.0,,10.0,0.0,36.0,-10.0,23,13,1
2004-09-26,Detroit,Philadelphia,3,Home,4.0,44.0,,-17.0,-13.0,43.0,-1.0,13,30,0
2004-09-26,Tennessee,Jacksonville,3,Home,-6.0,37.0,,-3.0,-9.0,27.0,-10.0,12,15,0
2004-09-26,Indianapolis,Green Bay,3,Home,-6.0,49.0,,14.0,8.0,76.0,27.0,45,31,1
2004-09-26,Kansas City,Houston,3,Home,-9.5,47.5,,-3.0,-12.5,45.0,-2.5,21,24,0
2004-09-26,Oakland,Tampa Bay,3,Home,-4.0,36.0,,10.0,6.0,50.0,14.0,30,20,1
2004-09-26,St Louis,New Orleans,3,Home,-7.5,48.0,,-3.0,-10.5,53.0,5.0,25,28,0
2004-09-26,Miami,Pittsburgh,3,Home,0.0,35.0,,-10.0,-10.0,16.0,-19.0,3,13,0
2004-09-26,Minnesota,Chicago,3,Home,-9.0,44.5,,5.0,-4.0,49.0,4.5,27,22,1
2004-09-26,NY Giants,Cleveland,3,Home,-2.5,39.0,,17.0,14.5,37.0,-2.0,27,10,1
2004-09-26,Seattle,San Francisco,3,Home,-11.0,44.0,,34.0,23.0,34.0,-10.0,34,0,1
2004-09-27,Washington,Dallas,3,Home,-2.5,36.5,,-3.0,-5.5,39.0,2.5,18,21,0
2004-10-03,New England,Buffalo,4,Away,-5.5,35.0,,14.0,8.5,48.0,13.0,31,17,1
2004-10-03,Philadelphia,Chicago,4,Away,-8.5,41.0,,10.0,1.5,28.0,-13.0,19,9,1
2004-10-03,Washington,Cleveland,4,Away,-2.5,36.0,,-4.0,-6.5,30.0,-6.0,13,17,0
2004-10-03,NY Giants,Green Bay,4,Away,7.0,44.0,,7.0,14.0,21.0,-23.0,14,7,1
2004-10-03,NY Jets,Miami,4,Away,-4.5,36.0,,8.0,3.5,26.0,-10.0,17,9,1
2004-10-03,New Orleans,Arizona,4,Away,-4.0,41.0,,-24.0,-28.0,44.0,3.0,10,34,0
2004-10-03,Cincinnati,Pittsburgh,4,Away,4.5,39.5,,-11.0,-6.5,45.0,5.5,17,28,0
2004-10-03,Tennessee,San Diego,4,Away,-3.0,41.0,,-21.0,-24.0,55.0,14.0,17,38,0
2004-10-03,St Louis,San Francisco,4,Away,-4.5,45.0,,10.0,5.5,38.0,-7.0,24,14,1
2004-10-03,Denver,Tampa Bay,4,Away,-3.0,36.0,,3.0,0.0,29.0,-7.0,16,13,1
2004-10-03,Atlanta,Carolina,4,Away,3.5,39.0,,17.0,20.5,37.0,-2.0,27,10,1
2004-10-03,Indianapolis,Jacksonville,4,Away,-4.5,42.0,,7.0,2.5,41.0,-1.0,24,17,1
2004-10-03,Oakland,Houston,4,Away,0.0,42.0,,-13.0,-13.0,47.0,5.0,17,30,0
2004-10-04,Kansas City,Baltimore,4,Away,4.5,41.5,,3.0,7.5,51.0,9.5,27,24,1
2004-10-03,Buffalo,New England,4,Home,5.5,35.0,,-14.0,-8.5,48.0,13.0,17,31,0
2004-10-03,Chicago,Philadelphia,4,Home,8.5,41.0,,-10.0,-1.5,28.0,-13.0,9,19,0
2004-10-03,Cleveland,Washington,4,Home,2.5,36.0,,4.0,6.5,30.0,-6.0,17,13,1
2004-10-03,Green Bay,NY Giants,4,Home,-7.0,44.0,,-7.0,-14.0,21.0,-23.0,7,14,0
2004-10-03,Miami,NY Jets,4,Home,4.5,36.0,,-8.0,-3.5,26.0,-10.0,9,17,0
2004-10-03,Arizona,New Orleans,4,Home,4.0,41.0,,24.0,28.0,44.0,3.0,34,10,1
2004-10-03,Pittsburgh,Cincinnati,4,Home,-4.5,39.5,,11.0,6.5,45.0,5.5,28,17,1
2004-10-03,San Diego,Tennessee,4,Home,3.0,41.0,,21.0,24.0,55.0,14.0,38,17,1
2004-10-03,San Francisco,St Louis,4,Home,4.5,45.0,,-10.0,-5.5,38.0,-7.0,14,24,0
2004-10-03,Tampa Bay,Denver,4,Home,3.0,36.0,,-3.0,0.0,29.0,-7.0,13,16,0
2004-10-03,Carolina,Atlanta,4,Home,-3.5,39.0,,-17.0,-20.5,37.0,-2.0,10,27,0
2004-10-03,Jacksonville,Indianapolis,4,Home,4.5,42.0,,-7.0,-2.5,41.0,-1.0,17,24,0
2004-10-03,Houston,Oakland,4,Home,0.0,42.0,,13.0,13.0,47.0,5.0,30,17,1
2004-10-04,Baltimore,Kansas City,4,Home,-4.5,41.5,,-3.0,-7.5,51.0,9.5,24,27,0
2004-10-10,Detroit,Atlanta,5,Away,7.5,42.5,,7.0,14.5,27.0,-15.5,17,10,1
2004-10-10,NY Giants,Dallas,5,Away,3.5,38.5,,16.0,19.5,36.0,-2.5,26,10,1
2004-10-10,Carolina,Denver,5,Away,5.5,38.5,,-3.0,2.5,37.0,-1.5,17,20,0
2004-10-10,Oakland,Indianapolis,5,Away,10.0,51.5,,-21.0,-11.0,49.0,-2.5,14,35,0
2004-10-10,Miami,New England,5,Away,13.5,35.5,,-14.0,-0.5,34.0,-1.5,10,24,0
2004-10-10,Tampa Bay,New Orleans,5,Away,3.0,37.0,,3.0,6.0,37.0,0.0,20,17,1
2004-10-10,Buffalo,NY Jets,5,Away,7.0,37.5,,-2.0,5.0,30.0,-7.5,14,16,0
2004-10-10,Cleveland,Pittsburgh,5,Away,6.0,37.0,,-11.0,-5.0,57.0,20.0,23,34,0
2004-10-10,Jacksonville,San Diego,5,Away,-3.0,37.5,,-13.0,-16.0,55.0,17.5,21,34,0
2004-10-10,Arizona,San Francisco,5,Away,2.5,38.0,,-3.0,-0.5,59.0,21.0,28,31,0
2004-10-10,St Louis,Seattle,5,Away,7.0,44.0,,6.0,13.0,60.0,16.0,33,27,1
2004-10-10,Baltimore,Washington,5,Away,0.0,34.5,,7.0,7.0,27.0,-7.5,17,10,1
2004-10-10,Minnesota,Houston,5,Away,-4.5,49.0,,6.0,1.5,62.0,13.0,34,28,1
2004-10-11,Tennessee,Green Bay,5,Away,3.0,43.5,,21.0,24.0,75.0,31.5,48,27,1
2004-10-10,Atlanta,Detroit,5,Home,-7.5,42.5,,-7.0,-14.5,27.0,-15.5,10,17,0
2004-10-10,Dallas,NY Giants,5,Home,-3.5,38.5,,-16.0,-19.5,36.0,-2.5,10,26,0
2004-10-10,Denver,Carolina,5,Home,-5.5,38.5,,3.0,-2.5,37.0,-1.5,20,17,1
2004-10-10,Indianapolis,Oakland,5,Home,-10.0,51.5,,21.0,11.0,49.0,-2.5,35,14,1
2004-10-10,New England,Miami,5,Home,-13.5,35.5,,14.0,0.5,34.0,-1.5,24,10,1
2004-10-10,New Orleans,Tampa Bay,5,Home,-3.0,37.0,,-3.0,-6.0,37.0,0.0,17,20,0
2004-10-10,NY Jets,Buffalo,5,Home,-7.0,37.5,,2.0,-5.0,30.0,-7.5,16,14,1
2004-10-10,Pittsburgh,Cleveland,5,Home,-6.0,37.0,,11.0,5.0,57.0,20.0,34,23,1
2004-10-10,San Diego,Jacksonville,5,Home,3.0,37.5,,13.0,16.0,55.0,17.5,34,21,1
2004-10-10,San Francisco,Arizona,5,Home,-2.5,38.0,,3.0,0.5,59.0,21.0,31,28,1
2004-10-10,Seattle,St Louis,5,Home,-7.0,44.0,,-6.0,-13.0,60.0,16.0,27,33,0
2004-10-10,Washington,Baltimore,5,Home,0.0,34.5,,-7.0,-7.0,27.0,-7.5,10,17,0
2004-10-10,Houston,Minnesota,5,Home,4.5,49.0,,-6.0,-1.5,62.0,13.0,28,34,0
2004-10-11,Green Bay,Tennessee,5,Home,-3.0,43.5,,-21.0,-24.0,75.0,31.5,27,48,0
2004-10-17,San Diego,Atlanta,6,Away,6.0,43.0,,-1.0,5.0,41.0,-2.0,20,21,0
2004-10-17,Miami,Buffalo,6,Away,6.5,31.5,,-7.0,-0.5,33.0,1.5,13,20,0
2004-10-17,Washington,Chicago,6,Away,-1.5,35.0,,3.0,1.5,23.0,-12.0,13,10,1
2004-10-17,Cincinnati,Cleveland,6,Away,2.5,37.5,,-17.0,-14.5,51.0,13.5,17,34,0
2004-10-17,Pittsburgh,Dallas,6,Away,3.0,39.0,,4.0,7.0,44.0,5.0,24,20,1
2004-10-17,Green Bay,Detroit,6,Away,1.5,43.5,,28.0,29.5,48.0,4.5,38,10,1
2004-10-17,Houston,Tennessee,6,Away,7.0,46.0,,10.0,17.0,30.0,-16.0,20,10,1
2004-10-17,Denver,Oakland,6,Away,-1.5,42.0,,28.0,26.5,34.0,-8.0,31,3,1
2004-10-17,Seattle,New England,6,Away,4.5,42.0,,-10.0,-5.5,50.0,8.0,20,30,0
2004-10-17,Minnesota,New Orleans,6,Away,-3.5,50.0,,7.0,3.5,69.0,19.0,38,31,1
2004-10-17,San Francisco,NY Jets,6,Away,10.0,42.5,,-8.0,2.0,36.0,-6.5,14,22,0
2004-10-17,Carolina,Philadelphia,6,Away,7.5,41.0,,-22.0,-14.5,38.0,-3.0,8,30,0
2004-10-17,Kansas City,Jacksonville,6,Away,-1.0,42.5,,-6.0,-7.0,38.0,-4.5,16,22,0
2004-10-18,Tampa Bay,St Louis,6,Away,7.0,42.5,,-7.0,0.0,49.0,6.5,21,28,0
2004-10-17,Atlanta,San Diego,6,Home,-6.0,43.0,,1.0,-5.0,41.0,-2.0,21,20,1
2004-10-17,Buffalo,Miami,6,Home,-6.5,31.5,,7.0,0.5,33.0,1.5,20,13,1
2004-10-17,Chicago,Washington,6,Home,1.5,35.0,,-3.0,-1.5,23.0,-12.0,10,13,0
2004-10-17,Cleveland,Cincinnati,6,Home,-2.5,37.5,,17.0,14.5,51.0,13.5,34,17,1
2004-10-17,Dallas,Pittsburgh,6,Home,-3.0,39.0,,-4.0,-7.0,44.0,5.0,20,24,0
2004-10-17,Detroit,Green Bay,6,Home,-1.5,43.5,,-28.0,-29.5,48.0,4.5,10,38,0
2004-10-17,Tennessee,Houston,6,Home,-7.0,46.0,,-10.0,-17.0,30.0,-16.0,10,20,0
2004-10-17,Oakland,Denver,6,Home,1.5,42.0,,-28.0,-26.5,34.0,-8.0,3,31,0
2004-10-17,New England,Seattle,6,Home,-4.5,42.0,,10.0,5.5,50.0,8.0,30,20,1
2004-10-17,New Orleans,Minnesota,6,Home,3.5,50.0,,-7.0,-3.5,69.0,19.0,31,38,0
2004-10-17,NY Jets,San Francisco,6,Home,-10.0,42.5,,8.0,-2.0,36.0,-6.5,22,14,1
2004-10-17,Philadelphia,Carolina,6,Home,-7.5,41.0,,22.0,14.5,38.0,-3.0,30,8,1
2004-10-17,Jacksonville,Kansas City,6,Home,1.0,42.5,,6.0,7.0,38.0,-4.5,22,16,1
2004-10-18,St Louis,Tampa Bay,6,Home,-7.0,42.5,,7.0,0.0,49.0,6.5,28,21,1
2004-10-24,Philadelphia,Cleveland,7,Away,-7.5,41.5,,3.0,-4.5,65.0,23.5,34,31,1
2004-10-24,Dallas,Green Bay,7,Away,4.0,43.0,,-21.0,-17.0,61.0,18.0,20,41,0
2004-10-24,Jacksonville,Indianapolis,7,Away,9.5,46.0,,3.0,12.5,51.0,5.0,27,24,1
2004-10-24,Atlanta,Kansas City,7,Away,3.0,44.5,,-46.0,-43.0,66.0,21.5,10,56,0
2004-10-24,New Orleans,Oakland,7,Away,3.0,44.5,,5.0,8.0,57.0,12.5,31,26,1
2004-10-24,St Louis,Miami,7,Away,-6.5,38.0,,-17.0,-23.5,45.0,7.0,14,31,0
2004-10-24,Tennessee,Minnesota,7,Away,6.5,53.0,,-17.0,-10.5,23.0,-30.0,3,20,0
2004-10-24,NY Jets,New England,7,Away,7.0,43.5,,-6.0,1.0,20.0,-23.5,7,13,0
2004-10-24,Detroit,NY Giants,7,Away,6.0,40.0,,15.0,21.0,41.0,1.0,28,13,1
2004-10-24,Seattle,Arizona,7,Away,-6.0,41.0,,-8.0,-14.0,42.0,1.0,17,25,0
2004-10-24,Chicago,Tampa Bay,7,Away,6.0,33.0,,-12.0,-6.0,26.0,-7.0,7,19,0
2004-10-24,San Diego,Carolina,7,Away,3.0,42.0,,11.0,14.0,23.0,-19.0,17,6,1
2004-10-24,Buffalo,Baltimore,7,Away,5.5,32.0,,-14.0,-8.5,26.0,-6.0,6,20,0
2004-10-25,Denver,Cincinnati,7,Away,-5.5,42.5,,-13.0,-18.5,33.0,-9.5,10,23,0
2004-10-24,Cleveland,Philadelphia,7,Home,7.5,41.5,,-3.0,4.5,65.0,23.5,31,34,0
2004-10-24,Green Bay,Dallas,7,Home,-4.0,43.0,,21.0,17.0,61.0,18.0,41,20,1
2004-10-24,Indianapolis,Jacksonville,7,Home,-9.5,46.0,,-3.0,-12.5,51.0,5.0,24,27,0
2004-10-24,Kansas City,Atlanta,7,Home,-3.0,44.5,,46.0,43.0,66.0,21.5,56,10,1
2004-10-24,Oakland,New Orleans,7,Home,-3.0,44.5,,-5.0,-8.0,57.0,12.5,26,31,0
2004-10-24,Miami,St Louis,7,Home,6.5,38.0,,17.0,23.5,45.0,7.0,31,14,1
2004-10-24,Minnesota,Tennessee,7,Home,-6.5,53.0,,17.0,10.5,23.0,-30.0,20,3,1
2004-10-24,New England,NY Jets,7,Home,-7.0,43.5,,6.0,-1.0,20.0,-23.5,13,7,1
2004-10-24,NY Giants,Detroit,7,Home,-6.0,40.0,,-15.0,-21.0,41.0,1.0,13,28,0
2004-10-24,Arizona,Seattle,7,Home,6.0,41.0,,8.0,14.0,42.0,1.0,25,17,1
2004-10-24,Tampa Bay,Chicago,7,Home,-6.0,33.0,,12.0,6.0,26.0,-7.0,19,7,1
2004-10-24,Carolina,San Diego,7,Home,-3.0,42.0,,-11.0,-14.0,23.0,-19.0,6,17,0
2004-10-24,Baltimore,Buffalo,7,Home,-5.5,32.0,,14.0,8.5,26.0,-6.0,20,6,1
2004-10-25,Cincinnati,Denver,7,Home,5.5,42.5,,13.0,18.5,33.0,-9.5,23,10,1
2004-10-31,Arizona,Buffalo,8,Away,3.5,33.5,,-24.0,-20.5,52.0,18.5,14,38,0
2004-10-31,San Francisco,Chicago,8,Away,2.5,36.0,,-10.0,-7.5,36.0,0.0,13,23,0
2004-10-31,Detroit,Dallas,8,Away,3.0,40.0,,-10.0,-7.0,52.0,12.0,21,31,0
2004-10-31,Atlanta,Denver,8,Away,6.0,41.0,,13.0,19.0,69.0,28.0,41,28,1
2004-10-31,Cincinnati,Tennessee,8,Away,3.0,40.5,,-7.0,-4.0,47.0,6.5,20,27,0
2004-10-31,Indianapolis,Kansas City,8,Away,-2.5,57.0,,-10.0,-12.5,80.0,23.0,35,45,0
2004-10-31,NY Giants,Minnesota,8,Away,7.0,48.0,,21.0,28.0,47.0,-1.0,34,13,1
2004-10-31,Baltimore,Philadelphia,8,Away,7.5,39.0,,-5.0,2.5,25.0,-14.0,10,15,0
2004-10-31,New England,Pittsburgh,8,Away,-3.0,42.5,,-14.0,-17.0,54.0,11.5,20,34,0
2004-10-31,Oakland,San Diego,8,Away,5.5,45.0,,-28.0,-22.5,56.0,11.0,14,42,0
2004-10-31,Carolina,Seattle,8,Away,8.0,39.5,,-6.0,2.0,40.0,0.5,17,23,0
2004-10-31,Green Bay,Washington,8,Away,-1.5,41.0,,14.0,12.5,42.0,1.0,28,14,1
2004-10-31,Jacksonville,Houston,8,Away,-1.0,41.5,,-14.0,-15.0,26.0,-15.5,6,20,0
2004-11-01,Miami,NY Jets,8,Away,7.0,37.0,,-27.0,-20.0,55.0,18.0,14,41,0
2004-10-31,Buffalo,Arizona,8,Home,-3.5,33.5,,24.0,20.5,52.0,18.5,38,14,1
2004-10-31,Chicago,San Francisco,8,Home,-2.5,36.0,,10.0,7.5,36.0,0.0,23,13,1
2004-10-31,Dallas,Detroit,8,Home,-3.0,40.0,,10.0,7.0,52.0,12.0,31,21,1
2004-10-31,Denver,Atlanta,8,Home,-6.0,41.0,,-13.0,-19.0,69.0,28.0,28,41,0
2004-10-31,Tennessee,Cincinnati,8,Home,-3.0,40.5,,7.0,4.0,47.0,6.5,27,20,1
2004-10-31,Kansas City,Indianapolis,8,Home,2.5,57.0,,10.0,12.5,80.0,23.0,45,35,1
2004-10-31,Minnesota,NY Giants,8,Home,-7.0,48.0,,-21.0,-28.0,47.0,-1.0,13,34,0
2004-10-31,Philadelphia,Baltimore,8,Home,-7.5,39.0,,5.0,-2.5,25.0,-14.0,15,10,1
2004-10-31,Pittsburgh,New England,8,Home,3.0,42.5,,14.0,17.0,54.0,11.5,34,20,1
2004-10-31,San Diego,Oakland,8,Home,-5.5,45.0,,28.0,22.5,56.0,11.0,42,14,1
2004-10-31,Seattle,Carolina,8,Home,-8.0,39.5,,6.0,-2.0,40.0,0.5,23,17,1
2004-10-31,Washington,Green Bay,8,Home,1.5,41.0,,-14.0,-12.5,42.0,1.0,14,28,0
2004-10-31,Houston,Jacksonville,8,Home,1.0,41.5,,14.0,15.0,26.0,-15.5,20,6,1
2004-11-01,NY Jets,Miami,8,Home,-7.0,37.0,,27.0,20.0,55.0,18.0,41,14,1
2004-11-07,NY Jets,Buffalo,9,Away,-3.0,36.5,,-5.0,-8.0,39.0,2.5,17,22,0
2004-11-07,Dallas,Cincinnati,9,Away,-1.5,43.0,,-23.0,-24.5,29.0,-14.0,3,26,0
2004-11-07,Houston,Denver,9,Away,5.5,41.5,,-18.0,-12.5,44.0,2.5,13,31,0
2004-11-07,Washington,Detroit,9,Away,4.0,39.0,,7.0,11.0,27.0,-12.0,17,10,1
2004-11-07,New England,St Louis,9,Away,-2.5,47.0,,18.0,15.5,62.0,15.0,40,22,1
2004-11-07,Arizona,Miami,9,Away,3.0,34.0,,1.0,4.0,47.0,13.0,24,23,1
2004-11-07,Chicago,NY Giants,9,Away,9.0,36.0,,7.0,16.0,49.0,13.0,28,21,1
2004-11-07,Philadelphia,Pittsburgh,9,Away,-1.5,43.0,,-24.0,-25.5,30.0,-13.0,3,27,0
2004-11-07,New Orleans,San Diego,9,Away,6.0,47.5,,-26.0,-20.0,60.0,12.5,17,43,0
2004-11-07,Seattle,San Francisco,9,Away,-5.5,40.5,,15.0,9.5,69.0,28.5,42,27,1
2004-11-07,Kansas City,Tampa Bay,9,Away,-3.0,43.5,,-3.0,-6.0,65.0,21.5,31,34,0
2004-11-07,Oakland,Carolina,9,Away,6.0,41.0,,3.0,9.0,51.0,10.0,27,24,1
2004-11-07,Cleveland,Baltimore,9,Away,6.0,35.0,,-14.0,-8.0,40.0,5.0,13,27,0
2004-11-08,Minnesota,Indianapolis,9,Away,4.5,60.0,,-3.0,1.5,59.0,-1.0,28,31,0
