Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2001-09-09,Atlanta,San Francisco,1,Away,3.5,46.5,,-3.0,0.5,29.0,-17.5,13,16,0
2001-09-09,San Francisco,Atlanta,1,Home,-3.5,46.5,,3.0,-0.5,29.0,-17.5,16,13,1
2001-09-09,Carolina,Minnesota,1,Away,10.5,45.5,,11.0,21.5,37.0,-8.5,24,13,1
2001-09-09,Minnesota,Carolina,1,Home,-10.5,45.5,,-11.0,-21.5,37.0,-8.5,13,24,0
2001-09-09,Chicago,Baltimore,1,Away,9.5,33.5,,-11.0,-1.5,23.0,-10.5,6,17,0
2001-09-09,Baltimore,Chicago,1,Home,-9.5,33.5,,11.0,1.5,23.0,-10.5,17,6,1
2001-09-09,Detroit,Green Bay,1,Away,6.5,41.5,,-22.0,-15.5,34.0,-7.5,6,28,0
2001-09-09,Green Bay,Detroit,1,Home,-6.5,41.5,,22.0,15.5,34.0,-7.5,28,6,1
2001-09-09,Indianapolis,NY Jets,1,Away,-2.5,44.5,,21.0,18.5,69.0,24.5,45,24,1
2001-09-09,NY Jets,Indianapolis,1,Home,2.5,44.5,,-21.0,-18.5,69.0,24.5,24,45,0
2001-09-09,Miami,Tennessee,1,Away,6.0,33.5,,8.0,14.0,54.0,20.5,31,23,1
2001-09-09,Tennessee,Miami,1,Home,-6.0,33.5,,-8.0,-14.0,54.0,20.5,23,31,0
2001-09-09,New Orleans,Buffalo,1,Away,-3.0,37.5,,18.0,15.0,30.0,-7.5,24,6,1
2001-09-09,Buffalo,New Orleans,1,Home,3.0,37.5,,-18.0,-15.0,30.0,-7.5,6,24,0
2001-09-09,New England,Cincinnati,1,Away,-1.0,35.5,,-6.0,-7.0,40.0,4.5,17,23,0
2001-09-09,Cincinnati,New England,1,Home,1.0,35.5,,6.0,7.0,40.0,4.5,23,17,1
2001-09-10,NY Giants,Denver,1,Away,7.0,44.0,,-11.0,-4.0,51.0,7.0,20,31,0
2001-09-10,Denver,NY Giants,1,Home,-7.0,44.0,,11.0,4.0,51.0,7.0,31,20,1
2001-09-09,Oakland,Kansas City,1,Away,-3.0,44.0,,3.0,0.0,51.0,7.0,27,24,1
2001-09-09,Kansas City,Oakland,1,Home,3.0,44.0,,-3.0,0.0,51.0,7.0,24,27,0
2001-09-09,Pittsburgh,Jacksonville,1,Away,3.0,37.5,,-18.0,-15.0,24.0,-13.5,3,21,0
2001-09-09,Jacksonville,Pittsburgh,1,Home,-3.0,37.5,,18.0,15.0,24.0,-13.5,21,3,1
2001-09-09,Seattle,Cleveland,1,Away,-3.0,38.0,,3.0,0.0,15.0,-23.0,9,6,1
2001-09-09,Cleveland,Seattle,1,Home,3.0,38.0,,-3.0,0.0,15.0,-23.0,6,9,0
2001-09-09,St Louis,Philadelphia,1,Away,-3.0,46.0,,3.0,0.0,37.0,-9.0,20,17,1
2001-09-09,Philadelphia,St Louis,1,Home,3.0,46.0,,-3.0,0.0,37.0,-9.0,17,20,0
2001-09-09,Tampa Bay,Dallas,1,Away,-9.5,33.5,,4.0,-5.5,16.0,-17.5,10,6,1
2001-09-09,Dallas,Tampa Bay,1,Home,9.5,33.5,,-4.0,5.5,16.0,-17.5,6,10,0
2001-09-09,Washington,San Diego,1,Away,3.0,36.0,,-27.0,-24.0,33.0,-3.0,3,30,0
2001-09-09,San Diego,Washington,1,Home,-3.0,36.0,,27.0,24.0,33.0,-3.0,30,3,1
2001-09-23,Baltimore,Cincinnati,2,Away,-7.0,33.5,,-11.0,-18.0,31.0,-2.5,10,21,0
2001-09-23,Cincinnati,Baltimore,2,Home,7.0,33.5,,11.0,18.0,31.0,-2.5,21,10,1
2001-09-23,Buffalo,Indianapolis,2,Away,10.0,45.0,,-16.0,-6.0,68.0,23.0,26,42,0
2001-09-23,Indianapolis,Buffalo,2,Home,-10.0,45.0,,16.0,6.0,68.0,23.0,42,26,1
2001-09-23,Carolina,Atlanta,2,Away,3.5,40.0,,-8.0,-4.5,40.0,0.0,16,24,0
2001-09-23,Atlanta,Carolina,2,Home,-3.5,40.0,,8.0,4.5,40.0,0.0,24,16,1
2001-09-23,Denver,Arizona,2,Away,-9.0,46.0,,21.0,12.0,55.0,9.0,38,17,1
2001-09-23,Arizona,Denver,2,Home,9.0,46.0,,-21.0,-12.0,55.0,9.0,17,38,0
2001-09-23,Detroit,Cleveland,2,Away,-1.0,33.5,,-10.0,-11.0,38.0,4.5,14,24,0
2001-09-23,Cleveland,Detroit,2,Home,1.0,33.5,,10.0,11.0,38.0,4.5,24,14,1
2001-09-23,Minnesota,Chicago,2,Away,-3.5,43.0,,-7.0,-10.5,27.0,-16.0,10,17,0
2001-09-23,Chicago,Minnesota,2,Home,3.5,43.0,,7.0,10.5,27.0,-16.0,17,10,1
2001-09-23,NY Giants,Kansas City,2,Away,-1.0,39.0,,10.0,9.0,16.0,-23.0,13,3,1
2001-09-23,Kansas City,NY Giants,2,Home,1.0,39.0,,-10.0,-9.0,16.0,-23.0,3,13,0
2001-09-23,NY Jets,New England,2,Away,-2.0,39.5,,7.0,5.0,13.0,-26.5,10,3,1
2001-09-23,New England,NY Jets,2,Home,2.0,39.5,,-7.0,-5.0,13.0,-26.5,3,10,0
2001-09-23,Oakland,Miami,2,Away,1.0,39.5,,-3.0,-2.0,33.0,-6.5,15,18,0
2001-09-23,Miami,Oakland,2,Home,-1.0,39.5,,3.0,2.0,33.0,-6.5,18,15,1
2001-09-23,Philadelphia,Seattle,2,Away,-2.5,37.0,,24.0,21.5,30.0,-7.0,27,3,1
2001-09-23,Seattle,Philadelphia,2,Home,2.5,37.0,,-24.0,-21.5,30.0,-7.0,3,27,0
2001-09-23,San Diego,Dallas,2,Away,-4.0,33.0,,11.0,7.0,53.0,20.0,32,21,1
2001-09-23,Dallas,San Diego,2,Home,4.0,33.0,,-11.0,-7.0,53.0,20.0,21,32,0
2001-09-23,St Louis,San Francisco,2,Away,-6.5,49.5,,4.0,-2.5,56.0,6.5,30,26,1
2001-09-23,San Francisco,St Louis,2,Home,6.5,49.5,,-4.0,2.5,56.0,6.5,26,30,0
2001-09-23,Tennessee,Jacksonville,2,Away,3.0,37.0,,-7.0,-4.0,19.0,-18.0,6,13,0
2001-09-23,Jacksonville,Tennessee,2,Home,-3.0,37.0,,7.0,4.0,19.0,-18.0,13,6,1
2001-09-24,Washington,Green Bay,2,Away,10.0,41.0,,-37.0,-27.0,37.0,-4.0,0,37,0
2001-09-24,Green Bay,Washington,2,Home,-10.0,41.0,,37.0,27.0,37.0,-4.0,37,0,1
2001-09-30,Atlanta,Arizona,3,Away,-3.0,41.5,,20.0,17.0,48.0,6.5,34,14,1
2001-09-30,Arizona,Atlanta,3,Home,3.0,41.5,,-20.0,-17.0,48.0,6.5,14,34,0
2001-09-30,Baltimore,Denver,3,Away,5.5,42.0,,7.0,12.5,33.0,-9.0,20,13,1
2001-09-30,Denver,Baltimore,3,Home,-5.5,42.0,,-7.0,-12.5,33.0,-9.0,13,20,0
2001-09-30,Cincinnati,San Diego,3,Away,6.0,40.0,,-14.0,-8.0,42.0,2.0,14,28,0
2001-09-30,San Diego,Cincinnati,3,Home,-6.0,40.0,,14.0,8.0,42.0,2.0,28,14,1
2001-09-30,Cleveland,Jacksonville,3,Away,8.5,34.5,,9.0,17.5,37.0,2.5,23,14,1
2001-09-30,Jacksonville,Cleveland,3,Home,-8.5,34.5,,-9.0,-17.5,37.0,2.5,14,23,0
2001-09-30,Dallas,Philadelphia,3,Away,14.0,35.0,,-22.0,-8.0,58.0,23.0,18,40,0
2001-09-30,Philadelphia,Dallas,3,Home,-14.0,35.0,,22.0,8.0,58.0,23.0,40,18,1
2001-09-30,Green Bay,Carolina,3,Away,-4.0,42.0,,21.0,17.0,35.0,-7.0,28,7,1
2001-09-30,Carolina,Green Bay,3,Home,4.0,42.0,,-21.0,-17.0,35.0,-7.0,7,28,0
2001-09-30,Indianapolis,New England,3,Away,-13.0,44.0,,-31.0,-44.0,57.0,13.0,13,44,0
2001-09-30,New England,Indianapolis,3,Home,13.0,44.0,,31.0,44.0,57.0,13.0,44,13,1
2001-09-30,Kansas City,Washington,3,Away,-3.0,34.5,,32.0,29.0,58.0,23.5,45,13,1
2001-09-30,Washington,Kansas City,3,Home,3.0,34.5,,-32.0,-29.0,58.0,23.5,13,45,0
2001-09-30,Miami,St Louis,3,Away,6.0,43.0,,-32.0,-26.0,52.0,9.0,10,42,0
2001-09-30,St Louis,Miami,3,Home,-6.0,43.0,,32.0,26.0,52.0,9.0,42,10,1
2001-09-30,New Orleans,NY Giants,3,Away,3.0,35.0,,-8.0,-5.0,34.0,-1.0,13,21,0
2001-09-30,NY Giants,New Orleans,3,Home,-3.0,35.0,,8.0,5.0,34.0,-1.0,21,13,1
2001-09-30,Pittsburgh,Buffalo,3,Away,-3.0,35.0,,17.0,14.0,23.0,-12.0,20,3,1
2001-09-30,Buffalo,Pittsburgh,3,Home,3.0,35.0,,-17.0,-14.0,23.0,-12.0,3,20,0
2001-09-30,Seattle,Oakland,3,Away,10.5,39.0,,-24.0,-13.5,52.0,13.0,14,38,0
2001-09-30,Oakland,Seattle,3,Home,-10.5,39.0,,24.0,13.5,52.0,13.0,38,14,1
2001-10-01,San Francisco,NY Jets,3,Away,3.0,44.5,,2.0,5.0,36.0,-8.5,19,17,1
2001-10-01,NY Jets,San Francisco,3,Home,-3.0,44.5,,-2.0,-5.0,36.0,-8.5,17,19,0
2001-09-30,Tampa Bay,Minnesota,3,Away,-2.0,38.5,,-4.0,-6.0,36.0,-2.5,16,20,0
2001-09-30,Minnesota,Tampa Bay,3,Home,2.0,38.5,,4.0,6.0,36.0,-2.5,20,16,1
2001-10-07,Arizona,Philadelphia,4,Away,14.0,41.5,,1.0,15.0,41.0,-0.5,21,20,1
2001-10-07,Philadelphia,Arizona,4,Home,-14.0,41.5,,-1.0,-15.0,41.0,-0.5,20,21,0
2001-10-07,Carolina,San Francisco,4,Away,7.0,45.0,,-10.0,-3.0,38.0,-7.0,14,24,0
2001-10-07,San Francisco,Carolina,4,Home,-7.0,45.0,,10.0,3.0,38.0,-7.0,24,14,1
2001-10-07,Chicago,Atlanta,4,Away,3.0,39.5,,28.0,31.0,34.0,-5.5,31,3,1
2001-10-07,Atlanta,Chicago,4,Home,-3.0,39.5,,-28.0,-31.0,34.0,-5.5,3,31,0
2001-10-07,Cincinnati,Pittsburgh,4,Away,4.0,35.0,,-9.0,-5.0,23.0,-12.0,7,16,0
2001-10-07,Pittsburgh,Cincinnati,4,Home,-4.0,35.0,,9.0,5.0,23.0,-12.0,16,7,1
2001-10-07,Dallas,Oakland,4,Away,17.0,41.5,,-7.0,10.0,49.0,7.5,21,28,0
2001-10-07,Oakland,Dallas,4,Home,-17.0,41.5,,7.0,-10.0,49.0,7.5,28,21,1
2001-10-07,Green Bay,Tampa Bay,4,Away,2.5,36.0,,-4.0,-1.5,24.0,-12.0,10,14,0
2001-10-07,Tampa Bay,Green Bay,4,Home,-2.5,36.0,,4.0,1.5,24.0,-12.0,14,10,1
2001-10-07,Jacksonville,Seattle,4,Away,-3.5,35.0,,-9.0,-12.5,39.0,4.0,15,24,0
2001-10-07,Seattle,Jacksonville,4,Home,3.5,35.0,,9.0,12.5,39.0,4.0,24,15,1
2001-10-07,Kansas City,Denver,4,Away,10.0,48.0,,-14.0,-4.0,26.0,-22.0,6,20,0
2001-10-07,Denver,Kansas City,4,Home,-10.0,48.0,,14.0,4.0,26.0,-22.0,20,6,1
2001-10-07,Minnesota,New Orleans,4,Away,4.0,44.0,,-13.0,-9.0,43.0,-1.0,15,28,0
2001-10-07,New Orleans,Minnesota,4,Home,-4.0,44.0,,13.0,9.0,43.0,-1.0,28,15,1
2001-10-07,New England,Miami,4,Away,8.5,35.0,,-20.0,-11.5,40.0,5.0,10,30,0
2001-10-07,Miami,New England,4,Home,-8.5,35.0,,20.0,11.5,40.0,5.0,30,10,1
2001-10-07,NY Jets,Buffalo,4,Away,-4.0,35.5,,6.0,2.0,78.0,42.5,42,36,1
2001-10-07,Buffalo,NY Jets,4,Home,4.0,35.5,,-6.0,-2.0,78.0,42.5,36,42,0
2001-10-07,San Diego,Cleveland,4,Away,-3.5,35.5,,-4.0,-7.5,36.0,0.5,16,20,0
2001-10-07,Cleveland,San Diego,4,Home,3.5,35.5,,4.0,7.5,36.0,0.5,20,16,1
2001-10-08,St Louis,Detroit,4,Away,-14.0,50.0,,35.0,21.0,35.0,-15.0,35,0,1
2001-10-08,Detroit,St Louis,4,Home,14.0,50.0,,-35.0,-21.0,35.0,-15.0,0,35,0
2001-10-07,Tennessee,Baltimore,4,Away,3.5,33.0,,-19.0,-15.5,33.0,0.0,7,26,0
2001-10-07,Baltimore,Tennessee,4,Home,-3.5,33.0,,19.0,15.5,33.0,0.0,26,7,1
2001-10-07,Washington,NY Giants,4,Away,14.0,36.0,,-14.0,0.0,32.0,-4.0,9,23,0
2001-10-07,NY Giants,Washington,4,Home,-14.0,36.0,,14.0,0.0,32.0,-4.0,23,9,1
2001-10-14,Arizona,Chicago,5,Away,7.5,39.5,,-7.0,0.5,33.0,-6.5,13,20,0
2001-10-14,Chicago,Arizona,5,Home,-7.5,39.5,,7.0,-0.5,33.0,-6.5,20,13,1
2001-10-14,Baltimore,Green Bay,5,Away,-1.0,34.0,,-8.0,-9.0,54.0,20.0,23,31,0
2001-10-14,Green Bay,Baltimore,5,Home,1.0,34.0,,8.0,9.0,54.0,20.0,31,23,1
2001-10-14,Cleveland,Cincinnati,5,Away,2.0,35.0,,-10.0,-8.0,38.0,3.0,14,24,0
2001-10-14,Cincinnati,Cleveland,5,Home,-2.0,35.0,,10.0,8.0,38.0,3.0,24,14,1
2001-10-14,Denver,Seattle,5,Away,-6.0,42.5,,-13.0,-19.0,55.0,12.5,21,34,0
2001-10-14,Seattle,Denver,5,Home,6.0,42.5,,13.0,19.0,55.0,12.5,34,21,1
2001-10-14,Detroit,Minnesota,5,Away,10.5,44.5,,-5.0,5.5,57.0,12.5,26,31,0
2001-10-14,Minnesota,Detroit,5,Home,-10.5,44.5,,5.0,-5.5,57.0,12.5,31,26,1
2001-10-14,Miami,NY Jets,5,Away,-3.0,39.0,,-4.0,-7.0,38.0,-1.0,17,21,0
2001-10-14,NY Jets,Miami,5,Home,3.0,39.0,,4.0,7.0,38.0,-1.0,21,17,1
2001-10-14,New Orleans,Carolina,5,Away,-6.0,39.0,,2.0,-4.0,52.0,13.0,27,25,1
2001-10-14,Carolina,New Orleans,5,Home,6.0,39.0,,-2.0,4.0,52.0,13.0,25,27,0
2001-10-14,NY Giants,St Louis,5,Away,12.0,46.0,,-1.0,11.0,29.0,-17.0,14,15,0
2001-10-14,St Louis,NY Giants,5,Home,-12.0,46.0,,1.0,-11.0,29.0,-17.0,15,14,1
2001-10-14,Oakland,Indianapolis,5,Away,3.5,52.5,,5.0,8.5,41.0,-11.5,23,18,1
2001-10-14,Indianapolis,Oakland,5,Home,-3.5,52.5,,-5.0,-8.5,41.0,-11.5,18,23,0
2001-10-14,Pittsburgh,Kansas City,5,Away,3.0,35.5,,3.0,6.0,37.0,1.5,20,17,1
2001-10-14,Kansas City,Pittsburgh,5,Home,-3.0,35.5,,-3.0,-6.0,37.0,1.5,17,20,0
2001-10-14,San Diego,New England,5,Away,-3.0,35.5,,-3.0,-6.0,55.0,19.5,26,29,0
2001-10-14,New England,San Diego,5,Home,3.0,35.5,,3.0,6.0,55.0,19.5,29,26,1
2001-10-14,San Francisco,Atlanta,5,Away,-3.5,43.5,,6.0,2.5,68.0,24.5,37,31,1
2001-10-14,Atlanta,San Francisco,5,Home,3.5,43.5,,-6.0,-2.5,68.0,24.5,31,37,0
2001-10-14,Tampa Bay,Tennessee,5,Away,3.0,33.0,,-3.0,0.0,59.0,26.0,28,31,0
2001-10-14,Tennessee,Tampa Bay,5,Home,-3.0,33.0,,3.0,0.0,59.0,26.0,31,28,1
2001-10-15,Washington,Dallas,5,Away,3.0,37.5,,-2.0,1.0,16.0,-21.5,7,9,0
2001-10-15,Dallas,Washington,5,Home,-3.0,37.5,,2.0,-1.0,16.0,-21.5,9,7,1
2001-10-21,Atlanta,New Orleans,6,Away,7.0,42.0,,7.0,14.0,33.0,-9.0,20,13,1
2001-10-21,New Orleans,Atlanta,6,Home,-7.0,42.0,,-7.0,-14.0,33.0,-9.0,13,20,0
2001-10-21,Baltimore,Cleveland,6,Away,-7.5,32.5,,-10.0,-17.5,38.0,5.5,14,24,0
2001-10-21,Cleveland,Baltimore,6,Home,7.5,32.5,,10.0,17.5,38.0,5.5,24,14,1
2001-10-18,Buffalo,Jacksonville,6,Away,8.5,39.5,,3.0,11.5,23.0,-16.5,13,10,1
