Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2015-09-10,Pittsburgh,New England,1,Away,7.0,51.0,280.0,-7.0,0.0,49.0,-2.0,21,28,0
2015-09-10,New England,Pittsburgh,1,Home,-7.0,51.0,-360.0,7.0,0.0,49.0,-2.0,28,21,1
2015-09-13,Green Bay,Chicago,1,Away,-6.0,48.5,-290.0,8.0,2.0,54.0,5.5,31,23,1
2015-09-13,Chicago,Green Bay,1,Home,6.0,48.5,230.0,-8.0,-2.0,54.0,5.5,23,31,0
2015-09-13,Kansas City,Houston,1,Away,-1.0,41.0,-115.0,7.0,6.0,47.0,6.0,27,20,1
2015-09-13,Houston,Kansas City,1,Home,1.0,41.0,-105.0,-7.0,-6.0,47.0,6.0,20,27,0
2015-09-13,Cleveland,NY Jets,1,Away,3.5,39.0,165.0,-21.0,-17.5,41.0,2.0,10,31,0
2015-09-13,NY Jets,Cleveland,1,Home,-3.5,39.0,-190.0,21.0,17.5,41.0,2.0,31,10,1
2015-09-13,Indianapolis,Buffalo,1,Away,-1.0,44.5,-115.0,-13.0,-14.0,41.0,-3.5,14,27,0
2015-09-13,Buffalo,Indianapolis,1,Home,1.0,44.5,-105.0,13.0,14.0,41.0,-3.5,27,14,1
2015-09-13,Miami,Washington,1,Away,-4.0,45.5,-208.0,7.0,3.0,27.0,-18.5,17,10,1
2015-09-13,Washington,Miami,1,Home,4.0,45.5,178.0,-7.0,-3.0,27.0,-18.5,10,17,0
2015-09-13,Carolina,Jacksonville,1,Away,-3.0,41.0,-150.0,11.0,8.0,29.0,-12.0,20,9,1
2015-09-13,Jacksonville,Carolina,1,Home,3.0,41.0,130.0,-11.0,-8.0,29.0,-12.0,9,20,0
2015-09-13,Seattle,St Louis,1,Away,-3.5,41.5,-182.0,-3.0,-6.5,65.0,23.5,31,34,0
2015-09-13,St Louis,Seattle,1,Home,3.5,41.5,164.0,3.0,6.5,65.0,23.5,34,31,1
2015-09-13,New Orleans,Arizona,1,Away,2.5,48.5,115.0,-12.0,-9.5,50.0,1.5,19,31,0
2015-09-13,Arizona,New Orleans,1,Home,-2.5,48.5,-135.0,12.0,9.5,50.0,1.5,31,19,1
2015-09-13,Detroit,San Diego,1,Away,3.5,45.5,155.0,-5.0,-1.5,61.0,15.5,28,33,0
2015-09-13,San Diego,Detroit,1,Home,-3.5,45.5,-175.0,5.0,1.5,61.0,15.5,33,28,1
2015-09-13,Tennessee,Tampa Bay,1,Away,3.0,40.5,131.0,28.0,31.0,56.0,15.5,42,14,1
2015-09-13,Tampa Bay,Tennessee,1,Home,-3.0,40.5,-151.0,-28.0,-31.0,56.0,15.5,14,42,0
2015-09-13,Cincinnati,Oakland,1,Away,-3.0,43.0,-153.0,20.0,17.0,46.0,3.0,33,13,1
2015-09-13,Oakland,Cincinnati,1,Home,3.0,43.0,133.0,-20.0,-17.0,46.0,3.0,13,33,0
2015-09-13,Baltimore,Denver,1,Away,4.5,46.5,190.0,-6.0,-1.5,32.0,-14.5,13,19,0
2015-09-13,Denver,Baltimore,1,Home,-4.5,46.5,-230.0,6.0,1.5,32.0,-14.5,19,13,1
2015-09-13,NY Giants,Dallas,1,Away,7.0,52.0,273.0,-1.0,6.0,53.0,1.0,26,27,0
2015-09-13,Dallas,NY Giants,1,Home,-7.0,52.0,-310.0,1.0,-6.0,53.0,1.0,27,26,1
2015-09-14,Philadelphia,Atlanta,1,Away,-3.0,55.0,-180.0,-2.0,-5.0,50.0,-5.0,24,26,0
2015-09-14,Atlanta,Philadelphia,1,Home,3.0,55.0,160.0,2.0,5.0,50.0,-5.0,26,24,1
2015-09-14,Minnesota,San Francisco,1,Away,-2.5,42.5,-145.0,-17.0,-19.5,23.0,-19.5,3,20,0
2015-09-14,San Francisco,Minnesota,1,Home,2.5,42.5,131.0,17.0,19.5,23.0,-19.5,20,3,1
2015-09-17,Denver,Kansas City,2,Away,3.0,42.0,146.0,7.0,10.0,55.0,13.0,31,24,1
2015-09-17,Kansas City,Denver,2,Home,-3.0,42.0,-162.0,-7.0,-10.0,55.0,13.0,24,31,0
