Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2022-09-18,Washington,Detroit,2,Away,0.0,48.0,-115.0,-9.0,-9.0,63.0,15.0,27,36,0
2022-09-18,Detroit,Washington,2,Home,0.0,48.0,-105.0,9.0,9.0,63.0,15.0,36,27,1
2022-09-18,Indianapolis,Jacksonville,2,Away,-3.0,43.5,-153.0,-24.0,-27.0,24.0,-19.5,0,24,0
2022-09-18,Jacksonville,Indianapolis,2,Home,3.0,43.5,138.0,24.0,27.0,24.0,-19.5,24,0,1
2022-09-18,Tampa Bay,New Orleans,2,Away,-2.5,43.5,-142.0,10.0,7.5,30.0,-13.5,20,10,1
2022-09-18,New Orleans,Tampa Bay,2,Home,2.5,43.5,128.0,-10.0,-7.5,30.0,-13.5,10,20,0
2022-09-18,Carolina,NY Giants,2,Away,-1.0,43.5,-117.0,-3.0,-4.0,35.0,-8.5,16,19,0
2022-09-18,NY Giants,Carolina,2,Home,1.0,43.5,-103.0,3.0,4.0,35.0,-8.5,19,16,1
2022-09-18,New England,Pittsburgh,2,Away,-3.0,40.0,-161.0,3.0,0.0,31.0,-9.0,17,14,1
2022-09-18,Pittsburgh,New England,2,Home,3.0,40.0,141.0,-3.0,0.0,31.0,-9.0,14,17,0
2022-09-18,Atlanta,LA Rams,2,Away,10.5,46.0,395.0,-4.0,6.5,58.0,12.0,27,31,0
2022-09-18,LA Rams,Atlanta,2,Home,-10.5,46.0,-500.0,4.0,-6.5,58.0,12.0,31,27,1
2022-09-18,Seattle,San Francisco,2,Away,8.5,39.5,325.0,-20.0,-11.5,34.0,-5.5,7,27,0
2022-09-18,San Francisco,Seattle,2,Home,-8.5,39.5,-389.0,20.0,11.5,34.0,-5.5,27,7,1
2022-09-18,Cincinnati,Dallas,2,Away,-7.0,42.0,-295.0,-3.0,-10.0,37.0,-5.0,17,20,0
2022-09-18,Dallas,Cincinnati,2,Home,7.0,42.0,254.0,3.0,10.0,37.0,-5.0,20,17,1
2022-09-18,Houston,Denver,2,Away,10.5,45.5,410.0,-7.0,3.5,25.0,-20.5,9,16,0
2022-09-18,Denver,Houston,2,Home,-10.5,45.5,-515.0,7.0,-3.5,25.0,-20.5,16,9,1
2022-09-18,Arizona,Las Vegas,2,Away,5.5,52.0,200.0,6.0,11.5,52.0,0.0,29,23,1
2022-09-18,Las Vegas,Arizona,2,Home,-5.5,52.0,-240.0,-6.0,-11.5,52.0,0.0,23,29,0
2022-09-18,Chicago,Green Bay,2,Away,10.0,42.0,355.0,-17.0,-7.0,37.0,-5.0,10,27,0
2022-09-18,Green Bay,Chicago,2,Home,-10.0,42.0,-435.0,17.0,7.0,37.0,-5.0,27,10,1
2022-09-19,Tennessee,Buffalo,2,Away,10.0,47.5,355.0,-34.0,-24.0,48.0,0.5,7,41,0
2022-09-19,Buffalo,Tennessee,2,Home,-10.0,47.5,-460.0,34.0,24.0,48.0,0.5,41,7,1
2022-09-19,Minnesota,Philadelphia,2,Away,3.0,49.5,125.0,-17.0,-14.0,31.0,-18.5,7,24,0
2022-09-19,Philadelphia,Minnesota,2,Home,-3.0,49.5,-145.0,17.0,14.0,31.0,-18.5,24,7,1
2022-09-22,Pittsburgh,Cleveland,3,Away,4.5,38.0,177.0,-12.0,-7.5,46.0,8.0,17,29,0
2022-09-22,Cleveland,Pittsburgh,3,Home,-4.5,38.0,-210.0,12.0,7.5,46.0,8.0,29,17,1
2022-09-25,New Orleans,Carolina,3,Away,-2.0,40.5,-124.0,-8.0,-10.0,36.0,-4.5,14,22,0
2022-09-25,Carolina,New Orleans,3,Home,2.0,40.5,112.0,8.0,10.0,36.0,-4.5,22,14,1
2022-09-25,Houston,Chicago,3,Away,3.0,39.5,145.0,-3.0,0.0,43.0,3.5,20,23,0
2022-09-25,Chicago,Houston,3,Home,-3.0,39.5,-165.0,3.0,0.0,43.0,3.5,23,20,1
2022-09-25,Kansas City,Indianapolis,3,Away,-4.5,51.0,-225.0,-3.0,-7.5,37.0,-14.0,17,20,0
2022-09-25,Indianapolis,Kansas City,3,Home,4.5,51.0,185.0,3.0,7.5,37.0,-14.0,20,17,1
2022-09-25,Buffalo,Miami,3,Away,-4.0,54.5,-200.0,-2.0,-6.0,40.0,-14.5,19,21,0
2022-09-25,Miami,Buffalo,3,Home,4.0,54.5,170.0,2.0,6.0,40.0,-14.5,21,19,1
2022-09-25,Detroit,Minnesota,3,Away,6.5,51.5,230.0,-4.0,2.5,52.0,0.5,24,28,0
2022-09-25,Minnesota,Detroit,3,Home,-6.5,51.5,-275.0,4.0,-2.5,52.0,0.5,28,24,1
2022-09-25,Baltimore,New England,3,Away,-2.5,45.0,-140.0,11.0,8.5,63.0,18.0,37,26,1
2022-09-25,New England,Baltimore,3,Home,2.5,45.0,120.0,-11.0,-8.5,63.0,18.0,26,37,0
2022-09-25,Cincinnati,NY Jets,3,Away,-6.5,46.0,-275.0,15.0,8.5,39.0,-7.0,27,12,1
2022-09-25,NY Jets,Cincinnati,3,Home,6.5,46.0,220.0,-15.0,-8.5,39.0,-7.0,12,27,0
2022-09-25,Las Vegas,Tennessee,3,Away,-2.0,45.5,-130.0,-2.0,-4.0,46.0,0.5,22,24,0
2022-09-25,Tennessee,Las Vegas,3,Home,2.0,45.5,117.0,2.0,4.0,46.0,0.5,24,22,1
2022-09-25,Philadelphia,Washington,3,Away,-5.5,47.5,-250.0,16.0,10.5,32.0,-15.5,24,8,1
2022-09-25,Washington,Philadelphia,3,Home,5.5,47.5,200.0,-16.0,-10.5,32.0,-15.5,8,24,0
2022-09-25,Jacksonville,LA Chargers,3,Away,6.5,45.5,220.0,28.0,34.5,48.0,2.5,38,10,1
2022-09-25,LA Chargers,Jacksonville,3,Home,-6.5,45.5,-270.0,-28.0,-34.5,48.0,2.5,10,38,0
2022-09-25,LA Rams,Arizona,3,Away,-3.5,49.0,-180.0,8.0,4.5,32.0,-17.0,20,12,1
2022-09-25,Arizona,LA Rams,3,Home,3.5,49.0,150.0,-8.0,-4.5,32.0,-17.0,12,20,0
2022-09-25,Atlanta,Seattle,3,Away,1.0,43.5,-104.0,4.0,5.0,50.0,6.5,27,23,1
2022-09-25,Seattle,Atlanta,3,Home,-1.0,43.5,-116.0,-4.0,-5.0,50.0,6.5,23,27,0
2022-09-25,Green Bay,Tampa Bay,3,Away,1.0,42.0,109.0,2.0,3.0,26.0,-16.0,14,12,1
2022-09-25,Tampa Bay,Green Bay,3,Home,-1.0,42.0,-120.0,-2.0,-3.0,26.0,-16.0,12,14,0
2022-09-25,San Francisco,Denver,3,Away,-1.0,44.5,-120.0,-1.0,-2.0,21.0,-23.5,10,11,0
2022-09-25,Denver,San Francisco,3,Home,1.0,44.5,100.0,1.0,2.0,21.0,-23.5,11,10,1
2022-09-26,Dallas,NY Giants,3,Away,1.0,38.5,106.0,7.0,8.0,39.0,0.5,23,16,1
2022-09-26,NY Giants,Dallas,3,Home,-1.0,38.5,-117.0,-7.0,-8.0,39.0,0.5,16,23,0
2022-09-29,Miami,Cincinnati,4,Away,4.0,49.0,170.0,-12.0,-8.0,42.0,-7.0,15,27,0
2022-09-29,Cincinnati,Miami,4,Home,-4.0,49.0,-200.0,12.0,8.0,42.0,-7.0,27,15,1
2022-10-02,Minnesota,New Orleans,4,Neutral,-4.0,42.0,-210.0,3.0,-1.0,53.0,11.0,28,25,1
2022-10-02,New Orleans,Minnesota,4,Neutral,4.0,42.0,175.0,-3.0,1.0,53.0,11.0,25,28,0
2022-10-02,Cleveland,Atlanta,4,Away,-1.0,48.5,-109.0,-3.0,-4.0,43.0,-5.5,20,23,0
2022-10-02,Atlanta,Cleveland,4,Home,1.0,48.5,-101.0,3.0,4.0,43.0,-5.5,23,20,1
2022-10-02,Buffalo,Baltimore,4,Away,-3.0,50.5,-175.0,3.0,0.0,43.0,-7.5,23,20,1
2022-10-02,Baltimore,Buffalo,4,Home,3.0,50.5,155.0,-3.0,0.0,43.0,-7.5,20,23,0
2022-10-02,Washington,Dallas,4,Away,3.0,41.0,140.0,-15.0,-12.0,35.0,-6.0,10,25,0
2022-10-02,Dallas,Washington,4,Home,-3.0,41.0,-160.0,15.0,12.0,35.0,-6.0,25,10,1
2022-10-02,Seattle,Detroit,4,Away,3.5,48.5,150.0,3.0,6.5,93.0,44.5,48,45,1
2022-10-02,Detroit,Seattle,4,Home,-3.5,48.5,-170.0,-3.0,-6.5,93.0,44.5,45,48,0
2022-10-02,LA Chargers,Houston,4,Away,-5.5,45.5,-250.0,10.0,4.5,58.0,12.5,34,24,1
2022-10-02,Houston,LA Chargers,4,Home,5.5,45.5,200.0,-10.0,-4.5,58.0,12.5,24,34,0
2022-10-02,Tennessee,Indianapolis,4,Away,4.0,43.0,180.0,7.0,11.0,41.0,-2.0,24,17,1
2022-10-02,Indianapolis,Tennessee,4,Home,-4.0,43.0,-203.0,-7.0,-11.0,41.0,-2.0,17,24,0
2022-10-02,Chicago,NY Giants,4,Away,3.0,39.0,129.0,-8.0,-5.0,32.0,-7.0,12,20,0
2022-10-02,NY Giants,Chicago,4,Home,-3.0,39.0,-149.0,8.0,5.0,32.0,-7.0,20,12,1
2022-10-02,Jacksonville,Philadelphia,4,Away,6.5,44.0,230.0,-8.0,-1.5,50.0,6.0,21,29,0
2022-10-02,Philadelphia,Jacksonville,4,Home,-6.5,44.0,-280.0,8.0,1.5,50.0,6.0,29,21,1
2022-10-02,NY Jets,Pittsburgh,4,Away,3.0,41.0,148.0,4.0,7.0,44.0,3.0,24,20,1
2022-10-02,Pittsburgh,NY Jets,4,Home,-3.0,41.0,-168.0,-4.0,-7.0,44.0,3.0,20,24,0
2022-10-02,Arizona,Carolina,4,Away,1.0,44.0,-104.0,10.0,11.0,42.0,-2.0,26,16,1
2022-10-02,Carolina,Arizona,4,Home,-1.0,44.0,-116.0,-10.0,-11.0,42.0,-2.0,16,26,0
2022-10-02,New England,Green Bay,4,Away,9.5,40.5,350.0,-3.0,6.5,51.0,10.5,24,27,0
2022-10-02,Green Bay,New England,4,Home,-9.5,40.5,-450.0,3.0,-6.5,51.0,10.5,27,24,1
2022-10-02,Denver,Las Vegas,4,Away,2.5,45.5,120.0,-9.0,-6.5,55.0,9.5,23,32,0
2022-10-02,Las Vegas,Denver,4,Home,-2.5,45.5,-140.0,9.0,6.5,55.0,9.5,32,23,1
2022-10-02,Kansas City,Tampa Bay,4,Away,2.0,47.0,110.0,10.0,12.0,72.0,25.0,41,31,1
2022-10-02,Tampa Bay,Kansas City,4,Home,-2.0,47.0,-130.0,-10.0,-12.0,72.0,25.0,31,41,0
2022-10-03,LA Rams,San Francisco,4,Away,2.0,42.0,110.0,-15.0,-13.0,33.0,-9.0,9,24,0
2022-10-03,San Francisco,LA Rams,4,Home,-2.0,42.0,-130.0,15.0,13.0,33.0,-9.0,24,9,1
2022-10-06,Indianapolis,Denver,5,Away,3.0,42.0,155.0,3.0,6.0,21.0,-21.0,12,9,1
2022-10-06,Denver,Indianapolis,5,Home,-3.0,42.0,-185.0,-3.0,-6.0,21.0,-21.0,9,12,0
2022-10-09,NY Giants,Green Bay,5,Neutral,8.5,42.0,315.0,5.0,13.5,49.0,7.0,27,22,1
2022-10-09,Green Bay,NY Giants,5,Neutral,-8.5,42.0,-375.0,-5.0,-13.5,49.0,7.0,22,27,0
2022-10-09,Pittsburgh,Buffalo,5,Away,14.0,44.5,625.0,-35.0,-21.0,41.0,-3.5,3,38,0
2022-10-09,Buffalo,Pittsburgh,5,Home,-14.0,44.5,-900.0,35.0,21.0,41.0,-3.5,38,3,1
2022-10-09,LA Chargers,Cleveland,5,Away,-1.5,47.0,-123.0,2.0,0.5,58.0,11.0,30,28,1
2022-10-09,Cleveland,LA Chargers,5,Home,1.5,47.0,103.0,-2.0,-0.5,58.0,11.0,28,30,0
2022-10-09,Houston,Jacksonville,5,Away,7.0,43.5,267.0,7.0,14.0,19.0,-24.5,13,6,1
2022-10-09,Jacksonville,Houston,5,Home,-7.0,43.5,-312.0,-7.0,-14.0,19.0,-24.5,6,13,0
2022-10-09,Chicago,Minnesota,5,Away,8.5,43.5,310.0,-7.0,1.5,51.0,7.5,22,29,0
2022-10-09,Minnesota,Chicago,5,Home,-8.5,43.5,-380.0,7.0,-1.5,51.0,7.5,29,22,1
2022-10-09,Detroit,New England,5,Away,3.0,47.0,135.0,-29.0,-26.0,29.0,-18.0,0,29,0
2022-10-09,New England,Detroit,5,Home,-3.0,47.0,-160.0,29.0,26.0,29.0,-18.0,29,0,1
2022-10-09,Seattle,New Orleans,5,Away,5.5,45.0,190.0,-7.0,-1.5,71.0,26.0,32,39,0
2022-10-09,New Orleans,Seattle,5,Home,-5.5,45.0,-240.0,7.0,1.5,71.0,26.0,39,32,1
2022-10-09,Miami,NY Jets,5,Away,-3.0,46.0,-165.0,-23.0,-26.0,57.0,11.0,17,40,0
2022-10-09,NY Jets,Miami,5,Home,3.0,46.0,145.0,23.0,26.0,57.0,11.0,40,17,1
2022-10-09,Atlanta,Tampa Bay,5,Away,10.0,46.0,390.0,-6.0,4.0,36.0,-10.0,15,21,0
2022-10-09,Tampa Bay,Atlanta,5,Home,-10.0,46.0,-500.0,6.0,-4.0,36.0,-10.0,21,15,1
2022-10-09,Tennessee,Washington,5,Away,-0.5,43.0,-110.0,4.0,3.5,38.0,-5.0,21,17,1
2022-10-09,Washington,Tennessee,5,Home,0.5,43.0,-110.0,-4.0,-3.5,38.0,-5.0,17,21,0
2022-10-09,San Francisco,Carolina,5,Away,-6.0,39.5,-255.0,22.0,16.0,52.0,12.5,37,15,1
2022-10-09,Carolina,San Francisco,5,Home,6.0,39.5,215.0,-22.0,-16.0,52.0,12.5,15,37,0
2022-10-09,Philadelphia,Arizona,5,Away,-5.5,48.5,-230.0,3.0,-2.5,37.0,-11.5,20,17,1
2022-10-09,Arizona,Philadelphia,5,Home,5.5,48.5,195.0,-3.0,2.5,37.0,-11.5,17,20,0
2022-10-09,Dallas,LA Rams,5,Away,5.0,41.5,190.0,12.0,17.0,32.0,-9.5,22,10,1
2022-10-09,LA Rams,Dallas,5,Home,-5.0,41.5,-220.0,-12.0,-17.0,32.0,-9.5,10,22,0
2022-10-09,Cincinnati,Baltimore,5,Away,3.0,47.5,145.0,-2.0,1.0,36.0,-11.5,17,19,0
2022-10-09,Baltimore,Cincinnati,5,Home,-3.0,47.5,-170.0,2.0,-1.0,36.0,-11.5,19,17,1
2022-10-10,Las Vegas,Kansas City,5,Away,7.0,51.5,275.0,-1.0,6.0,59.0,7.5,29,30,0
2022-10-10,Kansas City,Las Vegas,5,Home,-7.0,51.5,-350.0,1.0,-6.0,59.0,7.5,30,29,1
2022-10-13,Washington,Chicago,6,Away,-1.0,38.5,-120.0,5.0,4.0,19.0,-19.5,12,7,1
2022-10-13,Chicago,Washington,6,Home,1.0,38.5,109.0,-5.0,-4.0,19.0,-19.5,7,12,0
2022-10-16,San Francisco,Atlanta,6,Away,-3.5,45.5,-190.0,-14.0,-17.5,42.0,-3.5,14,28,0
2022-10-16,Atlanta,San Francisco,6,Home,3.5,45.5,165.0,14.0,17.5,42.0,-3.5,28,14,1
2022-10-16,New England,Cleveland,6,Away,2.5,43.5,125.0,23.0,25.5,53.0,9.5,38,15,1
2022-10-16,Cleveland,New England,6,Home,-2.5,43.5,-145.0,-23.0,-25.5,53.0,9.5,15,38,0
2022-10-16,NY Jets,Green Bay,6,Away,7.5,44.5,295.0,17.0,24.5,37.0,-7.5,27,10,1
2022-10-16,Green Bay,NY Jets,6,Home,-7.5,44.5,-365.0,-17.0,-24.5,37.0,-7.5,10,27,0
2022-10-16,Jacksonville,Indianapolis,6,Away,1.5,41.0,105.0,-7.0,-5.5,61.0,20.0,27,34,0
2022-10-16,Indianapolis,Jacksonville,6,Home,-1.5,41.0,-125.0,7.0,5.5,61.0,20.0,34,27,1
2022-10-16,Minnesota,Miami,6,Away,-3.0,45.0,-170.0,8.0,5.0,40.0,-5.0,24,16,1
2022-10-16,Miami,Minnesota,6,Home,3.0,45.0,150.0,-8.0,-5.0,40.0,-5.0,16,24,0
2022-10-16,Cincinnati,New Orleans,6,Away,-3.0,42.5,-164.0,4.0,1.0,56.0,13.5,30,26,1
2022-10-16,New Orleans,Cincinnati,6,Home,3.0,42.5,148.0,-4.0,-1.0,56.0,13.5,26,30,0
2022-10-16,Baltimore,NY Giants,6,Away,-5.5,45.5,-250.0,-4.0,-9.5,44.0,-1.5,20,24,0
2022-10-16,NY Giants,Baltimore,6,Home,5.5,45.5,200.0,4.0,9.5,44.0,-1.5,24,20,1
2022-10-16,Tampa Bay,Pittsburgh,6,Away,-9.5,46.5,-450.0,-2.0,-11.5,38.0,-8.5,18,20,0
2022-10-16,Pittsburgh,Tampa Bay,6,Home,9.5,46.5,350.0,2.0,11.5,38.0,-8.5,20,18,1
2022-10-16,Carolina,LA Rams,6,Away,10.0,41.0,345.0,-14.0,-4.0,34.0,-7.0,10,24,0
2022-10-16,LA Rams,Carolina,6,Home,-10.0,41.0,-425.0,14.0,4.0,34.0,-7.0,24,10,1
2022-10-16,Arizona,Seattle,6,Away,-2.5,50.5,-135.0,-10.0,-12.5,28.0,-22.5,9,19,0
2022-10-16,Seattle,Arizona,6,Home,2.5,50.5,115.0,10.0,12.5,28.0,-22.5,19,9,1
2022-10-16,Buffalo,Kansas City,6,Away,-2.5,54.0,-150.0,4.0,1.5,44.0,-10.0,24,20,1
2022-10-16,Kansas City,Buffalo,6,Home,2.5,54.0,130.0,-4.0,-1.5,44.0,-10.0,20,24,0
2022-10-16,Dallas,Philadelphia,6,Away,6.5,42.5,247.0,-9.0,-2.5,43.0,0.5,17,26,0
2022-10-16,Philadelphia,Dallas,6,Home,-6.5,42.5,-285.0,9.0,2.5,43.0,0.5,26,17,1
2022-10-17,Denver,LA Chargers,6,Away,4.0,45.5,165.0,-3.0,1.0,35.0,-10.5,16,19,0
2022-10-17,LA Chargers,Denver,6,Home,-4.0,45.5,-200.0,3.0,-1.0,35.0,-10.5,19,16,1
2022-10-20,New Orleans,Arizona,7,Away,2.5,44.0,125.0,-8.0,-5.5,76.0,32.0,34,42,0
2022-10-20,Arizona,New Orleans,7,Home,-2.5,44.0,-145.0,8.0,5.5,76.0,32.0,42,34,1
2022-10-23,Cleveland,Baltimore,7,Away,6.5,46.5,240.0,-3.0,3.5,43.0,-3.5,20,23,0
2022-10-23,Baltimore,Cleveland,7,Home,-6.5,46.5,-285.0,3.0,-3.5,43.0,-3.5,23,20,1
2022-10-23,Tampa Bay,Carolina,7,Away,-13.0,38.5,-706.0,-18.0,-31.0,24.0,-14.5,3,21,0
2022-10-23,Carolina,Tampa Bay,7,Home,13.0,38.5,541.0,18.0,31.0,24.0,-14.5,21,3,1
2022-10-23,Atlanta,Cincinnati,7,Away,6.5,47.5,230.0,-18.0,-11.5,52.0,4.5,17,35,0
2022-10-23,Cincinnati,Atlanta,7,Home,-6.5,47.5,-280.0,18.0,11.5,52.0,4.5,35,17,1
2022-10-23,Detroit,Dallas,7,Away,7.0,49.5,250.0,-18.0,-11.0,30.0,-19.5,6,24,0
2022-10-23,Dallas,Detroit,7,Home,-7.0,49.5,-300.0,18.0,11.0,30.0,-19.5,24,6,1
2022-10-23,NY Giants,Jacksonville,7,Away,3.0,44.0,149.0,6.0,9.0,40.0,-4.0,23,17,1
2022-10-23,Jacksonville,NY Giants,7,Home,-3.0,44.0,-166.0,-6.0,-9.0,40.0,-4.0,17,23,0
2022-10-23,Indianapolis,Tennessee,7,Away,2.5,43.0,125.0,-9.0,-6.5,29.0,-14.0,10,19,0
2022-10-23,Tennessee,Indianapolis,7,Home,-2.5,43.0,-145.0,9.0,6.5,29.0,-14.0,19,10,1
2022-10-23,Green Bay,Washington,7,Away,-4.0,41.5,-205.0,-2.0,-6.0,44.0,2.5,21,23,0
2022-10-23,Washington,Green Bay,7,Home,4.0,41.5,175.0,2.0,6.0,44.0,2.5,23,21,1
2022-10-23,NY Jets,Denver,7,Away,-2.0,37.0,-125.0,7.0,5.0,25.0,-12.0,16,9,1
2022-10-23,Denver,NY Jets,7,Home,2.0,37.0,110.0,-7.0,-5.0,25.0,-12.0,9,16,0
2022-10-23,Houston,Las Vegas,7,Away,7.0,46.0,268.0,-18.0,-11.0,58.0,12.0,20,38,0
2022-10-23,Las Vegas,Houston,7,Home,-7.0,46.0,-313.0,18.0,11.0,58.0,12.0,38,20,1
2022-10-23,Seattle,LA Chargers,7,Away,4.5,51.0,195.0,14.0,18.5,60.0,9.0,37,23,1
2022-10-23,LA Chargers,Seattle,7,Home,-4.5,51.0,-225.0,-14.0,-18.5,60.0,9.0,23,37,0
2022-10-23,Kansas City,San Francisco,7,Away,-0.5,48.5,-107.0,21.0,20.5,67.0,18.5,44,23,1
2022-10-23,San Francisco,Kansas City,7,Home,0.5,48.5,-103.0,-21.0,-20.5,67.0,18.5,23,44,0
2022-10-23,Pittsburgh,Miami,7,Away,7.0,44.5,255.0,-6.0,1.0,26.0,-18.5,10,16,0
2022-10-23,Miami,Pittsburgh,7,Home,-7.0,44.5,-305.0,6.0,-1.0,26.0,-18.5,16,10,1
2022-10-24,Chicago,New England,7,Away,8.5,40.0,320.0,19.0,27.5,47.0,7.0,33,14,1
2022-10-24,New England,Chicago,7,Home,-8.5,40.0,-400.0,-19.0,-27.5,47.0,7.0,14,33,0
2022-10-27,Baltimore,Tampa Bay,8,Away,2.0,46.5,110.0,5.0,7.0,49.0,2.5,27,22,1
2022-10-27,Tampa Bay,Baltimore,8,Home,-2.0,46.5,-130.0,-5.0,-7.0,49.0,2.5,22,27,0
2022-10-30,Denver,Jacksonville,8,Neutral,1.0,41.0,-104.0,4.0,5.0,38.0,-3.0,21,17,1
2022-10-30,Jacksonville,Denver,8,Neutral,-1.0,41.0,-116.0,-4.0,-5.0,38.0,-3.0,17,21,0
2022-10-30,Carolina,Atlanta,8,Away,4.0,41.5,175.0,-3.0,1.0,71.0,29.5,34,37,0
2022-10-30,Atlanta,Carolina,8,Home,-4.0,41.5,-210.0,3.0,-1.0,71.0,29.5,37,34,1
2022-10-30,Chicago,Dallas,8,Away,9.5,43.0,357.0,-20.0,-10.5,78.0,35.0,29,49,0
2022-10-30,Dallas,Chicago,8,Home,-9.5,43.0,-433.0,20.0,10.5,78.0,35.0,49,29,1
2022-10-30,Miami,Detroit,8,Away,-3.5,52.0,-190.0,4.0,0.5,58.0,6.0,31,27,1
2022-10-30,Detroit,Miami,8,Home,3.5,52.0,165.0,-4.0,-0.5,58.0,6.0,27,31,0
2022-10-30,Arizona,Minnesota,8,Away,4.0,48.5,175.0,-8.0,-4.0,60.0,11.5,26,34,0
2022-10-30,Minnesota,Arizona,8,Home,-4.0,48.5,-205.0,8.0,4.0,60.0,11.5,34,26,1
2022-10-30,Las Vegas,New Orleans,8,Away,-1.0,48.5,-125.0,-24.0,-25.0,24.0,-24.5,0,24,0
2022-10-30,New Orleans,Las Vegas,8,Home,1.0,48.5,105.0,24.0,25.0,24.0,-24.5,24,0,1
