Date,Team,Opponent,Week,Location,Spread,Total (O/U),Money Line,MOV,ATS Margin,Combined,O/U Margin,Score Team,Score Opponent,Won
2018-09-06,Atlanta,Philadelphia,1,Away,-1.0,44.5,-107.0,-6.0,-7.0,30.0,-14.5,12,18,0
2018-09-06,Philadelphia,Atlanta,1,Home,1.0,44.5,-103.0,6.0,7.0,30.0,-14.5,18,12,1
2018-09-09,Pittsburgh,Cleveland,1,Away,-3.5,41.0,-180.0,0.0,-3.5,42.0,1.0,21,21,0
2018-09-09,Cleveland,Pittsburgh,1,Home,3.5,41.0,160.0,0.0,3.5,42.0,1.0,21,21,0
2018-09-09,Cincinnati,Indianapolis,1,Away,-1.0,47.5,-105.0,11.0,10.0,57.0,9.5,34,23,1
2018-09-09,Indianapolis,Cincinnati,1,Home,1.0,47.5,-105.0,-11.0,-10.0,57.0,9.5,23,34,0
2018-09-09,Tennessee,Miami,1,Away,0.0,43.5,100.0,-7.0,-7.0,47.0,3.5,20,27,0
2018-09-09,Miami,Tennessee,1,Home,0.0,43.5,-120.0,7.0,7.0,47.0,3.5,27,20,1
2018-09-09,San Francisco,Minnesota,1,Away,6.0,46.0,236.0,-8.0,-2.0,40.0,-6.0,16,24,0
2018-09-09,Minnesota,San Francisco,1,Home,-6.0,46.0,-266.0,8.0,2.0,40.0,-6.0,24,16,1
2018-09-09,Buffalo,Baltimore,1,Away,7.5,38.5,292.0,-44.0,-36.5,50.0,11.5,3,47,0
2018-09-09,Baltimore,Buffalo,1,Home,-7.5,38.5,-365.0,44.0,36.5,50.0,11.5,47,3,1
2018-09-09,Houston,New England,1,Away,6.5,49.5,214.0,-7.0,-0.5,47.0,-2.5,20,27,0
2018-09-09,New England,Houston,1,Home,-6.5,49.5,-240.0,7.0,0.5,47.0,-2.5,27,20,1
2018-09-09,Jacksonville,NY Giants,1,Away,-3.0,42.5,-146.0,5.0,2.0,35.0,-7.5,20,15,1
2018-09-09,NY Giants,Jacksonville,1,Home,3.0,42.5,126.0,-5.0,-2.0,35.0,-7.5,15,20,0
2018-09-09,Tampa Bay,New Orleans,1,Away,10.0,50.0,405.0,8.0,18.0,88.0,38.0,48,40,1
2018-09-09,New Orleans,Tampa Bay,1,Home,-10.0,50.0,-500.0,-8.0,-18.0,88.0,38.0,40,48,0
2018-09-09,Kansas City,LA Chargers,1,Away,3.5,48.0,166.0,10.0,13.5,66.0,18.0,38,28,1
2018-09-09,LA Chargers,Kansas City,1,Home,-3.5,48.0,-186.0,-10.0,-13.5,66.0,18.0,28,38,0
2018-09-09,Washington,Arizona,1,Away,2.0,43.5,117.0,18.0,20.0,30.0,-13.5,24,6,1
2018-09-09,Arizona,Washington,1,Home,-2.0,43.5,-129.0,-18.0,-20.0,30.0,-13.5,6,24,0
2018-09-09,Seattle,Denver,1,Away,3.0,42.5,158.0,-3.0,0.0,51.0,8.5,24,27,0
2018-09-09,Denver,Seattle,1,Home,-3.0,42.5,-178.0,3.0,0.0,51.0,8.5,27,24,1
2018-09-09,Dallas,Carolina,1,Away,3.0,42.5,135.0,-8.0,-5.0,24.0,-18.5,8,16,0
2018-09-09,Carolina,Dallas,1,Home,-3.0,42.5,-155.0,8.0,5.0,24.0,-18.5,16,8,1
2018-09-09,Chicago,Green Bay,1,Away,6.5,45.0,252.0,-1.0,5.5,47.0,2.0,23,24,0
2018-09-09,Green Bay,Chicago,1,Home,-6.5,45.0,-285.0,1.0,-5.5,47.0,2.0,24,23,1
2018-09-10,NY Jets,Detroit,1,Away,7.0,44.0,290.0,31.0,38.0,65.0,21.0,48,17,1
2018-09-10,Detroit,NY Jets,1,Home,-7.0,44.0,-331.0,-31.0,-38.0,65.0,21.0,17,48,0
2018-09-10,LA Rams,Oakland,1,Away,-6.0,47.5,-265.0,20.0,14.0,46.0,-1.5,33,13,1
2018-09-10,Oakland,LA Rams,1,Home,6.0,47.5,225.0,-20.0,-14.0,46.0,-1.5,13,33,0
2018-09-13,Baltimore,Cincinnati,2,Away,-1.0,43.0,-115.0,-11.0,-12.0,57.0,14.0,23,34,0
2018-09-13,Cincinnati,Baltimore,2,Home,1.0,43.0,-105.0,11.0,12.0,57.0,14.0,34,23,1
2018-09-16,Minnesota,Green Bay,2,Away,-2.0,45.0,-125.0,0.0,-2.0,58.0,13.0,29,29,0
2018-09-16,Green Bay,Minnesota,2,Home,2.0,45.0,105.0,0.0,2.0,58.0,13.0,29,29,0
2018-09-16,Cleveland,New Orleans,2,Away,9.5,50.5,384.0,-3.0,6.5,39.0,-11.5,18,21,0
2018-09-16,New Orleans,Cleveland,2,Home,-9.5,50.5,-500.0,3.0,-6.5,39.0,-11.5,21,18,1
2018-09-16,Miami,NY Jets,2,Away,3.0,43.0,150.0,8.0,11.0,32.0,-11.0,20,12,1
2018-09-16,NY Jets,Miami,2,Home,-3.0,43.0,-170.0,-8.0,-11.0,32.0,-11.0,12,20,0
2018-09-16,LA Chargers,Buffalo,2,Away,-7.5,41.5,-335.0,11.0,3.5,51.0,9.5,31,20,1
2018-09-16,Buffalo,LA Chargers,2,Home,7.5,41.5,275.0,-11.0,-3.5,51.0,9.5,20,31,0
2018-09-16,Carolina,Atlanta,2,Away,5.5,43.5,200.0,-7.0,-1.5,55.0,11.5,24,31,0
2018-09-16,Atlanta,Carolina,2,Home,-5.5,43.5,-240.0,7.0,1.5,55.0,11.5,31,24,1
2018-09-16,Kansas City,Pittsburgh,2,Away,4.0,52.5,175.0,5.0,9.0,79.0,26.5,42,37,1
2018-09-16,Pittsburgh,Kansas City,2,Home,-4.0,52.5,-205.0,-5.0,-9.0,79.0,26.5,37,42,0
2018-09-16,Indianapolis,Washington,2,Away,6.0,48.0,210.0,12.0,18.0,30.0,-18.0,21,9,1
2018-09-16,Washington,Indianapolis,2,Home,-6.0,48.0,-250.0,-12.0,-18.0,30.0,-18.0,9,21,0
2018-09-16,Houston,Tennessee,2,Away,-3.5,41.0,-190.0,-3.0,-6.5,37.0,-4.0,17,20,0
2018-09-16,Tennessee,Houston,2,Home,3.5,41.0,163.0,3.0,6.5,37.0,-4.0,20,17,1
2018-09-16,Philadelphia,Tampa Bay,2,Away,-3.0,46.5,-150.0,-6.0,-9.0,48.0,1.5,21,27,0
2018-09-16,Tampa Bay,Philadelphia,2,Home,3.0,46.5,130.0,6.0,9.0,48.0,1.5,27,21,1
2018-09-16,Detroit,San Francisco,2,Away,6.0,48.5,220.0,-3.0,3.0,57.0,8.5,27,30,0
2018-09-16,San Francisco,Detroit,2,Home,-6.0,48.5,-267.0,3.0,-3.0,57.0,8.5,30,27,1
2018-09-16,Arizona,LA Rams,2,Away,11.5,43.5,600.0,-34.0,-22.5,34.0,-9.5,0,34,0
2018-09-16,LA Rams,Arizona,2,Home,-11.5,43.5,-800.0,34.0,22.5,34.0,-9.5,34,0,1
2018-09-16,Oakland,Denver,2,Away,6.0,44.5,215.0,-1.0,5.0,39.0,-5.5,19,20,0
2018-09-16,Denver,Oakland,2,Home,-6.0,44.5,-255.0,1.0,-5.0,39.0,-5.5,20,19,1
2018-09-16,New England,Jacksonville,2,Away,-2.0,44.5,-124.0,-11.0,-13.0,51.0,6.5,20,31,0
2018-09-16,Jacksonville,New England,2,Home,2.0,44.5,112.0,11.0,13.0,51.0,6.5,31,20,1
2018-09-16,NY Giants,Dallas,2,Away,3.0,42.0,131.0,-7.0,-4.0,33.0,-9.0,13,20,0
2018-09-16,Dallas,NY Giants,2,Home,-3.0,42.0,-151.0,7.0,4.0,33.0,-9.0,20,13,1
2018-09-17,Seattle,Chicago,2,Away,4.5,42.0,195.0,-7.0,-2.5,41.0,-1.0,17,24,0
2018-09-17,Chicago,Seattle,2,Home,-4.5,42.0,-235.0,7.0,2.5,41.0,-1.0,24,17,1
2018-09-20,NY Jets,Cleveland,3,Away,3.0,41.0,155.0,-4.0,-1.0,38.0,-3.0,17,21,0
2018-09-20,Cleveland,NY Jets,3,Home,-3.0,41.0,-175.0,4.0,1.0,38.0,-3.0,21,17,1
2018-09-23,Cincinnati,Carolina,3,Away,2.5,44.0,125.0,-10.0,-7.5,52.0,8.0,21,31,0
2018-09-23,Carolina,Cincinnati,3,Home,-2.5,44.0,-145.0,10.0,7.5,52.0,8.0,31,21,1
2018-09-23,NY Giants,Houston,3,Away,6.5,44.0,230.0,5.0,11.5,49.0,5.0,27,22,1
2018-09-23,Houston,NY Giants,3,Home,-6.5,44.0,-259.0,-5.0,-11.5,49.0,5.0,22,27,0
2018-09-23,Tennessee,Jacksonville,3,Away,10.0,39.0,393.0,3.0,13.0,15.0,-24.0,9,6,1
2018-09-23,Jacksonville,Tennessee,3,Home,-10.0,39.0,-483.0,-3.0,-13.0,15.0,-24.0,6,9,0
2018-09-23,Denver,Baltimore,3,Away,5.5,46.0,199.0,-13.0,-7.5,41.0,-5.0,14,27,0
2018-09-23,Baltimore,Denver,3,Home,-5.5,46.0,-240.0,13.0,7.5,41.0,-5.0,27,14,1
2018-09-23,New Orleans,Atlanta,3,Away,1.5,53.5,112.0,6.0,7.5,80.0,26.5,43,37,1
2018-09-23,Atlanta,New Orleans,3,Home,-1.5,53.5,-124.0,-6.0,-7.5,80.0,26.5,37,43,0
2018-09-23,San Francisco,Kansas City,3,Away,6.0,53.5,215.0,-11.0,-5.0,65.0,11.5,27,38,0
2018-09-23,Kansas City,San Francisco,3,Home,-6.0,53.5,-255.0,11.0,5.0,65.0,11.5,38,27,1
2018-09-23,Green Bay,Washington,3,Away,-2.5,45.5,-135.0,-14.0,-16.5,48.0,2.5,17,31,0
2018-09-23,Washington,Green Bay,3,Home,2.5,45.5,115.0,14.0,16.5,48.0,2.5,31,17,1
2018-09-23,Indianapolis,Philadelphia,3,Away,6.5,45.0,243.0,-4.0,2.5,36.0,-9.0,16,20,0
2018-09-23,Philadelphia,Indianapolis,3,Home,-6.5,45.0,-274.0,4.0,-2.5,36.0,-9.0,20,16,1
2018-09-23,Oakland,Miami,3,Away,3.0,46.0,125.0,-8.0,-5.0,48.0,2.0,20,28,0
2018-09-23,Miami,Oakland,3,Home,-3.0,46.0,-145.0,8.0,5.0,48.0,2.0,28,20,1
2018-09-23,Buffalo,Minnesota,3,Away,16.5,41.0,975.0,21.0,37.5,33.0,-8.0,27,6,1
2018-09-23,Minnesota,Buffalo,3,Home,-16.5,41.0,-1500.0,-21.0,-37.5,33.0,-8.0,6,27,0
2018-09-23,LA Chargers,LA Rams,3,Away,7.0,49.0,260.0,-12.0,-5.0,58.0,9.0,23,35,0
2018-09-23,LA Rams,LA Chargers,3,Home,-7.0,49.0,-310.0,12.0,5.0,58.0,9.0,35,23,1
2018-09-23,Chicago,Arizona,3,Away,-5.5,39.0,-240.0,2.0,-3.5,30.0,-9.0,16,14,1
2018-09-23,Arizona,Chicago,3,Home,5.5,39.0,200.0,-2.0,3.5,30.0,-9.0,14,16,0
2018-09-23,Dallas,Seattle,3,Away,1.0,40.0,102.0,-11.0,-10.0,37.0,-3.0,13,24,0
2018-09-23,Seattle,Dallas,3,Home,-1.0,40.0,-113.0,11.0,10.0,37.0,-3.0,24,13,1
2018-09-23,New England,Detroit,3,Away,-7.0,55.0,-308.0,-16.0,-23.0,36.0,-19.0,10,26,0
2018-09-23,Detroit,New England,3,Home,7.0,55.0,271.0,16.0,23.0,36.0,-19.0,26,10,1
2018-09-24,Pittsburgh,Tampa Bay,3,Away,1.0,55.0,106.0,3.0,4.0,57.0,2.0,30,27,1
2018-09-24,Tampa Bay,Pittsburgh,3,Home,-1.0,55.0,-117.0,-3.0,-4.0,57.0,2.0,27,30,0
2018-09-27,Minnesota,LA Rams,4,Away,7.0,49.0,280.0,-7.0,0.0,69.0,20.0,31,38,0
2018-09-27,LA Rams,Minnesota,4,Home,-7.0,49.0,-319.0,7.0,0.0,69.0,20.0,38,31,1
2018-09-30,Detroit,Dallas,4,Away,2.5,44.0,115.0,-2.0,0.5,50.0,6.0,24,26,0
2018-09-30,Dallas,Detroit,4,Home,-2.5,44.0,-135.0,2.0,-0.5,50.0,6.0,26,24,1
2018-09-30,Buffalo,Green Bay,4,Away,9.0,43.5,298.0,-22.0,-13.0,22.0,-21.5,0,22,0
2018-09-30,Green Bay,Buffalo,4,Home,-9.0,43.5,-368.0,22.0,13.0,22.0,-21.5,22,0,1
2018-09-30,Houston,Indianapolis,4,Away,-1.0,48.5,-113.0,3.0,2.0,71.0,22.5,37,34,1
2018-09-30,Indianapolis,Houston,4,Home,1.0,48.5,102.0,-3.0,-2.0,71.0,22.5,34,37,0
2018-09-30,Tampa Bay,Chicago,4,Away,3.0,46.0,131.0,-38.0,-35.0,58.0,12.0,10,48,0
2018-09-30,Chicago,Tampa Bay,4,Home,-3.0,46.0,-144.0,38.0,35.0,58.0,12.0,48,10,1
2018-09-30,Cincinnati,Atlanta,4,Away,3.5,52.5,161.0,1.0,4.5,73.0,20.5,37,36,1
2018-09-30,Atlanta,Cincinnati,4,Home,-3.5,52.5,-187.0,-1.0,-4.5,73.0,20.5,36,37,0
2018-09-30,NY Jets,Jacksonville,4,Away,7.5,40.0,293.0,-19.0,-11.5,43.0,3.0,12,31,0
2018-09-30,Jacksonville,NY Jets,4,Home,-7.5,40.0,-335.0,19.0,11.5,43.0,3.0,31,12,1
2018-09-30,Philadelphia,Tennessee,4,Away,-3.0,41.0,-151.0,-3.0,-6.0,49.0,8.0,23,26,0
2018-09-30,Tennessee,Philadelphia,4,Home,3.0,41.0,131.0,3.0,6.0,49.0,8.0,26,23,1
2018-09-30,Miami,New England,4,Away,6.5,50.5,249.0,-31.0,-24.5,45.0,-5.5,7,38,0
2018-09-30,New England,Miami,4,Home,-6.5,50.5,-281.0,31.0,24.5,45.0,-5.5,38,7,1
2018-09-30,Seattle,Arizona,4,Away,-3.5,40.0,-188.0,3.0,-0.5,37.0,-3.0,20,17,1
2018-09-30,Arizona,Seattle,4,Home,3.5,40.0,169.0,-3.0,0.5,37.0,-3.0,17,20,0
2018-09-30,Cleveland,Oakland,4,Away,2.5,44.5,120.0,-3.0,-0.5,87.0,42.5,42,45,0
2018-09-30,Oakland,Cleveland,4,Home,-2.5,44.5,-140.0,3.0,0.5,87.0,42.5,45,42,1
2018-09-30,New Orleans,NY Giants,4,Away,-3.5,51.5,-169.0,15.0,11.5,51.0,-0.5,33,18,1
2018-09-30,NY Giants,New Orleans,4,Home,3.5,51.5,149.0,-15.0,-11.5,51.0,-0.5,18,33,0
2018-09-30,San Francisco,LA Chargers,4,Away,10.0,46.5,368.0,-2.0,8.0,56.0,9.5,27,29,0
2018-09-30,LA Chargers,San Francisco,4,Home,-10.0,46.5,-428.0,2.0,-8.0,56.0,9.5,29,27,1
2018-09-30,Baltimore,Pittsburgh,4,Away,3.0,51.0,148.0,12.0,15.0,40.0,-11.0,26,14,1
2018-09-30,Pittsburgh,Baltimore,4,Home,-3.0,51.0,-168.0,-12.0,-15.0,40.0,-11.0,14,26,0
2018-10-01,Kansas City,Denver,4,Away,-3.5,53.5,-182.0,4.0,0.5,50.0,-3.5,27,23,1
