week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,log_prob
Buffalo,Oakland,Pittsburgh,Seattle,Cincinnati,New England,Dallas,Philadelphia,Green Bay,Carolina,Minnesota,Arizona,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.150115148807576
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Dallas,Atlanta,Seattle,Green Bay,Minnesota,Arizona,Tennessee,Denver,New Orleans,Carolina,NY Giants,-4.150119550378595
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Dallas,Philadelphia,Seattle,NY Giants,Minnesota,Arizona,Green Bay,Denver,New Orleans,Carolina,Tennessee,-4.1501466981835025
Atlanta,Oakland,Pittsburgh,Cincinnati,Minnesota,New England,Dallas,Philadelphia,Green Bay,Carolina,New Orleans,Arizona,Seattle,Denver,Tennessee,Kansas City,NY Giants,-4.150232176545558
Atlanta,Oakland,Pittsburgh,Arizona,Cincinnati,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Kansas City,Green Bay,Denver,New Orleans,Tennessee,NY Giants,-4.150259555065878
Atlanta,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Arizona,Green Bay,Denver,Tennessee,Baltimore,LA Rams,-4.15027966521523
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Arizona,Kansas City,Houston,Tennessee,Denver,LA Rams,-4.150337197303659
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,Atlanta,Seattle,Carolina,New Orleans,New England,Arizona,Denver,Tennessee,Kansas City,NY Giants,-4.150422190770791
Atlanta,Oakland,Pittsburgh,Arizona,Cincinnati,New England,Dallas,Baltimore,Seattle,Green Bay,Minnesota,Philadelphia,Kansas City,Denver,Tennessee,Carolina,NY Giants,-4.150427679668262
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Green Bay,Minnesota,Arizona,New England,Denver,New Orleans,Carolina,Tennessee,-4.150484487026485
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Arizona,Tampa Bay,Minnesota,Seattle,Kansas City,Denver,New Orleans,Carolina,NY Giants,-4.150501902429562
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,New Orleans,Seattle,Tampa Bay,Minnesota,Philadelphia,Kansas City,Denver,Arizona,Carolina,Tennessee,-4.150513293667075
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Arizona,Kansas City,Denver,New Orleans,LA Chargers,Tennessee,-4.150532012614431
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Miami,New England,Seattle,Carolina,Minnesota,Dallas,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.150595043499333
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Green Bay,Philadelphia,Seattle,Carolina,Dallas,New England,Kansas City,Denver,Tennessee,Baltimore,Minnesota,-4.150656682394271
Buffalo,Oakland,Pittsburgh,Atlanta,Cincinnati,New England,Dallas,Baltimore,Seattle,Carolina,Minnesota,Arizona,Green Bay,Denver,New Orleans,Kansas City,NY Giants,-4.150662832878549
Buffalo,Oakland,Pittsburgh,Atlanta,Cincinnati,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Arizona,Green Bay,Denver,New Orleans,Tennessee,NY Giants,-4.150704771491933
Atlanta,Baltimore,Pittsburgh,Green Bay,Cincinnati,Oakland,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.15070745757527
Atlanta,Oakland,Pittsburgh,Green Bay,NY Giants,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Cincinnati,Arizona,Denver,New Orleans,Kansas City,LA Rams,-4.150789773940334
Buffalo,Oakland,Pittsburgh,Arizona,Seattle,Atlanta,Dallas,New England,Green Bay,Carolina,Minnesota,Cincinnati,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.150812835262617
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,New Orleans,Seattle,Carolina,Minnesota,Atlanta,Arizona,Denver,Tennessee,Kansas City,NY Giants,-4.150877527176686
Atlanta,Oakland,Pittsburgh,Kansas City,Minnesota,New England,Dallas,Philadelphia,Seattle,Carolina,New Orleans,Arizona,Green Bay,Denver,Tennessee,Cincinnati,NY Giants,-4.150928885262085
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,Philadelphia,Seattle,Carolina,New Orleans,Arizona,Kansas City,Denver,Tennessee,New England,LA Rams,-4.150963230764414
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,New England,Seattle,Carolina,Minnesota,Philadelphia,Arizona,Denver,New Orleans,Kansas City,LA Rams,-4.150973955231089
Buffalo,Oakland,Pittsburgh,Green Bay,Minnesota,Atlanta,Dallas,New England,Seattle,Tampa Bay,New Orleans,Cincinnati,Kansas City,Denver,Arizona,Carolina,NY Giants,-4.151032314701764
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,NY Giants,Minnesota,Philadelphia,Kansas City,Denver,Arizona,Carolina,LA Rams,-4.151039435469704
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Atlanta,Seattle,Tampa Bay,Minnesota,Kansas City,Arizona,Denver,Tennessee,Carolina,NY Giants,-4.151112556799395
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,Atlanta,Green Bay,New England,Seattle,Carolina,Minnesota,Arizona,Dallas,Denver,Tennessee,LA Chargers,NY Giants,-4.151126925912669
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,New England,Dallas,Atlanta,Green Bay,Carolina,Minnesota,Philadelphia,Seattle,Denver,New Orleans,Kansas City,NY Giants,-4.1511511030849775
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Tampa Bay,Minnesota,New England,Kansas City,Denver,Arizona,Carolina,LA Rams,-4.151217608911938
Atlanta,Oakland,Pittsburgh,Arizona,Cincinnati,Baltimore,Dallas,New England,Seattle,Tampa Bay,Minnesota,Carolina,Green Bay,Denver,Tennessee,Kansas City,NY Giants,-4.151218312111328
Buffalo,Oakland,Pittsburgh,Seattle,Cincinnati,Atlanta,Dallas,New England,Green Bay,Carolina,Minnesota,Philadelphia,Kansas City,Denver,Arizona,Tennessee,NY Giants,-4.151277888095549
Buffalo,Seattle,Pittsburgh,Green Bay,Cincinnati,Oakland,Dallas,Atlanta,Arizona,Carolina,Minnesota,New England,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.151314967086624
New England,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Carolina,New Orleans,Arizona,Kansas City,Denver,Tennessee,Baltimore,Minnesota,-4.151364667671472
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,Atlanta,Dallas,New England,Seattle,Green Bay,Minnesota,Philadelphia,Arizona,Denver,New Orleans,Carolina,NY Giants,-4.151371714150772
Atlanta,Oakland,Pittsburgh,Arizona,Cincinnati,New England,Dallas,Minnesota,Seattle,Carolina,Green Bay,Philadelphia,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.151387424576608
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Atlanta,Seattle,NY Giants,Minnesota,Carolina,Arizona,Denver,New Orleans,Kansas City,Tennessee,-4.151433411726038
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Dallas,Atlanta,Seattle,Carolina,Minnesota,Philadelphia,Green Bay,Denver,Arizona,Tennessee,NY Giants,-4.15143982566941
Atlanta,Oakland,Pittsburgh,Arizona,NY Giants,Baltimore,Dallas,New England,Seattle,Carolina,Minnesota,Cincinnati,Green Bay,Denver,New Orleans,Kansas City,Tennessee,-4.151470992158681
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Baltimore,Seattle,Carolina,Minnesota,New England,Arizona,Denver,Tennessee,Kansas City,LA Rams,-4.151496290690332
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Atlanta,Seattle,Carolina,Minnesota,Arizona,Baltimore,Denver,New Orleans,Kansas City,Tennessee,-4.151511719013982
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Miami,Philadelphia,Seattle,Carolina,Minnesota,Dallas,Kansas City,Denver,Arizona,Tennessee,NY Giants,-4.151524801324345
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Green Bay,New England,Seattle,Tampa Bay,Minnesota,Dallas,Kansas City,Denver,New Orleans,Carolina,NY Giants,-4.151527284293029
Buffalo,Oakland,Pittsburgh,Green Bay,Minnesota,Baltimore,Dallas,New England,Seattle,Carolina,New Orleans,Cincinnati,Arizona,Denver,Tennessee,Kansas City,NY Giants,-4.151532384497507
Buffalo,Oakland,Pittsburgh,Green Bay,Minnesota,Atlanta,Dallas,New England,Seattle,Carolina,New Orleans,Arizona,Kansas City,Denver,Tennessee,Baltimore,NY Giants,-4.151545769975559
Atlanta,Oakland,Pittsburgh,Arizona,Cincinnati,New England,Green Bay,Philadelphia,Seattle,NY Giants,Minnesota,Carolina,Dallas,Denver,Tennessee,Kansas City,LA Rams,-4.15155917710907
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Dallas,New Orleans,Seattle,Carolina,Minnesota,New England,Green Bay,Denver,Tennessee,Kansas City,LA Rams,-4.151610514898959
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,New England,Seattle,Carolina,Minnesota,Philadelphia,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.151611094571658
Atlanta,Oakland,Pittsburgh,Seattle,Cincinnati,New England,Dallas,Philadelphia,Green Bay,Carolina,Minnesota,Arizona,Kansas City,Denver,New Orleans,Baltimore,Tennessee,-4.151640260509032
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Arizona,Denver,Tennessee,Kansas City,LA Rams,-4.151717678707681
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Arizona,Kansas City,Denver,Tennessee,LA Chargers,NY Giants,-4.151723777683392
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Miami,Philadelphia,Seattle,Carolina,Dallas,Arizona,Kansas City,Denver,Tennessee,Baltimore,Minnesota,-4.151727220231806
Atlanta,Oakland,Pittsburgh,Kansas City,Cincinnati,Baltimore,Dallas,New England,Green Bay,Carolina,Minnesota,Arizona,Seattle,Denver,New Orleans,Tennessee,NY Giants,-4.151732488739762
Buffalo,Oakland,New England,Green Bay,Pittsburgh,Atlanta,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Cincinnati,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.151740496929992
Atlanta,Oakland,Pittsburgh,Green Bay,NY Giants,Baltimore,Dallas,New England,Seattle,Carolina,Minnesota,Arizona,Kansas City,Denver,New Orleans,Cincinnati,Tennessee,-4.151877925643672
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Dallas,New England,Green Bay,Tampa Bay,Minnesota,Seattle,Kansas City,Denver,New Orleans,Carolina,NY Giants,-4.1518999107986865
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Dallas,Minnesota,Seattle,Carolina,Green Bay,Philadelphia,New England,Denver,Tennessee,Kansas City,NY Giants,-4.151924943984243
Atlanta,Oakland,Indianapolis,Green Bay,Pittsburgh,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Cincinnati,Arizona,Denver,Tennessee,Kansas City,NY Giants,-4.15193697134476
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Arizona,Tampa Bay,Minnesota,Philadelphia,Kansas City,Denver,Seattle,Carolina,NY Giants,-4.151940734677139
Buffalo,Baltimore,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Arizona,Tennessee,Denver,New Orleans,Kansas City,NY Giants,-4.15196112930021
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Arizona,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.151978054429367
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Arizona,Denver,Kansas City,Tennessee,NY Giants,-4.152047856811956
Buffalo,Oakland,Pittsburgh,Atlanta,Cincinnati,New England,Dallas,Philadelphia,Seattle,Green Bay,New Orleans,Arizona,Kansas City,Denver,Tennessee,Carolina,NY Giants,-4.152053671867718
Atlanta,Baltimore,Pittsburgh,Green Bay,Cincinnati,Oakland,Dallas,New England,Seattle,NY Giants,Minnesota,Arizona,Kansas City,Denver,New Orleans,Carolina,Tennessee,-4.152084021171897
Buffalo,Oakland,Pittsburgh,Seattle,Cincinnati,Atlanta,Dallas,New England,Green Bay,NY Giants,Minnesota,Arizona,Kansas City,Denver,Tennessee,Carolina,LA Rams,-4.152121017923466
New England,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Tampa Bay,Minnesota,Arizona,Kansas City,Denver,New Orleans,Carolina,Tennessee,-4.152127037553034
Atlanta,Oakland,Pittsburgh,Green Bay,Seattle,New England,Dallas,Philadelphia,Arizona,Carolina,Minnesota,Cincinnati,Kansas City,Denver,Tennessee,Baltimore,NY Giants,-4.152131703663909
Buffalo,Oakland,Pittsburgh,Atlanta,Cincinnati,New England,Green Bay,Philadelphia,Seattle,Carolina,Minnesota,Dallas,Kansas City,Denver,Arizona,Tennessee,NY Giants,-4.1521571335792595
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Minnesota,Arizona,Carolina,New Orleans,Seattle,New England,Denver,Tennessee,Kansas City,NY Giants,-4.152160599850445
Atlanta,Seattle,Oakland,Cincinnati,Pittsburgh,New England,Dallas,Philadelphia,Green Bay,Carolina,Minnesota,Arizona,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.152185235156391
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Tennessee,New England,Seattle,Carolina,Minnesota,Dallas,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.1522300748020005
Buffalo,Seattle,Oakland,Green Bay,Pittsburgh,Atlanta,Dallas,New England,Arizona,Carolina,Minnesota,Cincinnati,Kansas City,Denver,Tennessee,Baltimore,NY Giants,-4.1522671614268996
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Miami,New England,Seattle,Carolina,Minnesota,Arizona,Dallas,Denver,Tennessee,Baltimore,NY Giants,-4.152269861655227
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Dallas,Atlanta,Seattle,NY Giants,Minnesota,Arizona,Green Bay,Denver,Tennessee,Carolina,LA Rams,-4.152282955497327
Pittsburgh,Oakland,Carolina,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,NY Giants,Minnesota,Arizona,Kansas City,Denver,Tennessee,New England,LA Rams,-4.152312623291674
Buffalo,Oakland,Pittsburgh,Atlanta,Cincinnati,New England,Green Bay,Philadelphia,Seattle,Carolina,Dallas,Arizona,Kansas City,Denver,Tennessee,Baltimore,Minnesota,-4.15235955248672
Buffalo,Oakland,Pittsburgh,Green Bay,Tennessee,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Cincinnati,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.152375245269171
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,New Orleans,Philadelphia,Kansas City,Denver,Arizona,Tennessee,NY Giants,-4.152400888158419
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Arizona,Tennessee,Denver,New Orleans,Baltimore,NY Giants,-4.152448589262236
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Green Bay,New England,Seattle,Carolina,Minnesota,Kansas City,Dallas,Denver,Tennessee,Baltimore,NY Giants,-4.152456977484085
Atlanta,Tampa Bay,Pittsburgh,Green Bay,Cincinnati,Oakland,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.152478445203424
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Miami,Atlanta,Seattle,Carolina,Minnesota,Arizona,Dallas,Denver,New Orleans,Kansas City,LA Rams,-4.152510860338481
Buffalo,Oakland,Pittsburgh,Green Bay,NY Giants,Atlanta,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Arizona,Denver,New Orleans,Kansas City,Tennessee,-4.1525111749126085
Buffalo,Oakland,Pittsburgh,Atlanta,Cincinnati,New England,Dallas,Philadelphia,Green Bay,Carolina,Minnesota,Seattle,Kansas City,Denver,Arizona,Tennessee,NY Giants,-4.152529760084917
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,New Orleans,Seattle,Carolina,Minnesota,New England,Arizona,Denver,Tennessee,Kansas City,LA Rams,-4.152543550200858
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,New Orleans,Seattle,Carolina,Minnesota,Arizona,Kansas City,Denver,Tennessee,LA Chargers,NY Giants,-4.152549649176569
Buffalo,Tampa Bay,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Arizona,Kansas City,Denver,Tennessee,Baltimore,NY Giants,-4.152574725063991
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Philadelphia,Arizona,Houston,Tennessee,Kansas City,NY Giants,-4.15262301174683
Buffalo,Seattle,Pittsburgh,Arizona,Cincinnati,Oakland,Dallas,Atlanta,Green Bay,Carolina,Minnesota,New England,Kansas City,Denver,New Orleans,Tennessee,NY Giants,-4.152712975455749
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Atlanta,Arizona,Carolina,Minnesota,Seattle,Kansas City,Denver,Tennessee,Baltimore,NY Giants,-4.152722952363308
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Tennessee,New England,Seattle,Carolina,Minnesota,Arizona,Dallas,Denver,Baltimore,Kansas City,NY Giants,-4.152725147648009
Buffalo,Oakland,Pittsburgh,Green Bay,NY Giants,New England,Dallas,Atlanta,Seattle,Carolina,New Orleans,Cincinnati,Kansas City,Denver,Arizona,Tennessee,Minnesota,-4.152742301551813
Houston,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Philadelphia,Arizona,Denver,New Orleans,Kansas City,Tennessee,-4.152777089373167
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,New England,Arizona,Carolina,Minnesota,Philadelphia,Seattle,Denver,New Orleans,Kansas City,NY Giants,-4.152812611855017
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Philadelphia,Seattle,NY Giants,Minnesota,Arizona,Kansas City,Denver,Baltimore,Carolina,Tennessee,-4.152848631758539
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New Orleans,Seattle,Carolina,Minnesota,Arizona,Kansas City,New England,Tennessee,Denver,NY Giants,-4.152898514126866
Buffalo,Seattle,Pittsburgh,Atlanta,Cincinnati,Oakland,Dallas,Philadelphia,Green Bay,Carolina,Minnesota,New England,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.152908893753638
Buffalo,Oakland,Pittsburgh,Kansas City,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Arizona,Green Bay,Houston,Tennessee,Denver,NY Giants,-4.152932827056129
Buffalo,Oakland,Pittsburgh,Arizona,Indianapolis,New England,Dallas,Atlanta,Seattle,Carolina,Minnesota,Cincinnati,Green Bay,Denver,Tennessee,Kansas City,NY Giants,-4.152973421968088
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Minnesota,Arizona,Carolina,New Orleans,Philadelphia,Kansas City,Denver,Seattle,Tennessee,NY Giants,-4.1530619126903865
Buffalo,Seattle,Oakland,Green Bay,Pittsburgh,Atlanta,Dallas,Philadelphia,Arizona,Carolina,Minnesota,New England,Kansas City,Denver,Tennessee,Cincinnati,NY Giants,-4.153101675683928
Atlanta,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Dallas,Baltimore,Seattle,Carolina,Minnesota,Arizona,Green Bay,Denver,New Orleans,Tennessee,NY Giants,-4.1531152155032505
Atlanta,Oakland,Pittsburgh,Green Bay,Indianapolis,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Cincinnati,Tennessee,Denver,Arizona,Kansas City,NY Giants,-4.1531260390908775
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Minnesota,Seattle,Carolina,New Orleans,Philadelphia,Kansas City,Denver,Arizona,Tennessee,NY Giants,-4.1531342279378425
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Minnesota,Seattle,Tampa Bay,New Orleans,Philadelphia,Kansas City,Denver,Tennessee,Carolina,NY Giants,-4.1531480658531965
Atlanta,Oakland,Pittsburgh,Kansas City,Cincinnati,Baltimore,Dallas,New England,Seattle,Green Bay,Minnesota,Arizona,Tennessee,Denver,New Orleans,Carolina,NY Giants,-4.153179067517758
Buffalo,Oakland,Pittsburgh,Green Bay,NY Giants,New England,Dallas,Philadelphia,Seattle,Carolina,New Orleans,Arizona,Kansas City,Denver,Tennessee,Cincinnati,Minnesota,-4.153212096367319
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Dallas,New England,Seattle,Tampa Bay,Minnesota,Kansas City,Green Bay,Denver,Tennessee,Carolina,NY Giants,-4.15323903863666
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,NY Giants,New Orleans,Arizona,Kansas City,Denver,Tennessee,Carolina,LA Rams,-4.153244017986336
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Baltimore,Denver,Arizona,Kansas City,NY Giants,-4.153260152795133
Atlanta,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Dallas,Minnesota,Green Bay,Tampa Bay,New Orleans,Arizona,Seattle,Denver,Tennessee,Carolina,NY Giants,-4.153269460021301
Houston,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Tennessee,Denver,Arizona,Kansas City,NY Giants,-4.15327335938214
Atlanta,Oakland,Pittsburgh,Green Bay,Seattle,New England,Dallas,Philadelphia,Arizona,Carolina,Minnesota,Cincinnati,Tennessee,Denver,New Orleans,Kansas City,NY Giants,-4.153289095528282
Buffalo,Oakland,Pittsburgh,Atlanta,Cincinnati,New England,Dallas,New Orleans,Seattle,Carolina,Minnesota,Arizona,Green Bay,Denver,Tennessee,Kansas City,LA Rams,-4.153313384991408
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Dallas,New England,Green Bay,Tampa Bay,Minnesota,Philadelphia,Kansas City,Denver,Seattle,Carolina,NY Giants,-4.153338743046263
Atlanta,Oakland,Pittsburgh,Kansas City,Cincinnati,New England,Green Bay,Philadelphia,Seattle,Carolina,New Orleans,Arizona,Dallas,Denver,Tennessee,Baltimore,NY Giants,-4.153358173870138
Buffalo,Oakland,Pittsburgh,Green Bay,Indianapolis,New England,Dallas,Atlanta,Seattle,Carolina,Minnesota,Arizona,Kansas City,Denver,Tennessee,Cincinnati,NY Giants,-4.15338035545308
Buffalo,Seattle,Oakland,Green Bay,Pittsburgh,Atlanta,Dallas,New England,Arizona,Carolina,Minnesota,Cincinnati,Tennessee,Denver,New Orleans,Kansas City,NY Giants,-4.153424553291273
Atlanta,Baltimore,Pittsburgh,Arizona,Cincinnati,Oakland,Dallas,New England,Seattle,Carolina,Minnesota,Philadelphia,Green Bay,Denver,Tennessee,Kansas City,NY Giants,-4.15344000998832
Pittsburgh,Baltimore,Oakland,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Seattle,Carolina,Minnesota,New England,Arizona,Denver,New Orleans,Kansas City,NY Giants,-4.153476757067432
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,Baltimore,Dallas,Philadelphia,Seattle,Carolina,New Orleans,Arizona,Kansas City,New England,Tennessee,Denver,Minnesota,-4.153481902388333
Atlanta,Oakland,Pittsburgh,Green Bay,Cincinnati,New England,Dallas,Baltimore,Seattle,Tampa Bay,Minnesota,Arizona,Kansas City,Denver,Tennessee,Carolina,LA Rams,-4.153499069321563
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,New England,Seattle,Carolina,Minnesota,Arizona,Kansas City,Houston,New Orleans,Tennessee,NY Giants,-4.153523892965605
Pittsburgh,Oakland,New England,Kansas City,Cincinnati,Atlanta,Green Bay,Philadelphia,Seattle,Carolina,Minnesota,Arizona,Dallas,Denver,New Orleans,Tennessee,NY Giants,-4.153525788694647
Atlanta,Oakland,Pittsburgh,Arizona,Seattle,New England,Dallas,Philadelphia,Green Bay,Carolina,Minnesota,Cincinnati,Kansas City,Denver,Tennessee,Baltimore,NY Giants,-4.153529712033034
Buffalo,Oakland,Pittsburgh,Green Bay,Cincinnati,Atlanta,Dallas,Philadelphia,Arizona,Carolina,Minnesota,New England,Kansas City,Denver,Seattle,Baltimore,NY Giants,-4.1535557140351
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Dallas,Minnesota,Green Bay,Carolina,New Orleans,Seattle,New England,Denver,Tennessee,Kansas City,NY Giants,-4.153558608219569
Buffalo,Oakland,Pittsburgh,Arizona,Cincinnati,Atlanta,Dallas,New England,Seattle,NY Giants,Minnesota,Carolina,Green Bay,Denver,New Orleans,Kansas City,Tennessee,-4.153559893563303
Atlanta,Baltimore,Oakland,Arizona,Pittsburgh,New England,Dallas,Philadelphia,Seattle,Carolina,Minnesota,Cincinnati,Green Bay,Denver,Tennessee,Kansas City,NY Giants,-4.1535941844821425
Buffalo,Oakland,Pittsburgh,Seattle,Cincinnati,New England,Dallas,Atlanta,Arizona,Carolina,Minnesota,Philadelphia,Green Bay,Denver,Tennessee,Kansas City,NY Giants,-4.153601531238427
Buffalo,Oakland,Pittsburgh,Seattle,Cincinnati,New England,Dallas,Atlanta,Green Bay,NY Giants,Minnesota,Arizona,Kansas City,Denver,New Orleans,Carolina,Tennessee,-4.153643550791128
Buffalo,Seattle,Oakland,Arizona,Pittsburgh,Atlanta,Dallas,New England,Green Bay,Carolina,Minnesota,Cincinnati,Kansas City,Denver,Tennessee,Baltimore,NY Giants,-4.153665169796024
