week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,log_prob
Philadelphia,San Francisco,New Orleans,Houston,Green Bay,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.060396485529672
Philadelphia,Green Bay,New Orleans,Indianapolis,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.06055865875532
Philadelphia,Green Bay,New Orleans,Pittsburgh,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.062615395376114
Philadelphia,San Francisco,New Orleans,Houston,Detroit,Seattle,New England,Miami,Cincinnati,Green Bay,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,Denver,-4.062624226333522
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Seattle,New England,Miami,Cincinnati,Arizona,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Denver,-4.063566036843535
Philadelphia,Green Bay,New Orleans,Indianapolis,Pittsburgh,Denver,New England,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.063761771063653
Philadelphia,Green Bay,New England,Houston,San Francisco,Denver,Arizona,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,New Orleans,-4.065368777186845
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,San Diego,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Denver,-4.065857952389354
Philadelphia,Green Bay,New Orleans,Detroit,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.066007851789528
Philadelphia,San Francisco,Cincinnati,San Diego,New Orleans,Denver,Arizona,New England,Seattle,Green Bay,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.066412246700211
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Arizona,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Pittsburgh,Denver,-4.066420428513145
Philadelphia,Green Bay,New England,Indianapolis,New Orleans,Denver,Arizona,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.068074040620761
Philadelphia,New Orleans,Cincinnati,Houston,San Francisco,Denver,Arizona,New England,Seattle,Green Bay,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.069768701363831
Philadelphia,New Orleans,Cincinnati,San Diego,Detroit,Denver,Arizona,New England,Seattle,Green Bay,Miami,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.071311197801734
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Baltimore,-4.071650317237687
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Atlanta,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.073626638238726
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Seattle,New England,Miami,San Francisco,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,Denver,-4.074327161557238
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Baltimore,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,Detroit,NY Giants,Carolina,Denver,-4.074441862076043
Philadelphia,Green Bay,New Orleans,Pittsburgh,Detroit,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.075683374859519
Philadelphia,Green Bay,New Orleans,San Diego,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Pittsburgh,Houston,-4.075950640125498
Philadelphia,San Francisco,Cincinnati,Houston,New Orleans,Denver,Arizona,New England,Seattle,Green Bay,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.077937729745712
Philadelphia,New Orleans,Cincinnati,Indianapolis,Detroit,Denver,New England,Miami,Seattle,Green Bay,San Diego,San Francisco,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.07984749199224
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,Detroit,NY Giants,Carolina,Baltimore,-4.081268049024084
Philadelphia,Green Bay,New Orleans,San Diego,San Francisco,Seattle,Arizona,New England,Cincinnati,Denver,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.0814368397696725
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,Arizona,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,New England,-4.082207927008654
Philadelphia,Green Bay,New Orleans,San Diego,San Francisco,Denver,New England,Tampa Bay,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.083046888291202
Philadelphia,Green Bay,New Orleans,San Diego,Pittsburgh,Denver,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.084902743080038
Philadelphia,San Francisco,Cincinnati,Houston,Detroit,Denver,New England,Miami,Seattle,Green Bay,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,New Orleans,-4.085311256940205
Philadelphia,San Francisco,New Orleans,Indianapolis,Green Bay,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.085574922635332
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Denver,New England,Tampa Bay,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.085854125560684
Philadelphia,Green Bay,Cincinnati,Houston,San Francisco,Denver,New England,Miami,Seattle,Arizona,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,New Orleans,-4.086253067450218
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Pittsburgh,Miami,-4.087476123171
Philadelphia,Green Bay,Indianapolis,San Diego,New Orleans,Denver,Arizona,New England,Seattle,Cincinnati,Miami,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.08826013388664
Philadelphia,Green Bay,New Orleans,San Francisco,Detroit,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.088654328992169
Philadelphia,Green Bay,New Orleans,San Diego,San Francisco,Denver,New England,Cleveland,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.088785645220383
Philadelphia,Green Bay,Cincinnati,Indianapolis,New Orleans,Denver,New England,Miami,Seattle,Arizona,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.088958330884134
Philadelphia,Green Bay,New Orleans,San Diego,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,San Francisco,Baltimore,Pittsburgh,Houston,-4.089018619608903
Philadelphia,San Francisco,New Orleans,Houston,Green Bay,Baltimore,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Denver,-4.0898403941696575
Philadelphia,Green Bay,New Orleans,Indianapolis,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Atlanta,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.0902359249622116
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Arizona,San Diego,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Denver,-4.090370910271448
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Denver,New England,Cleveland,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.091592882489865
Philadelphia,Green Bay,New Orleans,San Diego,San Francisco,Baltimore,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,Houston,Detroit,NY Giants,Carolina,Denver,-4.091849566609048
Philadelphia,Green Bay,New Orleans,Pittsburgh,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.092292661583005
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Seattle,Arizona,New England,Cincinnati,Denver,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.092962322815175
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Seattle,New England,Miami,Cincinnati,Baltimore,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Denver,-4.09313675652723
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,New England,Arizona,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Pittsburgh,Denver,-4.09341578309474
Philadelphia,Green Bay,New Orleans,Indianapolis,Pittsburgh,Denver,New England,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.093439037270544
Philadelphia,Green Bay,Baltimore,San Diego,New Orleans,Denver,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,San Francisco,Detroit,Carolina,Houston,-4.093994112367896
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,San Francisco,NY Giants,Carolina,Baltimore,-4.094336028507489
Philadelphia,Green Bay,New Orleans,San Diego,Detroit,Seattle,Arizona,New England,Cincinnati,Denver,Miami,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.0945048192530775
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,New England,Tampa Bay,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.094572371336704
Philadelphia,Green Bay,Cincinnati,Houston,San Francisco,Arizona,New England,Miami,Seattle,Denver,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,New Orleans,-4.094593658764001
Philadelphia,New Orleans,Cincinnati,Indianapolis,San Francisco,Denver,Arizona,New England,Seattle,Green Bay,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.0949471384694895
Philadelphia,Green Bay,New Orleans,San Diego,Detroit,Denver,New England,Tampa Bay,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.096114867774608
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Baltimore,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Carolina,Pittsburgh,Denver,-4.096778053737222
Philadelphia,Green Bay,Cincinnati,Indianapolis,New Orleans,Arizona,New England,Miami,Seattle,Denver,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.097298922197918
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Denver,New England,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Arizona,Baltimore,Pittsburgh,Houston,-4.09755491379941
Philadelphia,Green Bay,New Orleans,Indianapolis,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,NY Giants,St Louis,Detroit,Baltimore,Carolina,Houston,-4.098819123422406
Philadelphia,New Orleans,Cincinnati,Houston,San Francisco,Baltimore,New England,Miami,Seattle,Green Bay,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Denver,-4.099212610003815
Philadelphia,Green Bay,Indianapolis,Houston,New Orleans,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.099785616932142
Philadelphia,Green Bay,Baltimore,Houston,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,New Orleans,-4.099825143124485
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,Detroit,NY Giants,Carolina,Baltimore,-4.100065085428514
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,New England,Cleveland,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.100311128265885
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Baltimore,Pittsburgh,Miami,-4.100544102654405
Philadelphia,Denver,New Orleans,Indianapolis,Green Bay,Arizona,New England,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.101193502060475
Philadelphia,Green Bay,New Orleans,San Diego,San Francisco,Baltimore,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Denver,Detroit,Carolina,Houston,-4.101463778510908
Philadelphia,Green Bay,New Orleans,San Diego,Detroit,Denver,New England,Cleveland,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.101853624703788
Philadelphia,Green Bay,Baltimore,Indianapolis,New Orleans,Denver,New England,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Arizona,Detroit,Carolina,Houston,-4.102530406558402
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Seattle,Arizona,New England,Cincinnati,Baltimore,San Diego,Indianapolis,St Louis,Detroit,NY Giants,Carolina,Denver,-4.102754488313627
Philadelphia,Denver,New Orleans,San Diego,San Francisco,Seattle,Arizona,New England,Cincinnati,Green Bay,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.102872663848269
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Seattle,New England,Miami,Cincinnati,Denver,San Diego,San Francisco,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.1030411134435845
Philadelphia,San Francisco,Cincinnati,Indianapolis,New Orleans,Denver,Arizona,New England,Seattle,Green Bay,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.103116166851371
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Carolina,Miami,Baltimore,-4.1036042406852635
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Carolina,Pittsburgh,Baltimore,-4.1036042406852635
Philadelphia,New Orleans,New England,Indianapolis,Green Bay,Denver,Arizona,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.103718312523322
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Baltimore,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,Arizona,NY Giants,Carolina,Denver,-4.104119128282934
Philadelphia,San Francisco,New Orleans,Indianapolis,Green Bay,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.104371959039762
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Baltimore,New England,Tampa Bay,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Denver,-4.105219243572259
Philadelphia,Green Bay,Baltimore,Houston,New Orleans,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Detroit,Carolina,Miami,-4.105519595413398
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Seattle,Arizona,New England,Cincinnati,Denver,San Diego,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Miami,-4.10603030229858
Philadelphia,San Francisco,New Orleans,Pittsburgh,Green Bay,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.106428695660555
Philadelphia,Green Bay,Indianapolis,Houston,Detroit,Denver,New England,Miami,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Arizona,Baltimore,Carolina,New Orleans,-4.107159144126634
Philadelphia,San Francisco,Cincinnati,Houston,New Orleans,Baltimore,New England,Miami,Seattle,Green Bay,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Denver,-4.1073816383856965
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Denver,New England,Tampa Bay,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Miami,-4.10764035082011
Philadelphia,Houston,New Orleans,San Diego,San Francisco,Seattle,Arizona,New England,Cincinnati,Green Bay,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Denver,-4.1077237745452075
Philadelphia,New Orleans,Cincinnati,Indianapolis,Detroit,Denver,Arizona,New England,Seattle,Green Bay,San Diego,Atlanta,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.1080151179528945
Philadelphia,Green Bay,New Orleans,Indianapolis,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Chicago,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.108289434913497
Philadelphia,San Francisco,New England,Houston,Green Bay,Denver,Arizona,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,New Orleans,-4.109182077471286
Philadelphia,Green Bay,Baltimore,Houston,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,Detroit,NY Giants,Carolina,New Orleans,-4.109442874910882
Philadelphia,San Francisco,New Orleans,Detroit,Green Bay,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.10982115207397
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Baltimore,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Carolina,Pittsburgh,Denver,-4.109846033220627
Philadelphia,Green Bay,Cincinnati,San Diego,New Orleans,Denver,Arizona,New England,Seattle,Baltimore,Miami,Indianapolis,NY Giants,San Francisco,Detroit,Carolina,Houston,-4.109992756377323
Philadelphia,San Francisco,New Orleans,Houston,Green Bay,Arizona,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Pittsburgh,Denver,-4.110233728797586
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Baltimore,New England,Cleveland,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Denver,-4.110958000501439
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,NY Giants,St Louis,San Francisco,Baltimore,Carolina,Houston,-4.111887102905811
Philadelphia,Green Bay,Baltimore,Indianapolis,New Orleans,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,San Francisco,St Louis,Detroit,NY Giants,Carolina,Houston,-4.112148138344799
Philadelphia,Green Bay,New Orleans,NY Giants,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,Detroit,Baltimore,Carolina,Houston,-4.1122635385878175
Philadelphia,Green Bay,New Orleans,Indianapolis,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Pittsburgh,Houston,-4.112654560276659
Philadelphia,Green Bay,New Orleans,Indianapolis,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Miami,Houston,-4.112654560276659
Philadelphia,Green Bay,New Orleans,San Diego,San Francisco,Denver,New England,Tampa Bay,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Arizona,Baltimore,Carolina,Houston,-4.1127241544980935
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,St Louis,San Francisco,NY Giants,Carolina,Baltimore,-4.113133064911919
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Denver,New England,Cleveland,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Miami,-4.11337910774929
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Baltimore,New England,Miami,Seattle,Cincinnati,San Diego,San Francisco,Houston,Arizona,NY Giants,Carolina,Denver,-4.11345384028296
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Detroit,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Baltimore,Pittsburgh,Denver,-4.113509855640687
Philadelphia,New Orleans,Cincinnati,Indianapolis,San Francisco,Denver,New England,Miami,Seattle,Green Bay,San Diego,Atlanta,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.113744174873919
Philadelphia,Green Bay,New Orleans,Miami,San Francisco,Denver,New England,Tampa Bay,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.114318333019823
Philadelphia,Denver,New Orleans,Houston,San Francisco,Seattle,Arizona,New England,Cincinnati,Green Bay,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Miami,-4.114398146893771
Philadelphia,Green Bay,Cincinnati,Indianapolis,New Orleans,Pittsburgh,New England,Miami,Seattle,Denver,San Diego,San Francisco,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.1145100318406325
Philadelphia,Green Bay,New Orleans,Houston,San Francisco,Pittsburgh,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Denver,-4.114639525480049
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,San Francisco,St Louis,NY Giants,Baltimore,Carolina,Houston,-4.1146575567083765
Philadelphia,Green Bay,New Orleans,Indianapolis,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,San Francisco,NY Giants,Houston,Baltimore,Carolina,Miami,-4.115344809177504
Chicago,Green Bay,New Orleans,San Diego,San Francisco,Denver,Arizona,New England,Seattle,Cincinnati,Miami,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.1154591352349605
Philadelphia,San Francisco,New Orleans,Houston,Green Bay,Denver,New England,Miami,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,Baltimore,-4.115463617522128
Philadelphia,New Orleans,Cincinnati,Pittsburgh,San Francisco,Denver,New England,Miami,Seattle,Green Bay,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,Houston,-4.115800911494713
Philadelphia,Green Bay,Cincinnati,Houston,San Francisco,Denver,New England,Miami,Seattle,Baltimore,San Diego,Indianapolis,NY Giants,Arizona,Detroit,Carolina,New Orleans,-4.115823787133912
Philadelphia,Denver,New Orleans,San Diego,Detroit,Seattle,Arizona,New England,Cincinnati,Green Bay,Miami,Indianapolis,NY Giants,San Francisco,Baltimore,Carolina,Houston,-4.115940643331674
Philadelphia,Denver,Cincinnati,Houston,San Francisco,Arizona,New England,Miami,Seattle,Green Bay,San Diego,Indianapolis,NY Giants,Detroit,Baltimore,Carolina,New Orleans,-4.116029482842598
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Carolina,Miami,Baltimore,-4.1166722201686685
Philadelphia,Green Bay,New Orleans,Houston,Detroit,Denver,Arizona,New England,Seattle,Cincinnati,San Diego,Indianapolis,NY Giants,San Francisco,Carolina,Pittsburgh,Baltimore,-4.1166722201686685
