week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,log_prob
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Baltimore,San Francisco,New England,Miami,Dallas,New Orleans,Atlanta,San Diego,NY Giants,-4.009070834365812
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Detroit,San Francisco,Baltimore,NY Giants,New England,Green Bay,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.010711779669581
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Houston,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.011085040779314
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Detroit,San Francisco,Green Bay,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.01172951540696
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.012360596964191
Indianapolis,Detroit,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Houston,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.012905924626881
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,San Francisco,St Louis,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.015861071888818
Indianapolis,Detroit,Denver,Pittsburgh,St Louis,Seattle,Green Bay,San Francisco,Baltimore,NY Giants,New England,Houston,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.017813935712432
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,Houston,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,New England,-4.018636151582269
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,New England,Baltimore,San Francisco,New Orleans,Kansas City,San Diego,Atlanta,-4.019494028152117
Indianapolis,Houston,Detroit,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Seattle,-4.019873962650666
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,St Louis,NY Giants,Houston,Baltimore,Dallas,New Orleans,Atlanta,San Diego,New England,-4.022136626506896
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Tampa Bay,New Orleans,Atlanta,San Diego,Detroit,-4.022564716880274
Indianapolis,Detroit,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Tampa Bay,New Orleans,Kansas City,San Diego,Atlanta,-4.023266294064576
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Detroit,San Francisco,Dallas,NY Giants,New England,Green Bay,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.023687063773889
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,San Francisco,Baltimore,NY Giants,New England,Miami,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.024581779963789
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Baltimore,NY Giants,New Orleans,Atlanta,San Diego,Detroit,-4.028630764825727
Indianapolis,Detroit,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Houston,NY Giants,New Orleans,Kansas City,San Diego,Atlanta,-4.029332342010028
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.029500062695071
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Baltimore,NY Giants,New England,Detroit,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.0298120133059
Indianapolis,Houston,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Detroit,-4.030087642632439
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.030244251877183
Indianapolis,Detroit,Denver,Pittsburgh,Baltimore,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.03078921981674
Indianapolis,Houston,Detroit,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Denver,-4.031522399909846
Indianapolis,Houston,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.032616601469066
Indianapolis,Detroit,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,Houston,NY Giants,New England,Miami,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.033246882391888
Indianapolis,Houston,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,St Louis,NY Giants,New England,Baltimore,Dallas,New Orleans,Atlanta,San Diego,Detroit,-4.033588117557065
Indianapolis,Houston,Seattle,Detroit,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Tampa Bay,New Orleans,Atlanta,San Diego,Pittsburgh,-4.035385955151373
Indianapolis,Baltimore,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,New Orleans,Atlanta,San Diego,Detroit,-4.035844570237023
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Detroit,Tampa Bay,Green Bay,San Francisco,Houston,Baltimore,Dallas,New Orleans,Atlanta,San Diego,NY Giants,-4.0364785489956985
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,New England,Baltimore,San Francisco,New Orleans,Kansas City,San Diego,Atlanta,-4.036633493882996
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Detroit,San Francisco,Green Bay,NY Giants,New England,Miami,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.036925982510866
Indianapolis,Houston,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,Tampa Bay,Dallas,NY Giants,New England,Baltimore,San Francisco,New Orleans,Atlanta,San Diego,Detroit,-4.037221073820365
Indianapolis,Houston,Seattle,Detroit,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Pittsburgh,San Diego,Atlanta,-4.039347509331638
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Tampa Bay,New Orleans,Kansas City,San Diego,Atlanta,-4.040604621314878
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Baltimore,NY Giants,New England,Miami,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.041721245694669
Indianapolis,Houston,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,Baltimore,NY Giants,New England,Miami,Dallas,New Orleans,Atlanta,San Diego,Detroit,-4.042308825632036
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Detroit,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.042787297410208
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,Tampa Bay,Atlanta,San Francisco,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,NY Giants,-4.043269551875549
Indianapolis,Detroit,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.043735452108169
Indianapolis,Detroit,Denver,Pittsburgh,St Louis,Seattle,Green Bay,San Francisco,Houston,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.043817365390832
Indianapolis,Green Bay,Seattle,Pittsburgh,Baltimore,Denver,Detroit,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.0442284757784766
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Detroit,-4.044854758771436
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,St Louis,NY Giants,New England,Detroit,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.046287772334835
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Baltimore,NY Giants,New Orleans,Kansas City,San Diego,Atlanta,-4.0466706692603305
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,Houston,Baltimore,Tampa Bay,New Orleans,Atlanta,San Diego,New England,-4.046880175932956
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.047383717608063
Indianapolis,Houston,Denver,Pittsburgh,St Louis,Seattle,Detroit,San Francisco,Green Bay,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.04749646550981
Indianapolis,Houston,Detroit,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Tampa Bay,New Orleans,Atlanta,San Diego,Seattle,-4.048117987001352
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Detroit,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Denver,-4.048919115996279
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,New England,Detroit,San Francisco,New Orleans,Kansas City,San Diego,Atlanta,-4.049920728598133
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,Houston,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Detroit,-4.051720137447183
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Detroit,San Francisco,Dallas,NY Giants,New England,Green Bay,Tampa Bay,New Orleans,Kansas City,San Diego,Atlanta,-4.051931088124575
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,New England,Baltimore,San Francisco,New Orleans,Atlanta,San Diego,Detroit,-4.051988189959361
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,Houston,Baltimore,Philadelphia,New Orleans,New England,San Diego,Atlanta,-4.052124147755347
Indianapolis,Houston,Detroit,Pittsburgh,Seattle,Denver,Green Bay,Kansas City,Dallas,San Francisco,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.052676814725542
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,Houston,Baltimore,NY Giants,New Orleans,Atlanta,San Diego,New England,-4.052946223878409
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Houston,-4.053577924766809
Indianapolis,Baltimore,Detroit,Pittsburgh,Seattle,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.053884474671626
Indianapolis,Houston,Detroit,Pittsburgh,Kansas City,Seattle,Green Bay,Denver,Dallas,San Francisco,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.054091694280451
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,Houston,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.05424909628381
Indianapolis,Detroit,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,Dallas,NY Giants,Houston,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,New England,-4.05440310168512
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Baltimore,San Francisco,Houston,Detroit,Dallas,New Orleans,Atlanta,San Diego,NY Giants,-4.054561046894639
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Miami,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.054696529798977
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,St Louis,NY Giants,Houston,Baltimore,Dallas,New Orleans,Atlanta,San Diego,Detroit,-4.0552206123718095
Indianapolis,Detroit,San Francisco,Pittsburgh,Seattle,Denver,Green Bay,Tampa Bay,Houston,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.055528208442594
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,St Louis,NY Giants,Houston,Baltimore,Dallas,New Orleans,New England,San Diego,Atlanta,-4.055624622679972
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,San Francisco,Tampa Bay,Green Bay,NY Giants,New England,Baltimore,Dallas,New Orleans,Atlanta,San Diego,Detroit,-4.0568612027939635
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Baltimore,NY Giants,New England,Houston,Dallas,New Orleans,Buffalo,San Diego,Atlanta,-4.056925232584751
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Baltimore,NY Giants,New England,Miami,Dallas,New Orleans,Atlanta,San Diego,Detroit,-4.057075941771033
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,St Louis,NY Giants,New England,Baltimore,Dallas,New Orleans,Atlanta,San Diego,Houston,-4.057078399691434
Indianapolis,Green Bay,Seattle,Pittsburgh,St Louis,Denver,Detroit,San Francisco,Houston,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.057256621352568
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Tampa Bay,New Orleans,Kansas City,San Diego,Atlanta,-4.057744087045758
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Atlanta,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Detroit,-4.057880058769801
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,St Louis,NY Giants,New England,Miami,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.058197004723604
Indianapolis,Houston,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Tampa Bay,New Orleans,Atlanta,San Diego,Detroit,-4.058331666983125
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Detroit,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.058850068475631
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,Houston,Baltimore,San Francisco,New Orleans,Atlanta,San Diego,Detroit,-4.058853568635109
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,New England,Dallas,San Francisco,Houston,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.059022986692034
Indianapolis,Detroit,Denver,Pittsburgh,Baltimore,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Tampa Bay,New Orleans,Kansas City,San Diego,Atlanta,-4.059033244167426
Indianapolis,Houston,San Francisco,Pittsburgh,Seattle,Denver,Detroit,Tampa Bay,Green Bay,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.059207308561572
Indianapolis,Houston,Denver,Pittsburgh,Baltimore,Seattle,Detroit,San Francisco,Dallas,NY Giants,New England,Green Bay,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.059454013876739
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Houston,Philadelphia,Baltimore,Atlanta,New Orleans,NY Giants,-4.0595972256216255
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,Tampa Bay,Atlanta,San Francisco,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,NY Giants,-4.060409017606428
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Detroit,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.060670952323199
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,New England,Baltimore,San Francisco,New Orleans,Atlanta,San Diego,Houston,-4.060711355954734
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,New England,Miami,San Francisco,New Orleans,Kansas City,San Diego,Atlanta,-4.061829960986902
Indianapolis,Detroit,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Houston,Philadelphia,New Orleans,Atlanta,Kansas City,NY Giants,-4.061890136786276
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Detroit,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,Green Bay,-4.06192820465292
Indianapolis,Detroit,Seattle,Pittsburgh,New England,Denver,Green Bay,San Francisco,Dallas,NY Giants,Houston,Baltimore,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.0633061763612615
Indianapolis,Houston,Detroit,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Seattle,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.063665084563418
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Baltimore,NY Giants,New Orleans,Kansas City,San Diego,Atlanta,-4.06381013499121
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Baltimore,NY Giants,Houston,Miami,Dallas,New Orleans,Atlanta,San Diego,Detroit,-4.063941320446781
Indianapolis,Baltimore,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Tampa Bay,New Orleans,Atlanta,San Diego,Detroit,-4.06408859458771
Indianapolis,Houston,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Baltimore,NY Giants,New Orleans,Atlanta,San Diego,Detroit,-4.064397714928577
Indianapolis,Houston,Denver,Pittsburgh,St Louis,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.065267012797921
Indianapolis,Houston,Denver,Pittsburgh,Seattle,Detroit,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.065524263153474
Indianapolis,Houston,Denver,Pittsburgh,St Louis,Seattle,Green Bay,San Francisco,Baltimore,NY Giants,New England,Detroit,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.0655789634087505
Indianapolis,Detroit,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Baltimore,NY Giants,New England,Miami,Dallas,New Orleans,Atlanta,San Diego,Houston,-4.065799107766406
Indianapolis,New England,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Baltimore,San Francisco,Houston,Miami,Dallas,New Orleans,Atlanta,San Diego,NY Giants,-4.066470279283408
Indianapolis,Detroit,Seattle,Pittsburgh,New England,Denver,Green Bay,San Francisco,St Louis,NY Giants,Houston,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.066806651285888
Indianapolis,Houston,Seattle,Detroit,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Tampa Bay,New Orleans,Pittsburgh,San Diego,Atlanta,-4.067591533682325
Indianapolis,New England,Seattle,Pittsburgh,St Louis,Denver,Detroit,San Francisco,Baltimore,NY Giants,Houston,Green Bay,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.068111224587176
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Miami,Philadelphia,New Orleans,Atlanta,San Diego,Detroit,-4.068230342027773
Indianapolis,Houston,New Orleans,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Baltimore,Philadelphia,Denver,Atlanta,San Diego,Detroit,-4.068617462837339
Indianapolis,Detroit,Denver,Pittsburgh,Baltimore,Seattle,Green Bay,San Francisco,Houston,NY Giants,New England,Miami,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.069013832494738
Indianapolis,Houston,Denver,Pittsburgh,Seattle,Detroit,Green Bay,San Francisco,St Louis,NY Giants,New England,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.069024738078101
Indianapolis,New England,Seattle,Pittsburgh,St Louis,Denver,Detroit,San Francisco,Green Bay,NY Giants,Houston,Baltimore,Dallas,New Orleans,Kansas City,San Diego,Atlanta,-4.069128960324554
Indianapolis,Detroit,New Orleans,Pittsburgh,Baltimore,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,Denver,Kansas City,San Diego,Atlanta,-4.06931904002164
Indianapolis,New England,Detroit,Pittsburgh,Seattle,Denver,Green Bay,San Francisco,Dallas,NY Giants,Houston,Baltimore,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.069760041881786
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Green Bay,Kansas City,Dallas,San Francisco,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.069816280456422
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Miami,Philadelphia,New Orleans,Atlanta,San Diego,Detroit,-4.070051225875341
Indianapolis,Detroit,Seattle,Pittsburgh,New England,Denver,Green Bay,Tampa Bay,Dallas,NY Giants,Houston,Baltimore,San Francisco,New Orleans,Kansas City,San Diego,Atlanta,-4.070439607549187
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,Tampa Bay,Dallas,San Francisco,New England,Miami,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.0707593008644
Indianapolis,Baltimore,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.0710239404025055
Indianapolis,Houston,Seattle,Pittsburgh,Baltimore,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Detroit,Tampa Bay,New Orleans,Kansas City,San Diego,Atlanta,-4.071031321760894
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Detroit,Green Bay,Denver,Dallas,San Francisco,New England,Baltimore,Philadelphia,New Orleans,Atlanta,San Diego,NY Giants,-4.071488410366883
Indianapolis,Baltimore,Denver,Pittsburgh,Kansas City,Seattle,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Philadelphia,New Orleans,Atlanta,San Diego,Detroit,-4.071611520339872
Indianapolis,Houston,Seattle,Pittsburgh,Kansas City,Denver,Green Bay,San Francisco,St Louis,NY Giants,New England,Miami,Dallas,New Orleans,Atlanta,San Diego,Detroit,-4.0717308169524
Indianapolis,Detroit,Seattle,Pittsburgh,St Louis,Denver,Green Bay,San Francisco,Dallas,NY Giants,New England,Houston,Tampa Bay,New Orleans,Kansas City,San Diego,Atlanta,-4.071979476458855
Indianapolis,Houston,Seattle,Pittsburgh,St Louis,Denver,Detroit,San Francisco,Dallas,NY Giants,New England,Green Bay,Philadelphia,New Orleans,Kansas City,San Diego,Atlanta,-4.0724002461681685
