week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,log_prob
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-3.9604388972447016
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-3.9664908218092196
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-3.9689753130581042
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-3.9708218011989347
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-3.9750272376226223
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-3.9768737257634528
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-3.9798939814115193
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-3.9859459059760374
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-3.9890563227487426
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Oakland,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-3.9937336322900645
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-3.9951082473132606
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Oakland,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-3.9997855568545826
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-3.9999749911021576
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Arizona,San Diego,Pittsburgh,-4.003456720999642
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Oakland,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.004116536244298
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.006026915666676
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Denver,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,San Diego,Pittsburgh,-4.006220332860193
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,San Diego,Pittsburgh,-4.0070757067907445
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Arizona,Los Angeles,Pittsburgh,-4.009508645564161
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Oakland,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.010168460808815
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Denver,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.01227225742471
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Miami,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.012425330048225
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.013127631355262
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Green Bay,Denver,Minnesota,Baltimore,San Diego,Pittsburgh,-4.013332583688232
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Dallas,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.013532022940298
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Arizona,San Diego,Pittsburgh,-4.013839624953875
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Cincinnati,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.016941566235955
Arizona,Carolina,Oakland,Houston,New England,Seattle,Green Bay,Denver,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,San Diego,Pittsburgh,-4.017139001213608
Seattle,Carolina,NY Giants,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.017458126860506
Arizona,Carolina,Oakland,Houston,New England,Seattle,Green Bay,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,San Diego,Pittsburgh,-4.017994375144159
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Miami,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.018477254612742
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Green Bay,Denver,Minnesota,Baltimore,Los Angeles,Pittsburgh,-4.019384508252751
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Dallas,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.019583947504816
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Arizona,Los Angeles,Pittsburgh,-4.019891549518394
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Green Bay,San Diego,Pittsburgh,-4.019895312995171
Seattle,Arizona,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Carolina,San Diego,Pittsburgh,-4.0222788613070275
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Cincinnati,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.022993490800474
Arizona,Carolina,Oakland,Houston,New England,Seattle,Green Bay,Denver,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.023190925778126
Seattle,Carolina,NY Giants,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.023510051425024
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Buffalo,Denver,Minnesota,Baltimore,San Diego,Pittsburgh,-4.023715487642465
Arizona,Carolina,Oakland,Houston,New England,Seattle,Green Bay,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.024046299708678
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.024723033971657
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Green Bay,Los Angeles,Pittsburgh,-4.025947237559689
Seattle,Carolina,Miami,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.027132083098738
Arizona,Carolina,Oakland,Houston,New England,Seattle,Green Bay,Cincinnati,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.027860234589371
Seattle,Arizona,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Carolina,Los Angeles,Pittsburgh,-4.028330785871546
Arizona,Carolina,NY Giants,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.028376795213921
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Buffalo,Denver,Minnesota,Baltimore,Los Angeles,Pittsburgh,-4.029767412206984
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Dallas,San Diego,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.03021542490688
Seattle,Carolina,Green Bay,Houston,New England,Arizona,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.030380529961369
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.030774958536176
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Green Bay,San Diego,Pittsburgh,-4.030813981348586
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Baltimore,Detroit,Green Bay,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.0310031469674685
Seattle,Carolina,NY Giants,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Arizona,San Diego,Pittsburgh,-4.031858525111406
Seattle,Arizona,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Carolina,San Diego,Pittsburgh,-4.032661765261261
Seattle,Carolina,Miami,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.033184007663256
Arizona,Carolina,Oakland,Houston,New England,Seattle,Green Bay,Cincinnati,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.033912159153888
Arizona,Carolina,NY Giants,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.03442871977844
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.035641702325073
Seattle,Carolina,Green Bay,Houston,New England,Arizona,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.036432454525888
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Green Bay,Los Angeles,Pittsburgh,-4.036865905913104
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Baltimore,Detroit,Green Bay,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.037055071531986
Seattle,Carolina,NY Giants,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Arizona,Los Angeles,Pittsburgh,-4.037910449675924
Los Angeles,Carolina,Seattle,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.037990089242375
Arizona,Carolina,Miami,Houston,New England,Seattle,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.038050751452153
Seattle,Arizona,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Carolina,Los Angeles,Pittsburgh,-4.038713689825778
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,San Diego,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.038751840720282
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Detroit,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.039539562780871
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,San Diego,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.040598328861113
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.041042755552265
Arizona,Carolina,Green Bay,Houston,New England,Seattle,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.041299198314785
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,NY Giants,Baltimore,Detroit,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.041386050921702
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.04169362688959
Seattle,Carolina,NY Giants,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Green Bay,Denver,Minnesota,Baltimore,San Diego,Pittsburgh,-4.041734387799996
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Dallas,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.042149448444339
Seattle,Carolina,NY Giants,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Arizona,San Diego,Pittsburgh,-4.042241429065639
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.042889243693096
Arizona,Carolina,Miami,Houston,New England,Seattle,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.044102676016672
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Detroit,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.045591487345389
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.047094680116783
Seattle,Carolina,Miami,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.047213092789376
Arizona,Carolina,Green Bay,Houston,New England,Seattle,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.047351122879303
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,NY Giants,Baltimore,Detroit,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.047437975486219
Seattle,Carolina,NY Giants,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Green Bay,Denver,Minnesota,Baltimore,Los Angeles,Pittsburgh,-4.047786312364514
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Dallas,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.048201373008856
Seattle,Carolina,NY Giants,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Arizona,Los Angeles,Pittsburgh,-4.048293353630156
Seattle,Carolina,NY Giants,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Green Bay,San Diego,Pittsburgh,-4.048297117106934
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.048941168257614
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Denver,Kansas City,Baltimore,Indianapolis,Miami,Arizona,Minnesota,Buffalo,San Diego,Pittsburgh,-4.049294620443361
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Denver,Kansas City,San Diego,Pittsburgh,-4.0494058657333465
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,San Diego,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.049670509073698
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Miami,Arizona,Minnesota,Buffalo,San Diego,Pittsburgh,-4.050149994373913
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Denver,Kansas City,Baltimore,Indianapolis,Dallas,Arizona,Minnesota,Buffalo,San Diego,Pittsburgh,-4.050401313335435
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,NY Giants,Baltimore,Detroit,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.050458231134286
Seattle,Arizona,NY Giants,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Carolina,San Diego,Pittsburgh,-4.050680665418791
Seattle,Carolina,NY Giants,Houston,New England,Arizona,Cincinnati,Oakland,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.050752861905869
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Denver,NY Giants,Baltimore,Indianapolis,Green Bay,San Diego,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.051248131487307
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.051961423905681
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,San Diego,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.052103505417858
Seattle,Carolina,NY Giants,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Buffalo,Denver,Minnesota,Baltimore,San Diego,Pittsburgh,-4.052117291754229
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Dallas,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.053068116797754
Seattle,Carolina,Miami,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.053265017353894
Seattle,Carolina,Oakland,Houston,Arizona,Green Bay,Cincinnati,Denver,NY Giants,Baltimore,Indianapolis,Buffalo,New England,Minnesota,Kansas City,San Diego,Pittsburgh,-4.053481659430794
Seattle,Carolina,Oakland,Houston,Arizona,Green Bay,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,New England,Minnesota,Kansas City,San Diego,Pittsburgh,-4.054337033361346
Seattle,Carolina,NY Giants,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Green Bay,Los Angeles,Pittsburgh,-4.054349041671452
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Denver,Kansas City,Baltimore,Indianapolis,Miami,Arizona,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.05534654500788
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Arizona,San Diego,Pittsburgh,-4.055443153803165
Seattle,Carolina,Oakland,Houston,New England,Arizona,Green Bay,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Denver,Kansas City,Los Angeles,Pittsburgh,-4.055457790297865
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Miami,Arizona,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.056201918938432
Seattle,Carolina,Oakland,Houston,New England,Green Bay,Cincinnati,Denver,Kansas City,Baltimore,Indianapolis,Dallas,Arizona,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.056453237899953
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,NY Giants,Baltimore,Detroit,Buffalo,Denver,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.056510155698804
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Dallas,Denver,Minnesota,Arizona,San Diego,Pittsburgh,-4.056549846695239
Seattle,Arizona,NY Giants,Houston,New England,Buffalo,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Carolina,Los Angeles,Pittsburgh,-4.056732589983309
Seattle,Carolina,NY Giants,Houston,New England,Arizona,Cincinnati,Oakland,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.056804786470386
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.058013348470198
Los Angeles,Carolina,Seattle,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.058071098933014
Arizona,Carolina,Miami,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.058131761142792
Seattle,Carolina,NY Giants,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Arizona,Indianapolis,Buffalo,Denver,Minnesota,Baltimore,Los Angeles,Pittsburgh,-4.058169216318746
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Arizona,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.058754472874864
Arizona,Carolina,Oakland,Houston,New England,Seattle,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Dallas,Denver,Minnesota,Buffalo,Los Angeles,Pittsburgh,-4.059120041362272
Arizona,Carolina,NY Giants,Houston,New England,Seattle,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Green Bay,San Diego,Pittsburgh,-4.059215785460349
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,NY Giants,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.059437421823177
Seattle,Carolina,Oakland,Houston,Arizona,Green Bay,Cincinnati,Denver,NY Giants,Baltimore,Indianapolis,Buffalo,New England,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.059533583995312
Philadelphia,Carolina,Seattle,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.0595850648925875
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Detroit,Green Bay,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.059620572471509
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Buffalo,NY Giants,Pittsburgh,-4.059671715979961
Seattle,Arizona,Oakland,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Baltimore,Carolina,Green Bay,Denver,Minnesota,Kansas City,San Diego,Pittsburgh,-4.060129553924762
Arizona,Carolina,Seattle,Houston,New England,Buffalo,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Green Bay,Denver,Minnesota,Kansas City,New Orleans,Pittsburgh,-4.060260373419688
Arizona,Carolina,Oakland,Houston,New England,Seattle,Green Bay,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,Cincinnati,Denver,Kansas City,San Diego,Pittsburgh,-4.060324534086762
Seattle,Carolina,Oakland,Houston,Arizona,Green Bay,Cincinnati,Dallas,NY Giants,Baltimore,Indianapolis,Buffalo,New England,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.060388957925864
Seattle,Carolina,Oakland,Houston,New England,Arizona,Cincinnati,Green Bay,NY Giants,Baltimore,Indianapolis,Buffalo,San Diego,Minnesota,Kansas City,Los Angeles,Pittsburgh,-4.06063992123126
Seattle,Arizona,NY Giants,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,Buffalo,Denver,Minnesota,Carolina,San Diego,Pittsburgh,-4.061063569373023
Arizona,Carolina,Seattle,Houston,New England,Green Bay,Cincinnati,Dallas,Kansas City,Baltimore,Indianapolis,NY Giants,Denver,Minnesota,Buffalo,San Diego,Pittsburgh,-4.061283909964009
Seattle,Carolina,Oakland,Houston,New England,Buffalo,Cincinnati,Green Bay,Kansas City,Baltimore,Indianapolis,Miami,Denver,Minnesota,Arizona,Los Angeles,Pittsburgh,-4.061495078367683
