week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,log_prob
Washington,Buffalo,Jacksonville,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Baltimore,Tennessee,Kansas City,New Orleans,Carolina,-4.349689870605566
Washington,Denver,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Detroit,-4.349691013437142
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,LA Chargers,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Baltimore,Kansas City,Atlanta,New Orleans,Denver,-4.349722326606351
Baltimore,Buffalo,Cincinnati,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Atlanta,San Francisco,Dallas,Pittsburgh,NY Jets,Green Bay,Kansas City,New Orleans,Denver,-4.349731010195432
Washington,Buffalo,Philadelphia,San Francisco,Detroit,New Orleans,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,Jacksonville,NY Jets,-4.349812994374815
Baltimore,Buffalo,Cincinnati,San Francisco,Philadelphia,Jacksonville,Seattle,Dallas,Cleveland,Chicago,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.349815976462711
Washington,Buffalo,Baltimore,San Francisco,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,Chicago,Philadelphia,NY Jets,-4.349859479333821
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,Houston,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.349863268914684
Baltimore,NY Giants,Jacksonville,San Francisco,Philadelphia,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Detroit,-4.349892647463995
Baltimore,Buffalo,Philadelphia,San Francisco,Cincinnati,Detroit,Seattle,Dallas,Cleveland,NY Jets,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,Jacksonville,New Orleans,Denver,-4.349905756180466
Baltimore,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Pittsburgh,Cincinnati,Miami,Kansas City,Cleveland,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.3499180369317685
Baltimore,San Francisco,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,New Orleans,Kansas City,NY Giants,Denver,-4.349927510807064
Washington,Buffalo,Jacksonville,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,NY Jets,Kansas City,Atlanta,New Orleans,Denver,-4.349930992795428
Washington,Buffalo,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,San Francisco,Atlanta,New Orleans,Baltimore,-4.349932102172908
Baltimore,Denver,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Detroit,Kansas City,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.349956298217396
Baltimore,Buffalo,Dallas,LA Chargers,Philadelphia,New Orleans,Seattle,Detroit,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,San Francisco,NY Jets,Jacksonville,Denver,-4.349961454582087
Baltimore,San Francisco,Dallas,New Orleans,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Detroit,Pittsburgh,Atlanta,LA Chargers,Kansas City,NY Giants,NY Jets,-4.349981970150878
Washington,Buffalo,Jacksonville,New Orleans,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,NY Giants,Denver,-4.35006520796935
Washington,San Francisco,Dallas,Philadelphia,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,Chicago,New Orleans,Carolina,-4.350069802911606
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Atlanta,LA Chargers,Kansas City,New Orleans,Indianapolis,-4.350070812767949
Washington,Buffalo,Philadelphia,San Francisco,Cincinnati,Miami,Seattle,Detroit,Cleveland,Atlanta,Jacksonville,Dallas,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.350094843410001
Washington,San Francisco,Baltimore,Philadelphia,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Kansas City,NY Jets,LA Chargers,Atlanta,New Orleans,Carolina,-4.3501096470149205
Baltimore,NY Giants,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.350110817354978
Washington,Buffalo,Kansas City,LA Chargers,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Detroit,Pittsburgh,Baltimore,San Francisco,NY Jets,New Orleans,Denver,-4.3501184746945505
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,Dallas,Pittsburgh,Cincinnati,Jacksonville,Kansas City,Cleveland,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.350151346179142
Washington,Buffalo,Philadelphia,San Francisco,Detroit,New Orleans,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Kansas City,Jacksonville,Carolina,-4.3501628281199105
Washington,Buffalo,Baltimore,San Francisco,Detroit,New Orleans,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,Philadelphia,Indianapolis,-4.350181881173431
Washington,Denver,Dallas,San Francisco,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Carolina,-4.350246285647411
Washington,Buffalo,Cincinnati,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Pittsburgh,Jacksonville,Dallas,Kansas City,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.35026695797415
Baltimore,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Minnesota,LA Chargers,Atlanta,New Orleans,Denver,-4.350294001276695
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Giants,LA Chargers,NY Jets,New Orleans,Denver,-4.350315154427728
Baltimore,Buffalo,Jacksonville,New Orleans,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,NY Giants,Detroit,-4.350325712857711
Baltimore,San Francisco,Jacksonville,LA Chargers,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,Kansas City,Atlanta,New Orleans,Carolina,-4.350337259067233
Baltimore,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Indianapolis,Kansas City,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.350345969914987
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Cincinnati,Miami,Indianapolis,Kansas City,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.350363079289685
Washington,San Francisco,Baltimore,Philadelphia,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.350398002330024
Washington,Buffalo,Philadelphia,New Orleans,Cincinnati,Miami,Seattle,Dallas,Cleveland,Atlanta,San Francisco,Detroit,Pittsburgh,Baltimore,LA Chargers,Kansas City,Jacksonville,Carolina,-4.350433495134062
Baltimore,Buffalo,Dallas,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Houston,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.35044573676594
Washington,San Francisco,Baltimore,LA Chargers,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,Kansas City,New Orleans,Philadelphia,NY Jets,-4.350457905630542
Washington,Buffalo,Philadelphia,New Orleans,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,San Francisco,Carolina,-4.350509030806021
Washington,Buffalo,Philadelphia,San Francisco,Cincinnati,Jacksonville,Seattle,Detroit,Cleveland,NY Jets,Miami,Dallas,Kansas City,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.350542519721379
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,Chicago,New Orleans,Baltimore,-4.350542793620488
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Indianapolis,Kansas City,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.350596388537058
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.350597139505114
Baltimore,Buffalo,Jacksonville,LA Chargers,Philadelphia,New Orleans,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,San Francisco,Kansas City,NY Giants,Denver,-4.3506225529033316
Baltimore,Buffalo,Cincinnati,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,NY Jets,Jacksonville,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,New Orleans,Indianapolis,-4.350627480872107
Washington,Buffalo,Philadelphia,San Francisco,Cincinnati,Jacksonville,Seattle,Detroit,Cleveland,Atlanta,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.350643487104793
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,New Orleans,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,NY Giants,Denver,-4.350666726305749
Baltimore,Denver,Philadelphia,San Francisco,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Dallas,Kansas City,NY Jets,LA Chargers,Atlanta,New Orleans,Carolina,-4.350712876937823
Baltimore,Buffalo,Philadelphia,San Francisco,Cincinnati,Miami,Chicago,Detroit,Cleveland,Seattle,Jacksonville,Dallas,Kansas City,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.35073746850348
Baltimore,Buffalo,Cincinnati,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Atlanta,San Francisco,Kansas City,Pittsburgh,NY Jets,LA Chargers,Jacksonville,New Orleans,Carolina,-4.350739409054489
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,NY Giants,Carolina,-4.350748250969819
Baltimore,Buffalo,NY Jets,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,New Orleans,Indianapolis,-4.3507639282358825
Baltimore,San Francisco,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,Tennessee,Kansas City,New Orleans,Carolina,-4.350788662297386
Baltimore,Buffalo,Dallas,Philadelphia,Cincinnati,Miami,Chicago,Detroit,Cleveland,Seattle,San Francisco,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.350816043918922
Washington,San Francisco,Baltimore,New Orleans,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Kansas City,Jacksonville,Carolina,-4.350825132248197
Washington,Buffalo,Philadelphia,New Orleans,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,NY Giants,Carolina,-4.350860793297276
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,LA Chargers,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,NY Jets,Atlanta,Kansas City,New Orleans,Carolina,-4.350881216644786
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Kansas City,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.3509173168259405
Washington,Buffalo,Baltimore,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Atlanta,Kansas City,NY Jets,New Orleans,Jacksonville,-4.350932682618117
Washington,Buffalo,Baltimore,New Orleans,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Detroit,Pittsburgh,NY Jets,LA Chargers,Kansas City,NY Giants,Denver,-4.350940040573294
Baltimore,Buffalo,Kansas City,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,NY Jets,LA Chargers,Chicago,New Orleans,Carolina,-4.3509560227015545
Minnesota,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,New Orleans,Carolina,-4.350972575666956
Washington,San Francisco,Baltimore,Philadelphia,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,Jacksonville,New Orleans,Denver,-4.350983400446931
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,NY Giants,Denver,-4.351044663883449
Washington,San Francisco,Dallas,Philadelphia,Detroit,New Orleans,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,Jacksonville,Denver,-4.351055676153341
Washington,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,NY Giants,Carolina,-4.351062887674073
Baltimore,Buffalo,Cincinnati,San Francisco,Philadelphia,New Orleans,Seattle,Detroit,Cleveland,Atlanta,Miami,Dallas,Pittsburgh,NY Jets,LA Chargers,Kansas City,Jacksonville,Carolina,-4.35108290709649
Baltimore,LA Chargers,Jacksonville,Philadelphia,Detroit,Kansas City,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,San Francisco,NY Jets,New Orleans,Denver,-4.35109709133781
Washington,Buffalo,Dallas,San Francisco,Detroit,Jacksonville,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.351106145537123
Washington,NY Giants,Kansas City,San Francisco,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.351121319220114
Baltimore,Buffalo,Cincinnati,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,New England,San Francisco,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.351131703145084
Washington,San Francisco,Jacksonville,LA Chargers,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Baltimore,Atlanta,Kansas City,New Orleans,NY Jets,-4.351147531538219
Washington,Buffalo,Jacksonville,San Francisco,Philadelphia,Kansas City,Seattle,Detroit,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Indianapolis,-4.351152615832594
Baltimore,Buffalo,Jacksonville,New Orleans,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,Indianapolis,Denver,-4.3511617000618985
Baltimore,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Cincinnati,Miami,Indianapolis,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.351185634320157
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,Chicago,New Orleans,Denver,-4.35120058793165
Washington,Buffalo,Baltimore,New Orleans,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,NY Giants,Jacksonville,-4.351210494958559
Baltimore,San Francisco,Dallas,Philadelphia,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Atlanta,Miami,Kansas City,Pittsburgh,Cincinnati,LA Chargers,NY Jets,New Orleans,Denver,-4.351283848007127
Washington,Buffalo,Philadelphia,LA Chargers,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,San Francisco,Atlanta,New Orleans,Denver,-4.351289852231238
Baltimore,Philadelphia,Jacksonville,San Francisco,Detroit,Buffalo,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.351343771736042
Baltimore,Buffalo,Kansas City,Jacksonville,Philadelphia,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Detroit,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.351369508629126
Baltimore,NY Giants,Jacksonville,San Francisco,Philadelphia,Buffalo,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.351371602222451
Baltimore,NY Giants,Kansas City,San Francisco,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Detroit,-4.351381824108476
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,Jacksonville,Indianapolis,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.3514189435675314
Baltimore,San Francisco,Kansas City,New Orleans,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,NY Jets,Jacksonville,Denver,-4.351437844173824
Baltimore,Buffalo,Philadelphia,LA Chargers,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Jets,Atlanta,Jacksonville,New Orleans,Denver,-4.351476158848225
Washington,Buffalo,Kansas City,New Orleans,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Baltimore,LA Chargers,Atlanta,Jacksonville,Carolina,-4.351558462098384
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Seattle,Baltimore,Cleveland,Cincinnati,Jacksonville,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,NY Giants,Carolina,-4.351565244246093
Baltimore,San Francisco,Jacksonville,New Orleans,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,Minnesota,Carolina,-4.351583753786816
Baltimore,NY Giants,Kansas City,Philadelphia,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Carolina,-4.351666485925969
Washington,Buffalo,Cincinnati,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Atlanta,Miami,Dallas,Pittsburgh,Baltimore,LA Chargers,Kansas City,NY Giants,Denver,-4.351669546124044
Washington,San Francisco,Dallas,LA Chargers,Philadelphia,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Baltimore,Atlanta,Kansas City,New Orleans,Carolina,-4.351672925063998
Baltimore,Buffalo,Philadelphia,San Francisco,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,Minnesota,Carolina,-4.35171693334896
Baltimore,San Francisco,Buffalo,Philadelphia,Detroit,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Denver,-4.3517496596654235
Baltimore,Buffalo,Philadelphia,LA Chargers,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Jets,Green Bay,Atlanta,New Orleans,Carolina,-4.35176499130223
Washington,Buffalo,Jacksonville,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Kansas City,Baltimore,Green Bay,NY Jets,New Orleans,Denver,-4.351767743343668
Baltimore,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Giants,LA Chargers,Atlanta,New Orleans,Carolina,-4.3517694502266595
Washington,Buffalo,Baltimore,LA Chargers,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,NY Jets,Kansas City,Jacksonville,New Orleans,Denver,-4.351770895822812
Baltimore,NY Giants,Dallas,LA Chargers,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,San Francisco,Detroit,Pittsburgh,Atlanta,Kansas City,NY Jets,New Orleans,Denver,-4.351836739789766
Washington,Buffalo,Jacksonville,LA Chargers,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,Baltimore,Green Bay,NY Jets,New Orleans,Philadelphia,-4.351869418170006
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Miami,Seattle,Detroit,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,Chicago,New Orleans,Denver,-4.351900543678818
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Detroit,Kansas City,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.351936521937412
Washington,Buffalo,Baltimore,San Francisco,Philadelphia,Jacksonville,Seattle,Dallas,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.351950780437289
Washington,San Francisco,Baltimore,Philadelphia,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.352010567901187
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Baltimore,Seattle,Dallas,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Carolina,-4.3520846242154185
Washington,San Francisco,Philadelphia,Dallas,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,New Orleans,NY Jets,-4.352103305242875
Washington,Buffalo,Philadelphia,San Francisco,Detroit,Miami,Chicago,Dallas,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.352111535081649
Baltimore,San Francisco,Dallas,Minnesota,Philadelphia,Miami,Seattle,Buffalo,Cleveland,Cincinnati,Jacksonville,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.352154961609186
Washington,Buffalo,Kansas City,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Indianapolis,Pittsburgh,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.352158835039893
Baltimore,Buffalo,Cincinnati,San Francisco,Philadelphia,Detroit,Seattle,Dallas,Cleveland,Atlanta,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Jacksonville,New Orleans,Denver,-4.352160638994877
Baltimore,Buffalo,Jacksonville,Philadelphia,Detroit,Miami,Seattle,Dallas,Cleveland,Cincinnati,San Francisco,Kansas City,Pittsburgh,NY Jets,LA Chargers,New Orleans,NY Giants,Carolina,-4.352200327083412
Baltimore,Denver,Dallas,San Francisco,Philadelphia,Detroit,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,NY Jets,LA Chargers,Atlanta,New Orleans,Carolina,-4.352212682293652
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Jacksonville,Seattle,Detroit,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,New Orleans,NY Giants,Carolina,-4.352217436458109
Washington,Buffalo,Dallas,San Francisco,Philadelphia,Kansas City,Seattle,Baltimore,Cleveland,Cincinnati,Miami,Detroit,Pittsburgh,Atlanta,LA Chargers,NY Jets,New Orleans,Denver,-4.352224877252516
Baltimore,Buffalo,Philadelphia,San Francisco,Cincinnati,Jacksonville,Seattle,Detroit,Cleveland,Chicago,Miami,Dallas,Pittsburgh,Atlanta,LA Chargers,Kansas City,New Orleans,Indianapolis,-4.352247227216788
Baltimore,NY Giants,Kansas City,Philadelphia,Detroit,Miami,Seattle,Buffalo,Cleveland,Cincinnati,San Francisco,Dallas,Pittsburgh,Atlanta,LA Chargers,Jacksonville,New Orleans,Carolina,-4.352251884042875
Baltimore,NY Giants,Dallas,San Francisco,Detroit,Jacksonville,Seattle,Buffalo,Cleveland,Cincinnati,Miami,Kansas City,Pittsburgh,Atlanta,LA Chargers,NY Jets,Philadelphia,Indianapolis,-4.352252601135077
Washington,Buffalo,Cincinnati,San Francisco,Philadelphia,Jacksonville,Seattle,Dallas,Cleveland,Atlanta,Miami,Detroit,Kansas City,Baltimore,LA Chargers,NY Jets,New Orleans,Denver,-4.352274133062736
Washington,Buffalo,Philadelphia,San Francisco,Cincinnati,Detroit,Seattle,Dallas,Cleveland,NY Jets,Miami,Kansas City,Pittsburgh,Baltimore,LA Chargers,Atlanta,New Orleans,Denver,-4.352275634324582
