week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,log_prob
Cincinnati,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.0295605773408045
Dallas,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,New Orleans,Baltimore,Seattle,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.029674764114026
Dallas,Pittsburgh,New England,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Carolina,-4.03229281524257
Carolina,Arizona,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.033307040031303
Green Bay,Pittsburgh,New England,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Arizona,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.034444896678243
Dallas,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,St Louis,New England,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.034525697110473
Green Bay,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Arizona,Dallas,NY Jets,Seattle,Philadelphia,Kansas City,-4.036832630747943
Green Bay,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.036957299155923
Cincinnati,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.0369873341027604
Green Bay,Pittsburgh,New England,Seattle,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.038459282881617
Dallas,Pittsburgh,Seattle,Philadelphia,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Indianapolis,Minnesota,New Orleans,Kansas City,-4.040074874426899
Dallas,Arizona,New England,Indianapolis,Denver,Miami,San Diego,Houston,Pittsburgh,Baltimore,Carolina,Green Bay,Cincinnati,NY Jets,Seattle,Philadelphia,Kansas City,-4.041364516006562
Dallas,Arizona,New England,Indianapolis,Philadelphia,Miami,San Diego,Houston,NY Jets,Baltimore,Seattle,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.04182003142209
Cincinnati,Arizona,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.04206379004344
Dallas,Pittsburgh,New England,Indianapolis,Denver,Miami,Seattle,Houston,San Diego,Baltimore,Carolina,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.042531273870422
Dallas,Arizona,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Philadelphia,Minnesota,New Orleans,Kansas City,-4.043767498069951
Green Bay,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.043954489479055
Cincinnati,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.043984524425894
Green Bay,Miami,New England,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,Cincinnati,Baltimore,Seattle,Arizona,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.044080369844065
Dallas,Arizona,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Carolina,-4.044796027945206
Dallas,St Louis,New England,Indianapolis,Denver,Miami,San Diego,Houston,Pittsburgh,Baltimore,Seattle,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.044848946444497
Green Bay,Pittsburgh,New England,Seattle,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.04545647320475
New England,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Green Bay,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.046053834656625
Carolina,St Louis,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.046176394862072
Green Bay,Pittsburgh,Seattle,Philadelphia,Kansas City,Miami,San Diego,Houston,New England,Baltimore,Carolina,Indianapolis,Cincinnati,Denver,Minnesota,New Orleans,Dallas,-4.046789398466655
Green Bay,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Cincinnati,Denver,Minnesota,Kansas City,Dallas,-4.04685914187246
Dallas,Arizona,Seattle,Indianapolis,Denver,Miami,San Diego,St Louis,New England,Baltimore,Carolina,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.0470289098131085
Dallas,Miami,Seattle,Indianapolis,Denver,NY Jets,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Philadelphia,Minnesota,New Orleans,Kansas City,-4.048326515295094
Cincinnati,Arizona,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.049060980366573
Dallas,Arizona,New England,Indianapolis,Denver,Miami,San Diego,Houston,New Orleans,Baltimore,Seattle,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.049175167139794
Dallas,Pittsburgh,New England,Indianapolis,Philadelphia,Miami,Seattle,Houston,San Diego,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.049528464193554
Green Bay,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.051381246241011
Dallas,Arizona,New England,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Carolina,-4.0517932182683385
Dallas,St Louis,New England,Indianapolis,Philadelphia,Miami,San Diego,Houston,Pittsburgh,Baltimore,Seattle,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.0518461367676295
Dallas,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,St Louis,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Houston,-4.051868607527082
Carolina,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Dallas,Philadelphia,Minnesota,New Orleans,Kansas City,-4.0523175704150916
Green Bay,Pittsburgh,New England,Seattle,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.052883229966705
New England,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Green Bay,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.053051024979758
Cincinnati,Miami,Seattle,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.053619997591715
Dallas,Arizona,Seattle,Indianapolis,Philadelphia,Miami,San Diego,St Louis,New England,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.054026100136241
Dallas,Pittsburgh,Seattle,Indianapolis,Kansas City,Miami,San Diego,Houston,New England,Baltimore,Philadelphia,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Carolina,-4.054205068447934
Green Bay,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Dallas,Cincinnati,Minnesota,Philadelphia,Kansas City,-4.055935704677023
Dallas,Miami,New England,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Carolina,-4.056352235493482
Green Bay,Pittsburgh,Seattle,Indianapolis,Kansas City,Miami,San Diego,Houston,New England,Baltimore,Philadelphia,Arizona,Cincinnati,Denver,Minnesota,New Orleans,Dallas,-4.056357149883607
Cincinnati,Arizona,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.056487737128529
Green Bay,Arizona,New England,Seattle,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.057959685907385
Green Bay,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.058378436564144
Green Bay,Miami,New England,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,Cincinnati,Baltimore,Seattle,Arizona,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.058504316929154
Dallas,Miami,Seattle,Indianapolis,Philadelphia,NY Jets,San Diego,St Louis,New England,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.058585117361384
Dallas,Pittsburgh,New England,Indianapolis,Philadelphia,Miami,San Diego,St Louis,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Houston,-4.058865797850215
Dallas,Arizona,Seattle,Philadelphia,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Indianapolis,Minnesota,New Orleans,Kansas City,-4.059575277452667
Green Bay,St Louis,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Arizona,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.059817464211647
Green Bay,Pittsburgh,New England,Seattle,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.059880420289839
New England,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.060477781741713
Carolina,St Louis,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.0606003419471595
Dallas,Arizona,New England,Indianapolis,Denver,Miami,Seattle,Houston,San Diego,Baltimore,Carolina,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.06203167689619
Cincinnati,Arizona,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.063484927451662
Dallas,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Arizona,New England,Baltimore,Carolina,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.06385558068092
Dallas,Miami,Seattle,Philadelphia,Denver,NY Jets,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Indianapolis,Minnesota,New Orleans,Kansas City,-4.064134294677809
Green Bay,Arizona,New England,Seattle,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.064956876230518
New England,Arizona,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Green Bay,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.065554237682393
Green Bay,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Arizona,Dallas,Philadelphia,Minnesota,New Orleans,Kansas City,-4.065958639764666
Green Bay,Arizona,Seattle,Philadelphia,Kansas City,Miami,San Diego,Houston,New England,Baltimore,Carolina,Indianapolis,Cincinnati,Denver,Minnesota,New Orleans,Dallas,-4.066289801492423
Carolina,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Philadelphia,Minnesota,New Orleans,Dallas,-4.06674151750018
Green Bay,St Louis,New England,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Arizona,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.066814654534778
Green Bay,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Cincinnati,NY Jets,Minnesota,Philadelphia,Dallas,-4.067167189040173
New England,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.067474972064847
Green Bay,Miami,Seattle,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.068013909729967
Cincinnati,Miami,Seattle,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Dallas,-4.068043944676805
Dallas,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,NY Jets,Baltimore,Seattle,Green Bay,Cincinnati,Philadelphia,Minnesota,New Orleans,Kansas City,-4.0682573185678335
Green Bay,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Dallas,NY Jets,Cincinnati,Philadelphia,Kansas City,-4.068960536911151
Dallas,Arizona,New England,Indianapolis,Philadelphia,Miami,Seattle,Houston,San Diego,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.069028867219323
Green Bay,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,St Louis,Cincinnati,Baltimore,Seattle,Arizona,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.069220051507823
Cincinnati,St Louis,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.069357091959297
Green Bay,Miami,New England,Seattle,Philadelphia,NY Jets,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.069515893455661
Green Bay,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Kansas City,Cincinnati,Minnesota,Philadelphia,Dallas,-4.070359651762112
Dallas,Arizona,New England,Indianapolis,Denver,Miami,San Diego,Houston,Pittsburgh,Baltimore,Seattle,Green Bay,Cincinnati,Philadelphia,Minnesota,New Orleans,Kansas City,-4.070490525023285
Green Bay,Miami,Seattle,Philadelphia,Kansas City,NY Jets,San Diego,Houston,New England,Baltimore,Carolina,Indianapolis,Cincinnati,Denver,Minnesota,New Orleans,Dallas,-4.070848818717566
Dallas,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Arizona,New England,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.070852771004052
Green Bay,Miami,Seattle,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Cincinnati,Denver,Minnesota,Kansas City,Dallas,-4.070918562123372
Dallas,St Louis,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Philadelphia,Minnesota,New Orleans,Kansas City,-4.0710607999858075
Dallas,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,St Louis,New England,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,Kansas City,Houston,-4.071280043044433
Dallas,Arizona,New England,Indianapolis,Denver,Miami,San Diego,St Louis,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Houston,-4.071369010552851
Carolina,Arizona,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Dallas,Philadelphia,Minnesota,New Orleans,Kansas City,-4.07181797344086
Dallas,St Louis,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Carolina,-4.072089329861062
Green Bay,Arizona,New England,Seattle,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Indianapolis,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.072383632992473
New England,Arizona,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Green Bay,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.072551428005526
Dallas,Miami,New England,Indianapolis,Philadelphia,NY Jets,Seattle,Houston,San Diego,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Kansas City,-4.073587884444466
Dallas,Arizona,Seattle,Indianapolis,Kansas City,Miami,San Diego,Houston,New England,Baltimore,Philadelphia,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Carolina,-4.073705471473703
Dallas,Arizona,New England,Indianapolis,Denver,Miami,San Diego,St Louis,Pittsburgh,Baltimore,Seattle,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.073751936766442
Green Bay,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Cincinnati,Denver,Minnesota,New Orleans,Dallas,-4.074164379363307
Green Bay,St Louis,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Arizona,Kansas City,NY Jets,Minnesota,Philadelphia,Dallas,-4.074241411296734
Dallas,Miami,New England,Indianapolis,Denver,NY Jets,San Diego,Houston,Pittsburgh,Baltimore,Seattle,Green Bay,Cincinnati,Philadelphia,Minnesota,New Orleans,Kansas City,-4.075049542248428
Cincinnati,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Dallas,Philadelphia,Minnesota,New Orleans,Kansas City,-4.075498267512317
Dallas,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,St Louis,Cincinnati,Baltimore,Carolina,Green Bay,Kansas City,NY Jets,Seattle,Philadelphia,Houston,-4.075677479005003
Dallas,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,St Louis,New England,Baltimore,Carolina,Green Bay,Kansas City,NY Jets,Minnesota,Philadelphia,Houston,-4.0758021474129835
Green Bay,Pittsburgh,Seattle,Indianapolis,Philadelphia,Miami,San Diego,Houston,New England,Baltimore,Carolina,Arizona,Dallas,Denver,Cincinnati,New Orleans,Kansas City,-4.075957727234283
Dallas,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Chicago,Minnesota,Philadelphia,Kansas City,-4.075999087171342
Green Bay,Pittsburgh,New England,Indianapolis,Philadelphia,Miami,San Diego,St Louis,Cincinnati,Baltimore,Seattle,Arizona,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.076217241830956
Carolina,Miami,New England,Indianapolis,Denver,NY Jets,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Dallas,Philadelphia,Minnesota,New Orleans,Kansas City,-4.076376990666003
Dallas,St Louis,New England,Indianapolis,Denver,Miami,San Diego,Houston,New Orleans,Baltimore,Seattle,Green Bay,Cincinnati,NY Jets,Minnesota,Philadelphia,Kansas City,-4.076468469055651
New England,Miami,Seattle,Indianapolis,Philadelphia,NY Jets,San Diego,Houston,Cincinnati,Baltimore,Carolina,Green Bay,Dallas,Denver,Minnesota,New Orleans,Kansas City,-4.077110445230669
Dallas,Pittsburgh,Seattle,Indianapolis,Kansas City,Miami,San Diego,Houston,New England,Baltimore,Carolina,Green Bay,Cincinnati,Denver,Minnesota,Philadelphia,St Louis,-4.077421946427451
Green Bay,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Carolina,Seattle,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.078086415701914
Dallas,Pittsburgh,New England,Indianapolis,Denver,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Philadelphia,Minnesota,New Orleans,Carolina,-4.078230505414083
Dallas,Miami,Seattle,Indianapolis,Kansas City,NY Jets,San Diego,Houston,New England,Baltimore,Philadelphia,Green Bay,Cincinnati,Denver,Minnesota,New Orleans,Carolina,-4.078264488698846
Dallas,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,Houston,New England,Baltimore,Philadelphia,Green Bay,Cincinnati,NY Jets,Minnesota,New Orleans,Kansas City,-4.07834881633247
Dallas,Arizona,New England,Indianapolis,Philadelphia,Miami,San Diego,St Louis,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Houston,-4.078366200875983
Cincinnati,Pittsburgh,Seattle,Indianapolis,Denver,Miami,San Diego,St Louis,New England,Baltimore,Carolina,Green Bay,Dallas,NY Jets,Minnesota,Philadelphia,Kansas City,-4.078759679255474
Dallas,St Louis,New England,Indianapolis,Philadelphia,Miami,San Diego,Houston,Cincinnati,Baltimore,Seattle,Green Bay,Kansas City,Denver,Minnesota,New Orleans,Carolina,-4.0790865201841955
